train/action_std_23,train/action_std_02,train/action_std_13,train/action_std_00,rollout/episodes_noforce,train/action_std_12,train/action_std_21,train/action_std_18,train/action_std_17,rollout/ep_rew_mean,train/action_std_07,time/time_elapsed,rollout/force_direction_mean,train/action_std_19,train/action_std_10,rollout/force_onset_mean,train/action_std_01,train/action_std_16,rollout/ep_len_mean,time/fps,train/action_std_22,train/action_std_08,rollout/is_timeout_mean,time/iterations,train/action_std_06,train/action_std_09,train/action_std_20,train/action_std_04,train/action_std_03,time/total_timesteps,train/std_min,train/action_std_15,train/action_std_14,train/action_std_24,rollout/is_fall_mean,train/action_std_05,train/std_max,rollout/recovery_noforce,rollout/action_saturation_fraction,rollout/force_requested_impulse_mean,train/action_std_11,train/clip_fraction,train/loss,train/approx_kl,train/explained_variance,train/learning_rate,train/clip_range_vf,rollout/timeouts,train/std,train/entropy_loss,rollout/timeout_without_onset_fraction,train/n_updates,train/value_loss,train/clip_range,train/policy_gradient_loss
0.05985884368419647,0.05949097499251366,0.059624623507261276,0.059090618044137955,128,0.05918753892183304,0.059352800250053406,0.06007912755012512,0.059341639280319214,543.86669921875,0.0597747303545475,645,-1.0,0.06009676307439804,0.059569887816905975,1.4007187500000011,0.05923343449831009,0.05975661799311638,833.07,2233,0.05904607102274895,0.05929159000515938,0.5703125,11,0.05954285338521004,0.059678055346012115,0.05929000675678253,0.06007799506187439,0.06000843644142151,1441792,0.05904607102274895,0.05938871204853058,0.059474240988492966,0.05976506695151329,0.4296875,0.06026967987418175,0.06026967987418175,0.5703125,0.0,0.0,0.059750307351350784,0.028199005126953124,0.709160327911377,0.0012555842,0.9014453291893005,1e-06,0.2,73,0.059601619839668274,35.031367778778076,0.0,1640,0.34111535362899303,0.1,-0.0024163238228993578
0.05988563597202301,0.05950865149497986,0.05963369458913803,0.059094857424497604,173,0.05919928103685379,0.05937512218952179,0.06009068712592125,0.05935527756810188,580.380615234375,0.05979693681001663,706,-1.0,0.06011153757572174,0.05958595499396324,1.3988092485549142,0.059250395745038986,0.0597756989300251,877.91,2227,0.05905205383896828,0.059308893978595734,0.6936416184971098,12,0.05955669656395912,0.0596998855471611,0.059303395450115204,0.06010238081216812,0.06001788005232811,1572864,0.05905205383896828,0.059410154819488525,0.05947902053594589,0.059776369482278824,0.3063583815028902,0.0602804459631443,0.0602804459631443,0.6936416184971098,0.0,0.0,0.05977138131856918,0.025689697265625,0.7680661678314209,0.00120958,0.8841893672943115,1e-06,0.2,120,0.05961689352989197,35.02551001906395,0.0,1650,0.40497055193409326,0.1,-0.0022302152948213915
0.059906527400016785,0.05952641740441322,0.059645239263772964,0.05910983681678772,141,0.059213679283857346,0.0593896359205246,0.06010374054312706,0.0593731552362442,554.0571899414062,0.059816230088472366,767,-1.0,0.060130130499601364,0.059599366039037704,1.3956737588652492,0.059265416115522385,0.05978782847523689,844.43,2221,0.05905697122216225,0.059321917593479156,0.574468085106383,13,0.05956932157278061,0.05972112715244293,0.05931572616100311,0.06012509763240814,0.06003545597195625,1703936,0.05905697122216225,0.0594189390540123,0.05949043855071068,0.059790294617414474,0.425531914893617,0.06029253080487251,0.06029253080487251,0.574468085106383,0.0,0.0,0.05978517606854439,0.032648468017578126,0.7754560708999634,0.0013471621,0.8826648592948914,1e-06,0.2,81,0.059631604701280594,35.019255897402765,0.0,1660,0.38609957196749745,0.1,-0.0024035625474425615
0.059909671545028687,0.05953508988022804,0.05964919179677963,0.05912236496806145,151,0.059219058603048325,0.059404078871011734,0.06012346222996712,0.05938507616519928,607.66552734375,0.05982453003525734,827,-1.0,0.06014375016093254,0.05961170420050621,1.399655629139074,0.059278953820466995,0.05980174243450165,916.18,2216,0.05907340347766876,0.05933883786201477,0.7615894039735099,14,0.059578511863946915,0.05973745882511139,0.059322696179151535,0.06013675406575203,0.06005116179585457,1835008,0.05907340347766876,0.059432439506053925,0.05949864909052849,0.05980036035180092,0.23841059602649006,0.06030456721782684,0.06030456721782684,0.7615894039735099,0.0,0.0,0.05980647727847099,0.0340301513671875,0.7699966430664062,0.0013627462,0.8894047737121582,1e-06,0.2,115,0.05964360386133194,35.013614574074744,0.0,1670,0.434141503716819,0.1,-0.0023911182246592944
0.05992605537176132,0.05954844877123833,0.05966183543205261,0.05913378670811653,157,0.05923008546233177,0.05942704156041145,0.060135647654533386,0.05939926207065582,567.5320434570312,0.059842318296432495,888,-1.0,0.060162220150232315,0.05962256342172623,1.3974140127388546,0.05928856506943703,0.05980978533625603,862.64,2212,0.05908158794045448,0.05935043841600418,0.6369426751592356,15,0.05959314480423927,0.05975516512989998,0.05933665856719017,0.060145873576402664,0.06006993353366852,1966080,0.05908158794045448,0.059446074068546295,0.05950232222676277,0.059814319014549255,0.3630573248407643,0.06031937524676323,0.06031937524676323,0.6369426751592356,0.0,0.0,0.05980934202671051,0.029885101318359374,0.7259390950202942,0.0013001093,0.8741143345832825,1e-06,0.2,100,0.059656478464603424,35.00840449631214,0.0,1680,0.3373646442545578,0.1,-0.0022372501123754775
0.059954382479190826,0.05957004427909851,0.05968128517270088,0.05915551632642746,148,0.05925372987985611,0.05944063141942024,0.06015649810433388,0.05941329896450043,565.119140625,0.05984751135110855,949,-1.0,0.060174040496349335,0.059635229408741,1.39941891891892,0.05929834768176079,0.05981942266225815,863.15,2208,0.059093475341796875,0.0593678317964077,0.6081081081081081,16,0.059612613171339035,0.059773217886686325,0.05934008210897446,0.060162823647260666,0.0600879080593586,2097152,0.059093475341796875,0.05945155769586563,0.059523098170757294,0.05984077975153923,0.3918918918918919,0.06033649295568466,0.06033649295568466,0.6081081081081081,0.0,0.0,0.05982575565576553,0.02811126708984375,0.7879308462142944,0.0012516832,0.8858887553215027,1e-06,0.2,90,0.05967262387275696,35.00234676003456,0.0,1690,0.40658854593057187,0.1,-0.0022791929064624127
0.059968650341033936,0.059572603553533554,0.05969174578785896,0.0591583214700222,153,0.059256527572870255,0.0594477578997612,0.0601671002805233,0.059433091431856155,571.9886474609375,0.05985824391245842,1010,-1.0,0.060177356004714966,0.05964846909046173,1.4073464052287592,0.05931371822953224,0.05982647091150284,871.76,2205,0.05910789221525192,0.05938266962766647,0.6928104575163399,17,0.0596265010535717,0.059788938611745834,0.05934758111834526,0.0601767972111702,0.060095615684986115,2228224,0.05910789221525192,0.05947541818022728,0.05954643338918686,0.059848569333553314,0.30718954248366015,0.06035955622792244,0.06035955622792244,0.6928104575163399,0.0,0.0,0.059848882257938385,0.032167816162109376,0.7172114253044128,0.0013191386,0.8968856930732727,1e-06,0.2,106,0.05968499556183815,34.99635516703129,0.0,1700,0.3939101101597771,0.1,-0.002464329681424715
0.05996600538492203,0.05958952009677887,0.059709735214710236,0.059175264090299606,152,0.05927653610706329,0.05946248769760132,0.06017421558499336,0.0594521090388298,582.3571166992188,0.05986655130982399,1071,-1.0,0.060185592621564865,0.05967259034514427,1.3887105263157906,0.059332653880119324,0.05983716994524002,891.38,2201,0.059124916791915894,0.059391122311353683,0.625,18,0.05964909493923187,0.059804707765579224,0.0593683123588562,0.06020493805408478,0.06011258438229561,2359296,0.059124916791915894,0.05948938801884651,0.05955905467271805,0.05987268686294556,0.375,0.0603819377720356,0.0603819377720356,0.625,0.0,0.0,0.059865064918994904,0.02955780029296875,0.6339613199234009,0.0012750886,0.8921559453010559,1e-06,0.2,95,0.05970097705721855,34.99043600857258,0.0,1710,0.36269275983795524,0.1,-0.0022944573121094435
0.05997772887349129,0.05960688367486,0.059713877737522125,0.059192053973674774,151,0.05929963290691376,0.059478677809238434,0.0601937435567379,0.059461452066898346,570.9246826171875,0.05987551435828209,1132,-1.0,0.06018983945250511,0.05968768894672394,1.3956423841059613,0.05934612452983856,0.059858471155166626,868.21,2198,0.05914218723773956,0.05940075218677521,0.6423841059602649,19,0.05966223403811455,0.05981675907969475,0.05937934294342995,0.06022275611758232,0.06013133376836777,2490368,0.05914218723773956,0.05950995534658432,0.059576380997896194,0.05989200621843338,0.3576158940397351,0.06039537116885185,0.06039537116885185,0.6423841059602649,0.0,0.0,0.05987929925322533,0.025705718994140626,0.7618280649185181,0.0012071698,0.9002307653427124,1e-06,0.2,97,0.05971560627222061,34.984059205651285,0.0,1720,0.4094269011868164,0.1,-0.002315223662617427
0.05998633801937103,0.05962672829627991,0.05973144993185997,0.05921829491853714,147,0.0593276172876358,0.05949046462774277,0.06020654737949371,0.05947117879986763,582.818603515625,0.05989670380949974,1193,-1.0,0.060208313167095184,0.059703927487134933,1.4194013605442188,0.05935721844434738,0.05986933410167694,882.83,2196,0.05914794281125069,0.059410084038972855,0.7414965986394558,20,0.059679336845874786,0.05983057990670204,0.0594007633626461,0.06025185063481331,0.06014968827366829,2621440,0.05914794281125069,0.05951238423585892,0.05959325656294823,0.0599161721765995,0.2585034013605442,0.060415029525756836,0.060415029525756836,0.7414965986394558,0.0,0.0,0.05989694595336914,0.031142425537109376,0.7332139611244202,0.0013024199,0.9002492427825928,1e-06,0.2,109,0.05973192676901817,34.977558720111844,0.0,1730,0.36712788777658717,0.1,-0.0023841935587370243
0.059992872178554535,0.05963458865880966,0.05975405499339104,0.05923624336719513,152,0.05933152139186859,0.05950586870312691,0.06022147461771965,0.059484608471393585,563.8543090820312,0.05991281569004059,1254,-1.0,0.060222797095775604,0.059718064963817596,1.39142105263158,0.05937144160270691,0.05988926440477371,858.34,2193,0.05917053669691086,0.05942029878497124,0.631578947368421,21,0.05968761816620827,0.05984729900956154,0.05940987169742584,0.06027407944202423,0.06017094478011131,2752512,0.05917053669691086,0.059522755444049835,0.05961659178137779,0.059936102479696274,0.3684210526315789,0.06043713167309761,0.06043713167309761,0.631578947368421,0.0,0.0,0.059919700026512146,0.027060699462890626,0.6866472363471985,0.0012628059,0.8806111812591553,1e-06,0.2,96,0.059747543185949326,34.970862463116646,0.0,1740,0.3662564956001006,0.1,-0.002301728087149968
0.06001490727066994,0.05965711548924446,0.0597706101834774,0.05926140025258064,152,0.05935227870941162,0.059519506990909576,0.06024891883134842,0.05949951335787773,586.9629516601562,0.059931956231594086,1316,-1.0,0.06024250015616417,0.059723034501075745,1.4060921052631588,0.05938241258263588,0.05989653244614601,890.27,2191,0.059186819940805435,0.0594346784055233,0.6907894736842105,22,0.0597049817442894,0.05987474322319031,0.05942917987704277,0.06029719114303589,0.0601966567337513,2883584,0.059186819940805435,0.05953596904873848,0.059623073786497116,0.05995471030473709,0.3092105263157895,0.0604524202644825,0.0604524202644825,0.6907894736842105,0.0,0.0,0.059927184134721756,0.030942535400390624,0.7500793933868408,0.0013266571,0.878693699836731,1e-06,0.2,105,0.05976472795009613,34.96402154564858,0.0,1750,0.396508982591331,0.1,-0.002498049449559403
0.06005072966217995,0.05967071279883385,0.059782855212688446,0.05927739664912224,145,0.0593736357986927,0.05953848361968994,0.06026110425591469,0.059522103518247604,568.011962890625,0.0599360466003418,1377,-1.0,0.06025564298033714,0.05974077805876732,1.4095724137931045,0.05939820036292076,0.059915170073509216,868.88,2188,0.059202272444963455,0.05945965275168419,0.6551724137931034,23,0.05971880629658699,0.05988559499382973,0.059445321559906006,0.060318052768707275,0.06021932139992714,3014656,0.059202272444963455,0.059533074498176575,0.05963392183184624,0.05996666103601456,0.3448275862068966,0.060458071529865265,0.060458071529865265,0.6551724137931034,0.0,0.0,0.05994333326816559,0.0313323974609375,0.7008399963378906,0.0013251071,0.8788643479347229,1e-06,0.2,95,0.05978028476238251,34.957148894667625,0.0,1760,0.3892973441164941,0.1,-0.002352036424281323
0.06006678193807602,0.059681013226509094,0.05979765206575394,0.059298884123563766,152,0.05937628448009491,0.05954935774207115,0.06026999652385712,0.0595470555126667,601.3450317382812,0.0599549375474453,1437,-1.0,0.060269322246313095,0.05975600704550743,1.382934210526317,0.05942055210471153,0.05992849916219711,910.39,2187,0.059217337518930435,0.059485699981451035,0.7039473684210527,24,0.05973894149065018,0.05989200621843338,0.059464387595653534,0.060349252074956894,0.060236409306526184,3145728,0.059217337518930435,0.05954863131046295,0.05965210869908333,0.05998395010828972,0.29605263157894735,0.060472458600997925,0.060472458600997925,0.7039473684210527,0.0,0.0,0.059960756450891495,0.029461669921875,0.7630178928375244,0.0012549257,0.885903537273407,1e-06,0.2,107,0.05979672819375992,34.950447568297385,0.0,1770,0.38204873744398354,0.1,-0.002329628364805103
0.06007935851812363,0.05969864875078201,0.05982046574354172,0.05932088568806648,148,0.05938997492194176,0.05956631153821945,0.06029113754630089,0.059564437717199326,558.7967529296875,0.059965845197439194,1498,-1.0,0.060277827084064484,0.05976790189743042,1.4107027027027037,0.059444330632686615,0.059938717633485794,851.41,2186,0.05922795459628105,0.059501755982637405,0.6418918918918919,25,0.05974922329187393,0.059902630746364594,0.05947912111878395,0.06036853790283203,0.06024600565433502,3276800,0.05922795459628105,0.0595594085752964,0.05967317521572113,0.060007549822330475,0.3581081081081081,0.06048743799328804,0.06048743799328804,0.6418918918918919,0.0,0.0,0.059972796589136124,0.033451080322265625,0.6599624156951904,0.0013521087,0.8973824381828308,1e-06,0.2,95,0.05981205776333809,34.94382581412792,0.0,1780,0.3158457261044532,0.1,-0.0025208499248492444
0.06010127812623978,0.059713251888751984,0.0598384253680706,0.05933716893196106,145,0.05939733609557152,0.0595826730132103,0.060311224311590195,0.05957924947142601,593.3336791992188,0.059978559613227844,1560,-1.0,0.06029871478676796,0.059786517173051834,1.3990344827586219,0.05946037545800209,0.05995682626962662,900.09,2184,0.05924687907099724,0.05951635539531708,0.7310344827586207,26,0.059759609401226044,0.05991525575518608,0.05949653685092926,0.060393255203962326,0.060256145894527435,3407872,0.05924687907099724,0.05957084149122238,0.059685640037059784,0.06002656742930412,0.2689655172413793,0.06050991266965866,0.06050991266965866,0.7310344827586207,0.0,0.0,0.059990327805280685,0.030756378173828126,0.7574275732040405,0.0013053948,0.8897618651390076,1e-06,0.2,106,0.05982835590839386,34.93720732629299,0.0,1790,0.3962641469901428,0.1,-0.002431262407981194
0.0601138174533844,0.05972939729690552,0.0598573163151741,0.059350043535232544,170,0.059414248913526535,0.059592150151729584,0.06031980738043785,0.05959538742899895,554.9734497070312,0.05998839810490608,1620,-1.0,0.060318902134895325,0.05980243906378746,1.3961882352941188,0.05948705971240997,0.05996546149253845,846.92,2183,0.05925275385379791,0.05953457951545715,0.6235294117647059,27,0.05978145822882652,0.059932343661785126,0.05952088162302971,0.060405466705560684,0.06027480959892273,3538944,0.05925275385379791,0.05957859754562378,0.059699855744838715,0.060051433742046356,0.3764705882352941,0.060521483421325684,0.060521483421325684,0.6235294117647059,0.0,0.0,0.06001165881752968,0.02924346923828125,0.6027189493179321,0.0012688141,0.8936539888381958,1e-06,0.2,106,0.059843987226486206,34.930548107624055,0.0,1800,0.3143404753296636,0.1,-0.0022888082226927508
0.060126446187496185,0.059742629528045654,0.05987665802240372,0.059363968670368195,142,0.05942923575639725,0.059615056961774826,0.060338303446769714,0.0596139058470726,543.749755859375,0.06000394746661186,1685,-1.0,0.060331571847200394,0.059818726032972336,1.4109859154929587,0.05952257290482521,0.05997923016548157,830.79,2177,0.05927334353327751,0.05954841896891594,0.6056338028169014,28,0.05979509651660919,0.05994434654712677,0.059542443603277206,0.06041518971323967,0.060284323990345,3670016,0.05927334353327751,0.05960431322455406,0.05971718207001686,0.06007707864046097,0.39436619718309857,0.06053917482495308,0.06053917482495308,0.6056338028169014,0.0,0.0,0.06002110242843628,0.0304168701171875,0.8333127498626709,0.0013028454,0.8968468904495239,1e-06,0.2,86,0.05986097455024719,34.92372218370438,0.0,1810,0.44653786793351175,0.1,-0.0024875314977180095
0.0601382739841938,0.0597526878118515,0.05989266186952591,0.059383489191532135,158,0.059440530836582184,0.059631772339344025,0.06035783141851425,0.05962580442428589,558.7890014648438,0.06002117320895195,1747,-1.0,0.06035071983933449,0.05983353033661842,1.3979873417721531,0.059526119381189346,0.059984248131513596,847.94,2175,0.059285227209329605,0.059556327760219574,0.689873417721519,29,0.059815872460603714,0.05997369438409805,0.059562236070632935,0.060427289456129074,0.060303717851638794,3801088,0.059285227209329605,0.05961880832910538,0.059735480695962906,0.06009291112422943,0.310126582278481,0.06055369973182678,0.06055369973182678,0.689873417721519,0.0,0.0,0.06003035977482796,0.032537841796875,0.7356846928596497,0.0013414702,0.888856053352356,1e-06,0.2,109,0.05987577885389328,34.91710604727268,0.0,1820,0.3828573033912107,0.1,-0.002366747679798209
0.06015951186418533,0.05977402999997139,0.05991600081324577,0.059407733380794525,154,0.05945049598813057,0.059644199907779694,0.06037396192550659,0.059643588960170746,551.298828125,0.060036543756723404,1808,-1.0,0.060363225638866425,0.05984212085604668,1.4029870129870141,0.05953538790345192,0.0600026436150074,834.51,2174,0.05929804965853691,0.05958230420947075,0.6493506493506493,30,0.05982578545808792,0.059988055378198624,0.05957234650850296,0.0604415088891983,0.060313623398542404,3932160,0.05929804965853691,0.059640731662511826,0.05975210294127464,0.0601164810359478,0.35064935064935066,0.06056616082787514,0.06056616082787514,0.6493506493506493,0.0,0.0,0.06004086509346962,0.03192062377929687,0.773074746131897,0.0013224257,0.8846601247787476,1e-06,0.2,100,0.05989149585366249,34.910742259025575,0.0,1830,0.38585373177193105,0.1,-0.002406508937565377
0.06016382947564125,0.059790950268507004,0.05993881821632385,0.05942338705062866,159,0.05946396291255951,0.05965486913919449,0.06039224565029144,0.059651199728250504,570.180419921875,0.060048382729291916,1869,-1.0,0.06038527935743332,0.059860557317733765,1.3974088050314475,0.059552308171987534,0.06001564860343933,865.41,2173,0.059303168207407,0.05960351601243019,0.6666666666666666,31,0.059841036796569824,0.060000911355018616,0.05958413705229759,0.0604594387114048,0.060330335050821304,4063232,0.059303168207407,0.05965181067585945,0.0597594678401947,0.0601368248462677,0.3333333333333333,0.06058468669652939,0.06058468669652939,0.6666666666666666,0.0,0.0,0.0600624717772007,0.03303070068359375,0.795510470867157,0.0013335361,0.8849363327026367,1e-06,0.2,106,0.05990637466311455,34.90435110628605,0.0,1840,0.41494440988171843,0.1,-0.0024141175385011594
0.06018346920609474,0.05980328097939491,0.05995285138487816,0.05942786484956741,155,0.059485286474227905,0.05966830998659134,0.060402702540159225,0.059667326509952545,549.042236328125,0.06006394699215889,1931,-1.0,0.060400109738111496,0.059879813343286514,1.3943225806451622,0.059570882469415665,0.0600304901599884,833.61,2171,0.059309571981430054,0.0596243254840374,0.6,32,0.05986391007900238,0.06002333387732506,0.0595955029129982,0.06047682464122772,0.06034892424941063,4194304,0.059309571981430054,0.05967169627547264,0.05977378785610199,0.06015077605843544,0.4,0.06060030311346054,0.06060030311346054,0.6,0.0,0.0,0.06008560210466385,0.029518890380859374,0.737400233745575,0.0012907617,0.8892487287521362,1e-06,0.2,93,0.05992243438959122,34.897923436760905,0.0,1850,0.38667740488890556,0.1,-0.0023027006537631677
