rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range_vf,train/clip_range,train/approx_kl,train/learning_rate
29.56130599975586,550,6029312,10954,46,680.33,0.11788177490234375,0.07181526720523834,29.237657085061073,-0.0017220903848283343,0.5968214415945112,2.135787010192871,0.8643738031387329,450,0.2,0.1,0.0029721216,1e-05
27.699020385742188,562,6160384,10958,47,641.54,0.12027969360351562,0.07242260873317719,29.04108594805002,-0.0021887949287702213,0.6065275735454634,2.0716652870178223,0.8571496605873108,460,0.2,0.1,0.003061489,1e-05
28.23070526123047,573,6291456,10962,48,649.14,0.11942596435546875,0.07301867008209229,28.842710265517233,-0.002028319352575636,0.6300772594287991,1.9959943294525146,0.8607694506645203,470,0.2,0.1,0.0030380087,1e-05
26.03128433227539,585,6422528,10962,49,599.1,0.1170074462890625,0.0736047774553299,28.64876459687948,-0.0017523773835819156,0.6489054389530793,2.0576322078704834,0.8552051782608032,480,0.2,0.1,0.0030169731,1e-05
24.39095687866211,597,6553600,10965,50,561.17,0.113909912109375,0.07420603930950165,28.454918755590917,-0.0017684920716419584,0.6367736132116988,2.0045900344848633,0.870653510093689,490,0.2,0.1,0.002965902,1e-05
25.444894790649414,609,6684672,10966,51,598.98,0.11742172241210938,0.07481864839792252,28.258062317967415,-0.0021668948846127025,0.5835581728955731,1.9271292686462402,0.8836979866027832,500,0.2,0.1,0.0030254722,1e-05
27.036243438720703,621,6815744,10967,52,627.33,0.11245651245117187,0.07542993128299713,28.06210906803608,-0.002131368039044901,0.5980083289789035,2.002002239227295,0.8878763318061829,510,0.2,0.1,0.002954369,1e-05
26.067502975463867,633,6946816,10972,53,601.26,0.11691818237304688,0.07604441046714783,27.86676184386015,-0.0021404460577286954,0.6479391710367054,1.9424498081207275,0.8750556707382202,520,0.2,0.1,0.0030267523,1e-05
26.747507095336914,644,7077888,10974,54,624.58,0.11573333740234375,0.07666020095348358,27.673176585137846,-0.0021020726952883707,0.596656585065648,1.98130464553833,0.8799007534980774,530,0.2,0.1,0.0030201043,1e-05
25.59992218017578,656,7208960,10979,55,585.88,0.1153350830078125,0.07730273902416229,27.475807124376296,-0.002279804174122546,0.6039388661505655,1.9553641080856323,0.8832355737686157,540,0.2,0.1,0.0029980363,1e-05
26.855955123901367,668,7340032,10982,56,625.33,0.117694091796875,0.07793138921260834,27.278892497718335,-0.0021932515685875844,0.6010391667950898,2.0122733116149902,0.881935179233551,550,0.2,0.1,0.0030150576,1e-05
26.83483123779297,680,7471104,10986,57,632.56,0.10952911376953126,0.07856716215610504,27.08406621366739,-0.0019819671530058257,0.6095997762400657,1.9084079265594482,0.8774200677871704,560,0.2,0.1,0.0028969594,1e-05
28.607837677001953,691,7602176,10986,58,661.36,0.11097183227539062,0.07920827716588974,26.88878142237663,-0.0020362350230243463,0.6012075716163963,1.9668359756469727,0.8795361518859863,570,0.2,0.1,0.0029866712,1e-05
27.89569854736328,703,7733248,10989,59,648.21,0.1147247314453125,0.07986652851104736,26.69179399460554,-0.002054614941516775,0.6507214974146336,1.9531848430633545,0.8656726479530334,580,0.2,0.1,0.0029620267,1e-05
28.725135803222656,715,7864320,10990,60,662.14,0.113189697265625,0.08051113039255142,26.496663422882555,-0.0019272149153039208,0.6017402072902769,1.9846694469451904,0.8604226112365723,590,0.2,0.1,0.002901006,1e-05
29.53411865234375,727,7995392,10992,61,674.27,0.11375198364257813,0.08117096871137619,26.301902198791502,-0.0018982867552949755,0.6974975069053471,2.0023157596588135,0.8433926105499268,600,0.2,0.1,0.0029852039,1e-05
28.844955444335938,739,8126464,10993,62,662.04,0.11502761840820312,0.08184968680143356,26.103956092894077,-0.0018654190248525993,0.6248783863615245,1.972644567489624,0.8504281640052795,610,0.2,0.1,0.0030032736,1e-05
30.242895126342773,750,8257536,10996,63,691.79,0.11591339111328125,0.08252161741256714,25.906434608995916,-0.0021058939904833097,0.6638642554869876,1.9181501865386963,0.849668025970459,620,0.2,0.1,0.0029808024,1e-05
29.780763626098633,762,8388608,10997,64,683.96,0.11131973266601562,0.08321024477481842,25.708450239896774,-0.0019218636391997279,0.6598431811900809,1.9358233213424683,0.8346214294433594,630,0.2,0.1,0.00296346,1e-05
29.2729549407959,774,8519680,11001,65,671.25,0.11334991455078125,0.08389739692211151,25.510198314487933,-0.002222966319095576,0.6093236326472834,1.8491629362106323,0.8703272938728333,640,0.2,0.1,0.0029741416,1e-05
28.668771743774414,786,8650752,11005,66,658.81,0.111370849609375,0.08458562195301056,25.31318739503622,-0.0019774824253545376,0.6332140675280243,1.8967024087905884,0.858296811580658,650,0.2,0.1,0.0029418627,1e-05
27.956178665161133,797,8781824,11007,67,644.11,0.1108001708984375,0.08527044951915741,25.118583688139914,-0.002158185962525749,0.5894672206835821,1.7973469495773315,0.8701151013374329,660,0.2,0.1,0.0029226705,1e-05
28.712379455566406,809,8912896,11008,68,665.19,0.11189422607421876,0.08597956597805023,24.921852891147136,-0.00202688811787084,0.5812078773742542,1.850816249847412,0.8753576874732971,670,0.2,0.1,0.002962322,1e-05
26.43790054321289,821,9043968,11010,69,616.6,0.11035003662109374,0.08668948709964752,24.724428601562977,-0.0021023648203481573,0.6183133374666795,1.7565327882766724,0.8774681687355042,680,0.2,0.1,0.0028783816,1e-05
27.578340530395508,833,9175040,11012,70,643.13,0.11171417236328125,0.08739428222179413,24.528105923533438,-0.00236208041997088,0.5820500650443137,1.7382049560546875,0.8909950256347656,690,0.2,0.1,0.0029218832,1e-05
28.289073944091797,844,9306112,11013,71,655.37,0.11052627563476562,0.08811765909194946,24.332031424343587,-0.0022774943472541054,0.5765672312350943,1.7848397493362427,0.8875492215156555,700,0.2,0.1,0.002924188,1e-05
29.612804412841797,856,9437184,11015,72,690.93,0.11303787231445313,0.08884058892726898,24.134904088079928,-0.0020938499727890304,0.5972290810430423,1.750895619392395,0.8782873749732971,710,0.2,0.1,0.0029087418,1e-05
28.257505416870117,868,9568256,11018,73,654.02,0.11019515991210938,0.08956941217184067,23.939189982414245,-0.0022646681869446183,0.6030729029793293,1.741533637046814,0.8790226578712463,720,0.2,0.1,0.0029323709,1e-05
29.40634536743164,880,9699328,11020,74,674.49,0.10697402954101562,0.09030717611312866,23.742478941380977,-0.0020338425239060597,0.5686512738000602,1.7640354633331299,0.883415162563324,730,0.2,0.1,0.0028394223,1e-05
29.046770095825195,891,9830400,11023,75,666.16,0.11058578491210938,0.09104516357183456,23.54634591192007,-0.0020783480886166217,0.6289676927495748,1.8312188386917114,0.8641530275344849,740,0.2,0.1,0.0029600407,1e-05
30.79308319091797,903,9961472,11026,76,703.04,0.109918212890625,0.09181400388479233,23.3477085724473,-0.002024916001028032,0.6134624042548239,1.7105426788330078,0.8593502044677734,750,0.2,0.1,0.0029441162,1e-05
29.977956771850586,915,10092544,11026,77,690.34,0.11119232177734376,0.09258337318897247,23.14717789590359,-0.002101260795188864,0.6324348569614813,1.8401665687561035,0.8465217351913452,760,0.2,0.1,0.0029759663,1e-05
30.629560470581055,927,10223616,11028,78,702.06,0.10920181274414062,0.09333246201276779,22.95094983279705,-0.002197767963025399,0.6132491457043215,1.7050082683563232,0.8704913258552551,770,0.2,0.1,0.002883051,1e-05
29.088123321533203,938,10354688,11029,79,670.43,0.10527267456054687,0.09411250054836273,22.753484335541724,-0.0020398837011271096,0.6318128628656268,1.7594603300094604,0.8543813824653625,780,0.2,0.1,0.002884438,1e-05
30.441329956054688,950,10485760,11030,80,693.67,0.11097640991210937,0.09488429874181747,22.556118260324002,-0.0023411502839735475,0.6007370779290795,1.7986500263214111,0.8709796071052551,790,0.2,0.1,0.002924385,1e-05
