train/action_std_17,train/action_std_11,train/action_std_04,train/action_std_24,train/action_std_06,train/std_max,train/action_std_12,rollout/is_timeout_mean,train/action_std_15,train/action_std_23,train/action_std_16,rollout/force_direction_mean,rollout/ep_rew_mean,rollout/force_requested_impulse_mean,time/total_timesteps,time/fps,train/action_std_05,rollout/episodes_noforce,train/action_std_13,train/std_min,rollout/recovery_noforce,train/action_std_01,rollout/force_onset_mean,rollout/ep_len_mean,rollout/action_saturation_fraction,train/action_std_14,time/time_elapsed,train/action_std_09,train/action_std_08,train/action_std_20,train/action_std_02,train/action_std_19,time/iterations,train/action_std_22,train/action_std_18,train/action_std_03,rollout/is_fall_mean,train/action_std_00,train/action_std_21,train/action_std_10,train/action_std_07,rollout/timeouts,train/policy_gradient_loss,train/n_updates,train/entropy_loss,train/approx_kl,rollout/timeout_without_onset_fraction,train/explained_variance,train/clip_fraction,train/clip_range,train/clip_range_vf,train/value_loss,train/loss,train/learning_rate,train/std
0.07377363741397858,0.0726650282740593,0.07303997874259949,0.07396500557661057,0.07362844049930573,0.07459977269172668,0.07428135722875595,0.8163265306122449,0.0730450227856636,0.07375592738389969,0.07411869615316391,-1.0,710.353271484375,0.0,1441792,4987,0.07404723018407822,49,0.07296426594257355,0.07199624180793762,0.8163265306122449,0.07306906580924988,1.417387755102042,952.77,0.0,0.07253188639879227,289,0.0740979015827179,0.07309223711490631,0.0722888931632042,0.07263527065515518,0.07331874966621399,11,0.07303652912378311,0.07199624180793762,0.07459977269172668,0.1836734693877551,0.07219184190034866,0.0727732852101326,0.07281585782766342,0.07319676876068115,40,-0.00350043737780652,3170,29.90869871675968,0.0024574697,0.0,0.8311251401901245,0.12475662231445313,0.1,0.2,0.147060489008436,0.38674038648605347,1e-05,0.07323715090751648
0.07399491965770721,0.07284027338027954,0.07320012152194977,0.0742349773645401,0.07381124794483185,0.07479450106620789,0.07442869991064072,0.9665071770334929,0.07324283570051193,0.07390717417001724,0.07423464208841324,-1.0,746.1447143554688,0.0,1572864,4970,0.07424501329660416,209,0.07311326265335083,0.07221432775259018,0.9665071770334929,0.07329120486974716,1.4370717703349292,995.66,0.0,0.07269640266895294,316,0.0742829218506813,0.07321299612522125,0.0723964050412178,0.07280002534389496,0.07348880916833878,12,0.07306939363479614,0.07221432775259018,0.07479450106620789,0.03349282296650718,0.07233478873968124,0.07298778742551804,0.07299045473337173,0.07336510717868805,202,-0.0030464705056147067,3180,29.847002802789213,0.0023466977,0.0,0.8272494077682495,0.1185546875,0.1,0.2,0.11081976781133562,0.3678074777126312,1e-05,0.0734071284532547
0.0741906687617302,0.07297463715076447,0.07333946973085403,0.07441437244415283,0.07400326430797577,0.07496769726276398,0.07455523312091827,0.9074074074074074,0.073433518409729,0.07401207089424133,0.07436159253120422,-1.0,727.8702392578125,0.0,1703936,4969,0.07444275170564651,54,0.07330677658319473,0.07242558151483536,0.9074074074074074,0.07341136783361435,1.448851851851853,975.05,0.0,0.0728464126586914,342,0.07448187470436096,0.0732843354344368,0.07259070873260498,0.0730263963341713,0.07365133613348007,13,0.07326279580593109,0.07242558151483536,0.07496769726276398,0.09259259259259259,0.0724395364522934,0.07310781627893448,0.07313448935747147,0.07356929779052734,49,-0.0034838875921195723,3190,29.79118618518114,0.0024519332,0.0,0.8496621251106262,0.12616729736328125,0.1,0.2,0.11296239032235462,0.4597793221473694,1e-05,0.07356936484575272
0.07430557906627655,0.07313339412212372,0.0736067146062851,0.07463060319423676,0.07412226498126984,0.07523041218519211,0.07463999837636948,0.975609756097561,0.07359495759010315,0.07420846819877625,0.07448825240135193,-1.0,751.2887573242188,0.0,1835008,4956,0.07460173219442368,205,0.0733797699213028,0.07255809009075165,0.975609756097561,0.07346941530704498,1.4386048780487815,993.4,0.0,0.07297760993242264,370,0.07462108880281448,0.07349101454019547,0.07266849279403687,0.07323810458183289,0.07387352734804153,14,0.07347200810909271,0.07255809009075165,0.07523041218519211,0.024390243902439025,0.07265620678663254,0.07319237291812897,0.07331404834985733,0.07383351773023605,200,-0.003403928423722391,3200,29.735614147782325,0.0022404185,0.0,0.7316968441009521,0.11144027709960938,0.1,0.2,0.09966125374485273,0.3950977325439453,1e-05,0.07373230159282684
0.07450443506240845,0.07329124212265015,0.07377931475639343,0.07481174916028976,0.07434367388486862,0.0753486156463623,0.07476285099983215,0.835820895522388,0.07378681004047394,0.07430391013622284,0.07468142360448837,-1.0,700.3414916992188,0.0,1966080,4956,0.07473094016313553,67,0.07349740713834763,0.07263535261154175,0.835820895522388,0.07362493127584457,1.41758208955224,931.99,0.0,0.07310483604669571,396,0.07473635673522949,0.07366166263818741,0.07285188883543015,0.07328455150127411,0.07403507083654404,15,0.07362665235996246,0.07263535261154175,0.0753486156463623,0.16417910447761194,0.07277189195156097,0.07336495071649551,0.07334988564252853,0.07412827759981155,56,-0.0036821547507315698,3210,29.683341804146767,0.0022426872,0.0,0.8264204859733582,0.11078033447265626,0.1,0.2,0.084137120610103,0.3888426721096039,1e-05,0.07388074696063995
0.07468576729297638,0.0734160989522934,0.07394811511039734,0.0749066099524498,0.07444651424884796,0.07549796253442764,0.07491255551576614,0.9641025641025641,0.07399433851242065,0.0745229572057724,0.07480365037918091,-1.0,739.8077392578125,0.0,2097152,4943,0.07492577284574509,195,0.0736708864569664,0.07281971722841263,0.9641025641025641,0.07375478744506836,1.4383794871794886,994.01,0.0,0.07333507388830185,424,0.0748734176158905,0.07381948828697205,0.0730973407626152,0.07344016432762146,0.07428040355443954,16,0.07371316850185394,0.07283131033182144,0.07549796253442764,0.035897435897435895,0.07281971722841263,0.07355501502752304,0.07350489497184753,0.07425177842378616,188,-0.0036646881635533646,3220,29.63181367814541,0.0023411354,0.0,0.7567250728607178,0.12026138305664062,0.1,0.2,0.16160850806918461,0.531231164932251,1e-05,0.07404030859470367
0.07478494197130203,0.07359842956066132,0.07411153614521027,0.07510541379451752,0.07460159063339233,0.0756494551897049,0.07505869120359421,0.875,0.0741986483335495,0.07472826540470123,0.0749736875295639,-1.0,712.1888427734375,0.0,2228224,4943,0.07504583895206451,72,0.07385487109422684,0.07295913249254227,0.875,0.07391420006752014,1.4299444444444456,954.28,0.0,0.07361023873090744,450,0.07499638944864273,0.07406414300203323,0.07322391122579575,0.0737253725528717,0.07441344857215881,17,0.07385789602994919,0.07308515906333923,0.0756494551897049,0.125,0.07295913249254227,0.0737912580370903,0.07367829978466034,0.07439704239368439,63,-0.003324434181831748,3230,29.574115055799485,0.002342401,0.0,0.8337893486022949,0.11990585327148437,0.1,0.2,0.09324671174981632,0.39407631754875183,1e-05,0.07421711087226868
0.07492101937532425,0.07379753142595291,0.07436317205429077,0.0752117782831192,0.07476109266281128,0.07580682635307312,0.07518838346004486,0.9479166666666666,0.07433954626321793,0.0749162882566452,0.07522822171449661,-1.0,743.5072631835938,0.0,2359296,4934,0.07518379390239716,192,0.07400478422641754,0.07318989187479019,0.9479166666666666,0.0741702988743782,1.4467812500000008,988.52,0.0,0.07379119098186493,478,0.07515017688274384,0.0742136538028717,0.07341350615024567,0.07403063774108887,0.07452362030744553,18,0.07400215417146683,0.07320760935544968,0.07580682635307312,0.052083333333333336,0.07318989187479019,0.07399507611989975,0.07388199865818024,0.07451026141643524,182,-0.0035944837458373514,3240,29.514820444583894,0.0023550862,0.0,0.8050578236579895,0.11890640258789062,0.1,0.2,0.13059540816466325,0.47746601700782776,1e-05,0.07439209520816803
0.07511266320943832,0.07394794374704361,0.0745556578040123,0.07544538378715515,0.07490494102239609,0.0759657472372055,0.0753994733095169,0.8974358974358975,0.0746208131313324,0.0751044824719429,0.07535184919834137,-1.0,715.19873046875,0.0,2490368,4936,0.07538701593875885,78,0.0742400586605072,0.07335963100194931,0.8974358974358975,0.07443701475858688,1.4142820512820522,950.15,0.0,0.07396252453327179,504,0.07539219409227371,0.07436571270227432,0.07359620183706284,0.0742582380771637,0.07475785911083221,19,0.0742572769522667,0.07335963100194931,0.0759657472372055,0.10256410256410256,0.07338877767324448,0.07416383922100067,0.07406315207481384,0.07474114745855331,70,-0.0037702561863625305,3250,29.451325905323028,0.0023864887,0.0,0.799898624420166,0.12072830200195313,0.1,0.2,0.13415726775710937,0.39086252450942993,1e-05,0.07459118217229843
0.07528747618198395,0.07409021258354187,0.07469342648983002,0.07568396627902985,0.0750320628285408,0.07615531980991364,0.07565713673830032,0.9516129032258065,0.07480650395154953,0.07520148903131485,0.07549436390399933,-1.0,745.026611328125,0.0,2621440,4929,0.07559792697429657,186,0.0744137316942215,0.0735182836651802,0.9516129032258065,0.07448729127645493,1.4239247311827967,991.79,0.0,0.07415420562028885,531,0.07559075206518173,0.07451571524143219,0.07365944981575012,0.07440075278282166,0.07486686110496521,20,0.07447248697280884,0.0735182836651802,0.07615531980991364,0.04838709677419355,0.07353581488132477,0.07428121566772461,0.07422366738319397,0.0749274492263794,177,-0.0036519036106255954,3260,29.3922166377306,0.0024218634,0.0,0.7859660387039185,0.12220916748046876,0.1,0.2,0.12550552908796817,0.3633626699447632,1e-05,0.0747498944401741
0.07551229000091553,0.0743238553404808,0.07485884428024292,0.07581920921802521,0.0751265436410904,0.07627451419830322,0.07582690566778183,0.925,0.07490966469049454,0.07538097351789474,0.07566781342029572,-1.0,726.0650634765625,0.0,2752512,4931,0.07581253349781036,80,0.07456555962562561,0.07362790405750275,0.925,0.07463449984788895,1.4561250000000012,967.91,0.0,0.07428202033042908,558,0.07569275796413422,0.074715755879879,0.0738428607583046,0.07458401471376419,0.07507145404815674,21,0.07466203719377518,0.07367084920406342,0.07627451419830322,0.075,0.07362790405750275,0.0744137167930603,0.07439445704221725,0.07519413530826569,74,-0.003337182863469934,3270,29.338246989250184,0.0022916868,0.0,0.7957395911216736,0.1158935546875,0.1,0.2,0.12820956841751469,0.41992658376693726,1e-05,0.0749146044254303
0.07558730989694595,0.07450193166732788,0.07499678432941437,0.07601122558116913,0.07525308430194855,0.07636017352342606,0.07601149380207062,0.9726775956284153,0.07501456141471863,0.07543805986642838,0.07588669657707214,-1.0,738.32861328125,0.0,2883584,4925,0.07597319036722183,183,0.07465445250272751,0.07371210306882858,0.9726775956284153,0.07488144934177399,1.4326775956284163,976.13,0.0,0.0744440108537674,585,0.07572172582149506,0.07485094666481018,0.07405528426170349,0.0747571736574173,0.075227290391922,22,0.07469769567251205,0.07374769449234009,0.07636017352342606,0.0273224043715847,0.07371210306882858,0.07449430972337723,0.0745982974767685,0.07551923394203186,178,-0.0029309783553799207,3280,29.286962999403478,0.002297392,0.0,0.8181671500205994,0.11497116088867188,0.1,0.2,0.0876501760823885,0.36839863657951355,1e-05,0.07505584508180618
0.07566054910421371,0.07458154112100601,0.07516087591648102,0.0761033222079277,0.07548368722200394,0.07652848958969116,0.07623349130153656,0.8409090909090909,0.07521829009056091,0.07559657096862793,0.07606340199708939,-1.0,701.7826538085938,0.0,3014656,4924,0.07616543769836426,88,0.07483737915754318,0.07384663075208664,0.8409090909090909,0.07506643980741501,1.423227272727274,933.66,0.0,0.07466692477464676,612,0.075800821185112,0.0750543624162674,0.07417372614145279,0.07489175349473953,0.0753752663731575,23,0.0749322921037674,0.07387872040271759,0.07652848958969116,0.1590909090909091,0.07384663075208664,0.07460737228393555,0.07478540390729904,0.075633205473423,74,-0.0034398144387523645,3290,29.237422996759413,0.0024072947,0.0,0.8093418478965759,0.12633819580078126,0.1,0.2,0.1133745853905566,0.45636361837387085,1e-05,0.07521383464336395
0.07584860175848007,0.07476568967103958,0.07525714486837387,0.07616327702999115,0.0757753998041153,0.07667941600084305,0.07633673399686813,0.9508196721311475,0.07530560344457626,0.07584135234355927,0.07633373886346817,-1.0,723.37060546875,0.0,3145728,4919,0.07645194977521896,183,0.0750613808631897,0.07401169836521149,0.9508196721311475,0.07524146139621735,1.4416939890710394,962.75,0.0,0.07485800981521606,639,0.07595332711935043,0.07528853416442871,0.07429244369268417,0.07504246383905411,0.07560008764266968,24,0.07510014623403549,0.07401934266090393,0.07667941600084305,0.04918032786885246,0.07401169836521149,0.0747399553656578,0.07503008097410202,0.07582350820302963,174,-0.0037664322173441176,3300,29.18177364170551,0.0024625512,0.0,0.7903314828872681,0.12562026977539062,0.1,0.2,0.16596488573704846,0.4577602744102478,1e-05,0.07539284974336624
0.07600723952054977,0.07490728795528412,0.07531008869409561,0.07639787346124649,0.07604184001684189,0.07688067108392715,0.07658737152814865,0.9176470588235294,0.07545655220746994,0.07614341378211975,0.07640160620212555,-1.0,718.7323608398438,0.0,3276800,4920,0.07665620744228363,85,0.07530253380537033,0.07412482798099518,0.9176470588235294,0.07542746514081955,1.4358117647058835,953.46,0.0,0.07509724795818329,666,0.07617170363664627,0.07553603500127792,0.07449203729629517,0.07526751607656479,0.07579794526100159,25,0.07520394027233124,0.07412482798099518,0.07688067108392715,0.08235294117647059,0.0742102861404419,0.07495693117380142,0.07522465288639069,0.07599913328886032,78,-0.0037273903233653984,3310,29.120147955417632,0.0025256632,0.0,0.8002894520759583,0.12728195190429686,0.1,0.2,0.14279780997603667,0.46381592750549316,1e-05,0.07558409124612808
0.07613594084978104,0.0750913918018341,0.07547681033611298,0.07664482295513153,0.07616055011749268,0.07709425687789917,0.07668532431125641,0.9555555555555556,0.0755341425538063,0.07633785903453827,0.07652439922094345,-1.0,747.8810424804688,0.0,3407872,4915,0.07682207971811295,180,0.07541365921497345,0.0743260607123375,0.9555555555555556,0.07558813691139221,1.4367333333333343,987.74,0.0,0.07525737583637238,693,0.07628471404314041,0.07571452111005783,0.07469691336154938,0.07538872212171555,0.07593332231044769,26,0.07531639188528061,0.0743260607123375,0.07709425687789917,0.044444444444444446,0.07441941648721695,0.0750579908490181,0.07544799149036407,0.07611292600631714,172,-0.003468593747311388,3320,29.06237480044365,0.002346082,0.0,0.7774681448936462,0.116497802734375,0.1,0.2,0.11529937914165203,0.39086470007896423,1e-05,0.07573862373828888
0.07633151859045029,0.07521292567253113,0.07566134631633759,0.07681287825107574,0.07636328786611557,0.07723812758922577,0.0768224447965622,0.8928571428571429,0.07580675184726715,0.07660521566867828,0.07673227041959763,-1.0,719.8770141601562,0.0,3538944,4915,0.07698344439268112,84,0.07552871108055115,0.0744812935590744,0.8928571428571429,0.07570385932922363,1.4292619047619057,958.18,0.0,0.07541439682245255,719,0.07636115700006485,0.07595774531364441,0.07495824247598648,0.07563735544681549,0.07605891674757004,27,0.0755515992641449,0.0744812935590744,0.07723812758922577,0.10714285714285714,0.07463648915290833,0.07523757219314575,0.07557759433984756,0.07627436518669128,75,-0.0032616269477330206,3330,29.007827387750147,0.002382496,0.0,0.8115803003311157,0.122265625,0.1,0.2,0.12441204268834553,0.4156242609024048,1e-05,0.07591798156499863
0.07657145708799362,0.07541167736053467,0.07587023079395294,0.07704012095928192,0.07654239237308502,0.07746419310569763,0.07703036814928055,0.9611111111111111,0.07600115984678268,0.07682447880506516,0.07689926028251648,-1.0,742.4937744140625,0.0,3670016,4911,0.07718014717102051,180,0.07574252784252167,0.07470493018627167,0.9611111111111111,0.07581018656492233,1.4482000000000013,982.79,0.0,0.0755181536078453,747,0.07652582228183746,0.07612451910972595,0.07524770498275757,0.07589644938707352,0.07616335153579712,28,0.07563836872577667,0.07470493018627167,0.07746419310569763,0.03888888888888889,0.07484876364469528,0.0754285678267479,0.07570011913776398,0.07644646614789963,173,-0.0036958482291993278,3340,28.946471224725247,0.0024061226,0.0,0.8343832492828369,0.122052001953125,0.1,0.2,0.1170763978123432,0.4002882242202759,1e-05,0.07610525190830231
0.07669571042060852,0.07560872286558151,0.07593366503715515,0.07725215703248978,0.0767243355512619,0.0776943489909172,0.07722416520118713,0.9090909090909091,0.0762622207403183,0.0770721286535263,0.07704126089811325,-1.0,723.4723510742188,0.0,3801088,4910,0.07730957120656967,88,0.07579515129327774,0.07487886399030685,0.9090909090909091,0.07603105157613754,1.4076818181818191,957.87,0.0,0.0757020115852356,774,0.07666315138339996,0.07636510580778122,0.07536730170249939,0.07607061415910721,0.07629993557929993,29,0.07580971717834473,0.07487886399030685,0.0776943489909172,0.09090909090909091,0.07507316768169403,0.07562615722417831,0.07590950280427933,0.0766054317355156,80,-0.003862053553621081,3350,28.887143735587596,0.00240692,0.0,0.8197841644287109,0.12240066528320312,0.1,0.2,0.10255804958287626,0.4458571672439575,1e-05,0.0762806087732315
0.07686580717563629,0.07573062926530838,0.0760992243885994,0.07735734432935715,0.07693056762218475,0.07786204665899277,0.0774630680680275,0.9764705882352941,0.07641974836587906,0.07730177789926529,0.07711593061685562,-1.0,752.4346313476562,0.0,3932160,4907,0.07755300402641296,170,0.07597803324460983,0.07507934421300888,0.9764705882352941,0.0762685090303421,1.4278117647058832,991.93,0.0,0.07581125199794769,801,0.07681147009134293,0.07657143473625183,0.07546009868383408,0.07629191875457764,0.07649977505207062,30,0.07589855045080185,0.07507934421300888,0.07786204665899277,0.023529411764705882,0.07531700283288956,0.0757601335644722,0.076036237180233,0.07675935328006744,166,-0.0036745433306350607,3360,28.831556771695613,0.0023040278,0.0,0.793480396270752,0.11481475830078125,0.1,0.2,0.1152821517927805,0.4568667411804199,1e-05,0.0764496847987175
0.07703360170125961,0.0758691281080246,0.07624469697475433,0.07761552184820175,0.07702513784170151,0.07802826166152954,0.07761110365390778,0.9047619047619048,0.07659396529197693,0.0775434598326683,0.07729434967041016,-1.0,719.0752563476562,0.0,4063232,4906,0.07773961871862411,105,0.07621265202760696,0.0753002017736435,0.9047619047619048,0.07663445919752121,1.434209523809525,954.31,0.0,0.07588528841733932,828,0.07695243507623672,0.07684823870658875,0.07560784369707108,0.07642371952533722,0.07664760202169418,31,0.0760527178645134,0.0753002017736435,0.07802826166152954,0.09523809523809523,0.07544912397861481,0.07585877180099487,0.07623466104269028,0.07693760842084885,95,-0.0037536556816121446,3370,28.774628880620003,0.002332746,0.0,0.7815454006195068,0.11766281127929687,0.1,0.2,0.10658625871292315,0.3960739076137543,1e-05,0.0766257718205452
0.0771733745932579,0.076076440513134,0.07642335444688797,0.07778985053300858,0.07724746316671371,0.07829927653074265,0.07778246700763702,0.9444444444444444,0.07680462300777435,0.07778509706258774,0.07750000804662704,-1.0,729.1995239257812,0.0,4194304,4903,0.07794386148452759,162,0.07647205889225006,0.07548906654119492,0.9444444444444444,0.07682196795940399,1.446283950617285,963.46,0.0,0.07606202363967896,855,0.07711683213710785,0.0769832581281662,0.07586144655942917,0.0765661746263504,0.0769198015332222,32,0.07625915855169296,0.07548906654119492,0.07829927653074265,0.05555555555555555,0.07563868910074234,0.07599293440580368,0.07640431821346283,0.07712548971176147,153,-0.003839688767766347,3380,28.714272049069404,0.0023927288,0.0,0.7832630276679993,0.12313690185546874,0.1,0.2,0.13848913848632946,0.42663466930389404,1e-05,0.07682155817747116
