train/action_std_20,train/std_max,time/fps,train/action_std_13,train/action_std_14,train/action_std_18,time/total_timesteps,train/action_std_08,rollout/force_direction_mean,train/action_std_04,train/action_std_24,train/action_std_11,train/action_std_21,train/action_std_12,rollout/ep_rew_mean,train/action_std_23,train/action_std_15,train/action_std_17,rollout/is_fall_mean,rollout/force_onset_mean,rollout/recovery_left,train/action_std_19,time/time_elapsed,rollout/ep_len_mean,train/action_std_16,rollout/episodes_left,train/action_std_00,train/action_std_02,train/std_min,train/action_std_06,train/action_std_09,rollout/action_saturation_fraction,train/action_std_05,train/action_std_10,time/iterations,train/action_std_07,train/action_std_22,train/action_std_01,rollout/force_requested_impulse_mean,train/action_std_03,rollout/is_timeout_mean,train/entropy_loss,train/clip_range,rollout/timeouts,train/loss,train/clip_range_vf,rollout/episodes_back,rollout/timeout_without_onset_fraction,train/explained_variance,rollout/episodes_right,train/std,rollout/episodes_up,train/clip_fraction,train/value_loss,rollout/episodes_fwd,train/approx_kl,rollout/episodes_noforce,train/policy_gradient_loss,rollout/recovery_right,rollout/recovery_up,rollout/recovery_down,rollout/recovery_fwd,rollout/episodes_down,rollout/recovery_noforce,train/learning_rate,train/n_updates,rollout/recovery_back
0.09185875952243805,0.09410467743873596,5045,0.08881282806396484,0.09055429697036743,0.09013466536998749,1441792,0.09217612445354462,1.7608695652173914,0.08983144164085388,0.09410467743873596,0.0936967059969902,0.09078791737556458,0.09327473491430283,692.1507568359375,0.09232836216688156,0.0922221913933754,0.0938665047287941,0.10869565217391304,1.4120000000000008,1.0,0.09310424327850342,285,974.28,0.09168785065412521,3,0.0898478701710701,0.09077530354261398,0.08881282806396484,0.09279236942529678,0.09324891865253448,0.0,0.09116078913211823,0.09031539410352707,11,0.09065193682909012,0.09123945981264114,0.09402730315923691,0.9335434109522515,0.09319915622472763,0.8913043478260869,24.251720272004604,0.1,41,0.3142867684364319,0.2,6,0.0,0.8161187767982483,11,0.09182798862457275,5,0.1181915283203125,0.054115527014801046,7,0.0023705566,9,-0.003038703489164618,0.6363636363636364,1.0,1.0,0.8571428571428571,5,1.0,1e-05,2860,1.0
0.09209027141332626,0.09437807649374008,5026,0.08890280872583389,0.09063566476106644,0.09038501977920532,1572864,0.09238511323928833,1.759433962264151,0.0900859534740448,0.09437807649374008,0.09394710510969162,0.09109139442443848,0.09344463795423508,709.512451171875,0.09241626411676407,0.09247429668903351,0.09411558508872986,0.014150943396226415,1.4187924528301896,0.9354838709677419,0.09332721680402756,312,1000.0,0.09183042496442795,31,0.08994836360216141,0.09096986055374146,0.08890280872583389,0.0929962620139122,0.09346036612987518,0.0,0.09137231856584549,0.09047546982765198,12,0.09091907739639282,0.09145408868789673,0.09424667060375214,0.9770388372801941,0.09347233921289444,0.9858490566037735,24.1965296164155,0.1,209,0.28388071060180664,0.2,37,0.0,0.712560772895813,22,0.09203298389911652,32,0.11296463012695312,0.05954924386460334,26,0.0022915294,40,-0.0031232873055159873,0.9545454545454546,1.0,1.0,1.0,24,1.0,1e-05,2870,1.0
0.09239429235458374,0.09471449255943298,5026,0.08915835618972778,0.09088350832462311,0.09055932611227036,1703936,0.0925573855638504,1.5901639344262295,0.09020035713911057,0.09471449255943298,0.09416696429252625,0.09129101037979126,0.09362015873193741,630.7134399414062,0.09266065061092377,0.0926671251654625,0.09432395547628403,0.3114754098360656,1.3825573770491812,0.375,0.09367568790912628,338,893.47,0.09213892370462418,16,0.0902147889137268,0.09116809070110321,0.08915835618972778,0.09323405474424362,0.093635693192482,0.0,0.09152866899967194,0.09065653383731842,13,0.0912320613861084,0.09161833673715591,0.09454025328159332,1.0999101073564752,0.09359828382730484,0.6885245901639344,24.138168120384215,0.1,42,0.28459906578063965,0.2,7,0.0,0.8347967267036438,11,0.0922575518488884,5,0.11306991577148437,0.05703722543839831,3,0.0023527462,15,-0.0034405419710310525,0.36363636363636365,0.8,1.0,1.0,4,1.0,1e-05,2880,0.8571428571428571
0.09257711470127106,0.0947982594370842,5011,0.08943599462509155,0.09109072387218475,0.09083572030067444,1835008,0.09288693219423294,1.4702970297029703,0.09036627411842346,0.0947982594370842,0.09439797699451447,0.09147755801677704,0.09379590302705765,700.2705688476562,0.09291893243789673,0.09286631643772125,0.09461360424757004,0.039603960396039604,1.4243564356435656,0.8333333333333334,0.0939508005976677,366,983.81,0.09238200634717941,36,0.09045262634754181,0.09152991324663162,0.08943599462509155,0.09341846406459808,0.09385567158460617,0.0,0.09165924042463303,0.09090746194124222,14,0.09145177900791168,0.09181807190179825,0.09475414454936981,0.9028606806255494,0.09387995302677155,0.9603960396039604,24.077206245064737,0.1,194,0.3135349750518799,0.2,16,0.0,0.8576328754425049,21,0.09248485416173935,27,0.1132293701171875,0.10795798947510775,32,0.0023376963,52,-0.003641923453869822,0.9523809523809523,1.0,1.0,0.96875,18,1.0,1e-05,2890,1.0
0.09285442531108856,0.09499254077672958,5012,0.08956985920667648,0.09137880802154541,0.09104319661855698,1966080,0.09315077215433121,1.791044776119403,0.09051443636417389,0.09499254077672958,0.09463617950677872,0.09172215312719345,0.09406515210866928,657.8482055664062,0.09309497475624084,0.09304796159267426,0.0948454812169075,0.16417910447761194,1.4199402985074636,0.375,0.09427105635404587,392,932.3,0.0926918312907219,16,0.09073499590158463,0.0917905792593956,0.08956985920667648,0.0938110426068306,0.09408524632453918,0.0,0.09185365587472916,0.09104688465595245,15,0.09177424013614655,0.09198490530252457,0.09497012197971344,1.0081226779040577,0.09405890107154846,0.835820895522388,24.01339108943939,0.1,56,0.3898104429244995,0.2,10,0.0,0.8286122679710388,8,0.09271956980228424,8,0.12110748291015624,0.08652854896354256,5,0.002485369,13,-0.003011870291629748,0.875,1.0,1.0,1.0,7,1.0,1e-05,2900,1.0
0.0930173471570015,0.09523794800043106,4998,0.0898934006690979,0.09164367616176605,0.09114829450845718,2097152,0.09343069046735764,1.67,0.09065824747085571,0.09523794800043106,0.09491599351167679,0.09206707775592804,0.09423831850290298,696.49462890625,0.09347236156463623,0.09335071593523026,0.09509294480085373,0.03,1.4096400000000011,0.9130434782608695,0.09450691938400269,419,976.68,0.09289746731519699,23,0.09085861593484879,0.09197381138801575,0.0898934006690979,0.0938916802406311,0.09434934705495834,0.0,0.09200438112020493,0.091280996799469,16,0.09204378724098206,0.09213875234127045,0.09512025117874146,0.988822049100625,0.09439248591661453,0.97,23.95261948108673,0.1,194,0.2923109531402588,0.2,31,0.0,0.8243880271911621,16,0.09294501692056656,30,0.10915451049804688,0.07521726363629569,33,0.0023508035,41,-0.003457709942722431,0.875,1.0,1.0,0.9393939393939394,26,1.0,1e-05,2910,1.0
0.09319200366735458,0.0954054445028305,5001,0.08995823562145233,0.09183372557163239,0.09129170328378677,2228224,0.0936845988035202,1.3114754098360655,0.0908522754907608,0.0954054445028305,0.09511777013540268,0.09223510324954987,0.09461308270692825,685.1898193359375,0.09365076571702957,0.09353364259004593,0.09538210928440094,0.03278688524590164,1.4240655737704924,0.8,0.09483515471220016,445,964.74,0.09313414245843887,10,0.09098630398511887,0.09214408695697784,0.08995823562145233,0.09417092800140381,0.0945877954363823,0.0,0.09235116839408875,0.09152679145336151,17,0.09225527197122574,0.09243258833885193,0.09529384970664978,0.8746629352245624,0.09466724097728729,0.9672131147540983,23.892323271930216,0.1,59,0.3075719475746155,0.2,11,0.0,0.7893627882003784,8,0.09316543489694595,6,0.10820770263671875,0.06286805808340432,9,0.0022485245,14,-0.0034175814394984626,1.0,1.0,1.0,1.0,3,1.0,1e-05,2920,1.0
0.09324271976947784,0.09555988013744354,4990,0.09018947184085846,0.09206555783748627,0.09146660566329956,2359296,0.09385932236909866,1.7761194029850746,0.09115025401115417,0.09548705071210861,0.09518161416053772,0.09241423010826111,0.09475317597389221,710.0353393554688,0.09381721168756485,0.09367275983095169,0.09555988013744354,0.01990049751243781,1.4007860696517425,0.9354838709677419,0.09506082534790039,472,991.0,0.09334772825241089,31,0.09099423885345459,0.09224209934473038,0.09018947184085846,0.09429962933063507,0.0948157086968422,0.0,0.0925566554069519,0.09161043167114258,18,0.092493437230587,0.09262648224830627,0.09548932313919067,0.9176021162005304,0.09493681788444519,0.9800995024875622,23.83994096517563,0.1,197,0.2541913688182831,0.2,21,0.0,0.7820386290550232,24,0.09333332628011703,26,0.09760971069335937,0.02624984890280757,23,0.002055219,47,-0.00303054322484968,0.9583333333333334,1.0,1.0,0.9565217391304348,29,1.0,1e-05,2930,1.0
0.0934942215681076,0.09589076042175293,4992,0.09038873016834259,0.09224022179841995,0.09182006865739822,2490368,0.09406817704439163,1.7377049180327868,0.09133245795965195,0.09573602676391602,0.09550599008798599,0.0927034541964531,0.09491533786058426,690.44140625,0.09401167929172516,0.09395686537027359,0.09589076042175293,0.09836065573770492,1.4137377049180337,0.5555555555555556,0.09517212957143784,498,959.32,0.09360679239034653,9,0.09120472520589828,0.09233120083808899,0.09038873016834259,0.094471774995327,0.09506785124540329,0.0,0.09274008125066757,0.09173183888196945,19,0.09275346249341965,0.09264139086008072,0.09564994275569916,0.9384341684752172,0.09509605169296265,0.9016393442622951,23.790001882612707,0.1,55,0.26655030250549316,0.2,8,0.0,0.7703442573547363,8,0.09354124218225479,8,0.1039642333984375,0.054243779378884936,4,0.002194696,16,-0.003089378665026743,0.75,1.0,1.0,1.0,8,1.0,1e-05,2940,1.0
0.09373831003904343,0.09607301652431488,4983,0.09071504324674606,0.09242816269397736,0.09207633882761002,2621440,0.09430717676877975,2.0142857142857142,0.09160798788070679,0.09607193619012833,0.09575435519218445,0.09289000928401947,0.09513628482818604,700.8038330078125,0.09421984851360321,0.09424752742052078,0.09607301652431488,0.0380952380952381,1.4307428571428582,0.8125,0.09548862278461456,526,980.19,0.09391861408948898,32,0.09141208231449127,0.09258470684289932,0.09071504324674606,0.09470974653959274,0.09528224170207977,0.0,0.09303875267505646,0.09186789393424988,20,0.09304168820381165,0.09280115365982056,0.09581637382507324,0.9526825220177324,0.0952780619263649,0.9619047619047619,23.729751873016358,0.1,202,0.2770613133907318,0.2,22,0.0,0.8176654577255249,37,0.09378024190664291,26,0.10851821899414063,0.04942879342925153,23,0.0022967374,38,-0.0033190244806064586,0.972972972972973,1.0,1.0,0.9565217391304348,32,1.0,1e-05,2950,1.0
0.09401808679103851,0.09630917757749557,4985,0.09093993157148361,0.09272114187479019,0.09228888154029846,2752512,0.09460288286209106,2.0925925925925926,0.09176459163427353,0.09621318429708481,0.09608738124370575,0.09326301515102386,0.09516522288322449,684.6632080078125,0.09447161853313446,0.09454662352800369,0.09630917757749557,0.07407407407407407,1.412925925925927,1.0,0.0957813635468483,552,961.1,0.09416889399290085,4,0.09149947017431259,0.09285017102956772,0.09093993157148361,0.09492131322622299,0.09548217803239822,0.0,0.09330394119024277,0.09217418730258942,21,0.09339138120412827,0.09310150891542435,0.09604006260633469,0.9608505435458073,0.09544669091701508,0.9259259259259259,23.665769597887994,0.1,50,0.2790725827217102,0.2,7,0.0,0.8383349180221558,11,0.09402211755514145,9,0.11109771728515624,0.06388898940058425,4,0.0023337966,11,-0.003157345316685678,0.6363636363636364,1.0,1.0,1.0,8,1.0,1e-05,2960,1.0
0.09425361454486847,0.09655334800481796,4977,0.09112007170915604,0.09305088967084885,0.09247072786092758,2883584,0.09480738639831543,1.7129186602870814,0.09193417429924011,0.09638749063014984,0.09624093770980835,0.09344261139631271,0.0953478217124939,697.4752197265625,0.09471148252487183,0.09490275382995605,0.09655334800481796,0.023923444976076555,1.427138755980862,0.9166666666666666,0.09599592536687851,579,984.75,0.09430122375488281,36,0.09170138090848923,0.09303049743175507,0.09112007170915604,0.09512260556221008,0.09575392305850983,0.0,0.09348759800195694,0.09234723448753357,22,0.09350139647722244,0.09342322498559952,0.09624741226434708,0.9660947408621705,0.09573949128389359,0.9760765550239234,23.606276953220366,0.1,204,0.2654348611831665,0.2,28,0.0,0.8039388656616211,20,0.09423499554395676,30,0.1045623779296875,0.044463266585080416,29,0.0022386662,42,-0.0032269225719574026,0.95,1.0,1.0,0.9655172413793104,24,1.0,1e-05,2970,1.0
0.09444166719913483,0.09685159474611282,4979,0.09126707166433334,0.09321893751621246,0.0925910472869873,3014656,0.09497024863958359,1.8909090909090909,0.09209363907575607,0.0966634452342987,0.09645286947488785,0.09354380518198013,0.09554678201675415,681.4220581054688,0.09490137547254562,0.0950099527835846,0.09685159474611282,0.14545454545454545,1.4372727272727281,0.6,0.09625324606895447,605,957.09,0.0945163369178772,10,0.09167460352182388,0.09324844926595688,0.09126707166433334,0.09533761441707611,0.09607157111167908,0.0,0.09372099488973618,0.09251555800437927,23,0.09383461624383926,0.09359543025493622,0.09649655222892761,1.088281950540916,0.09597761183977127,0.8545454545454545,23.551220199465753,0.1,47,0.29045164585113525,0.2,6,0.0,0.8516757488250732,15,0.0944317951798439,2,0.10904998779296875,0.037944263856479664,5,0.0022451938,10,-0.0032599567637589645,0.8,1.0,1.0,0.8,7,1.0,1e-05,2980,1.0
0.09465356171131134,0.0972607359290123,4972,0.091668501496315,0.09347226470708847,0.09305060654878616,3145728,0.09507469832897186,1.9611650485436893,0.09232207387685776,0.09691132605075836,0.09672654420137405,0.09370048344135284,0.09583324193954468,704.0120849609375,0.09508618712425232,0.09521050751209259,0.0972607359290123,0.03398058252427184,1.4251941747572827,0.84,0.0964563861489296,632,980.85,0.09464669972658157,25,0.09175651520490646,0.09352043271064758,0.091668501496315,0.09551748633384705,0.09631501138210297,0.0,0.0939754843711853,0.09276345372200012,24,0.09406663477420807,0.09388821572065353,0.09672894328832626,1.0855030201497893,0.09614615887403488,0.9660194174757282,23.493349531292914,0.1,199,0.27947717905044556,0.2,32,0.0,0.7652900218963623,27,0.09467008709907532,30,0.118182373046875,0.08515643205464585,27,0.0025242462,34,-0.0033617798420891632,0.9259259259259259,1.0,1.0,0.9629629629629629,31,1.0,1e-05,2990,1.0
0.09494534879922867,0.09752309322357178,4973,0.09183578938245773,0.0936749055981636,0.09321141988039017,3276800,0.09515579044818878,2.0344827586206895,0.09244506061077118,0.09716950356960297,0.09697070717811584,0.09386596828699112,0.0959683284163475,676.307373046875,0.09514671564102173,0.09545035660266876,0.09752309322357178,0.08620689655172414,1.4217586206896562,0.6363636363636364,0.09672236442565918,658,953.8,0.09476815164089203,11,0.09200653433799744,0.09370030462741852,0.09183578938245773,0.09579899907112122,0.09658543765544891,0.0,0.0941799208521843,0.09286584705114365,25,0.09437490254640579,0.0940970778465271,0.09685050696134567,1.172039058236226,0.09641137719154358,0.9137931034482759,23.43666852861643,0.1,53,0.2616695463657379,0.2,7,0.0,0.818852424621582,9,0.0948689728975296,6,0.1028778076171875,0.06617901428689947,9,0.0021963923,7,-0.00350068292918877,0.8888888888888888,1.0,1.0,1.0,9,1.0,1e-05,3000,1.0
0.09508002549409866,0.09775606542825699,4967,0.09209984540939331,0.09389115124940872,0.09336253255605698,3407872,0.09531638771295547,1.9805825242718447,0.09279292821884155,0.09746287018060684,0.09715966135263443,0.0940789207816124,0.09622041136026382,685.6468505859375,0.09529920667409897,0.09566070139408112,0.09775606542825699,0.024271844660194174,1.4185631067961177,0.967741935483871,0.09690351784229279,685,960.97,0.09492984414100647,31,0.0922386571764946,0.09399145841598511,0.09209984540939331,0.09593503922224045,0.09681864827871323,0.0,0.09445668756961823,0.09303921461105347,26,0.09455125033855438,0.0942452996969223,0.09716250747442245,1.025599173093898,0.09653442353010178,0.9757281553398058,23.38187651336193,0.1,201,0.2626282870769501,0.2,21,0.0,0.8492075204849243,30,0.09507948905229568,33,0.10427474975585938,0.036270973231148675,26,0.0021802294,37,-0.003407404760218924,0.9,1.0,1.0,0.9615384615384616,28,1.0,1e-05,3010,1.0
0.09526947140693665,0.09791494160890579,4968,0.09227517247200012,0.09421292692422867,0.0936439111828804,3538944,0.0955754891037941,1.3442622950819672,0.09289804846048355,0.09772156178951263,0.09734116494655609,0.09425824135541916,0.0964340791106224,679.9406127929688,0.0955633744597435,0.09579810500144958,0.09791494160890579,0.06557377049180328,1.4472131147540994,0.6666666666666666,0.09709102660417557,712,953.36,0.09508900344371796,9,0.09246567636728287,0.09426572918891907,0.09227517247200012,0.09599409252405167,0.09714275598526001,0.0,0.09470172226428986,0.09321673214435577,27,0.0947687178850174,0.09455542266368866,0.09734155982732773,0.9995010606986507,0.09664987027645111,0.9344262295081968,23.3273076325655,0.1,57,0.28489646315574646,0.2,8,0.0,0.7823054194450378,10,0.09528754651546478,5,0.10844039916992188,0.05599596886604559,11,0.002206442,14,-0.0031627787115212414,0.9,1.0,1.0,1.0,4,1.0,1e-05,3020,1.0
0.0954899862408638,0.09812597930431366,4963,0.09251687675714493,0.0943765938282013,0.09386733174324036,3670016,0.09591358155012131,1.835820895522388,0.09309302270412445,0.09804919362068176,0.0974549949169159,0.09459549188613892,0.09656195342540741,685.7972412109375,0.09585629403591156,0.09602595120668411,0.09812597930431366,0.03482587064676617,1.4253830845771154,0.96875,0.09728679805994034,739,961.46,0.09528196603059769,32,0.09248386323451996,0.09432353079319,0.09248386323451996,0.09624844789505005,0.09741299599409103,0.0,0.09496398270130157,0.09342802315950394,28,0.09502112120389938,0.0947844535112381,0.09758903086185455,1.0141958523513368,0.0968146100640297,0.9651741293532339,23.271476452052593,0.1,194,0.29382771253585815,0.2,28,0.0,0.8396159410476685,26,0.09550264477729797,22,0.10264511108398437,0.043589852192963005,30,0.0022016065,34,-0.0030620596518019737,0.8846153846153846,0.9545454545454546,1.0,0.9333333333333333,29,1.0,1e-05,3030,1.0
