train/action_std_21,train/std_min,train/action_std_23,train/action_std_19,train/action_std_07,train/action_std_17,rollout/ep_len_mean,rollout/force_onset_mean,time/total_timesteps,train/action_std_03,rollout/episodes_left,train/action_std_10,train/action_std_18,train/action_std_08,rollout/action_saturation_fraction,rollout/ep_rew_mean,train/action_std_12,rollout/episodes_down,rollout/force_requested_impulse_mean,train/action_std_05,time/fps,train/action_std_20,train/action_std_01,rollout/episodes_right,time/time_elapsed,train/action_std_13,rollout/force_direction_mean,time/iterations,train/std_max,rollout/is_fall_mean,train/action_std_09,rollout/recovery_down,rollout/is_timeout_mean,train/action_std_22,train/action_std_11,train/action_std_15,train/action_std_14,train/action_std_16,train/action_std_00,train/action_std_04,train/action_std_06,rollout/recovery_up,rollout/recovery_left,rollout/recovery_right,train/action_std_24,train/action_std_02,rollout/episodes_up,train/clip_range_vf,rollout/episodes_noforce,rollout/timeout_without_onset_fraction,rollout/recovery_back,train/entropy_loss,train/explained_variance,rollout/recovery_noforce,train/clip_range,rollout/timeouts,train/n_updates,train/std,rollout/episodes_back,train/policy_gradient_loss,train/loss,rollout/recovery_fwd,train/clip_fraction,train/learning_rate,train/value_loss,rollout/episodes_fwd,train/approx_kl
0.09126410633325577,0.08868812024593353,0.09239810705184937,0.09347304701805115,0.09069893509149551,0.09387585520744324,883.78,1.4099024390243913,1441792,0.09328021109104156,23,0.0901179239153862,0.09013459831476212,0.09217963367700577,0.0,609.4093627929688,0.09384826570749283,5,1.226313951600066,0.09098981320858002,4943,0.09191656857728958,0.09368839859962463,12,291,0.08868812024593353,1.8170731707317074,11,0.09387585520744324,0.2073170731707317,0.09311666339635849,0.8,0.7926829268292683,0.09123846143484116,0.09344994276762009,0.09244842827320099,0.08975102752447128,0.09189928323030472,0.09036125987768173,0.08991644531488419,0.09322931617498398,0.7333333333333333,0.5652173913043478,0.9166666666666666,0.09367980062961578,0.09060429781675339,15,0.2,21,0.0,1.0,24.242906725406648,0.8250619769096375,1.0,0.1,65,2860,0.09184993803501129,3,-0.003556773292075377,0.38315969705581665,0.6666666666666666,0.110504150390625,1e-05,0.15961641877074725,3,0.0023095156
0.09140317142009735,0.08879875391721725,0.09260735660791397,0.09357159584760666,0.09093334525823593,0.09415332973003387,975.87,1.4143174603174615,1572864,0.09358672797679901,24,0.09026198834180832,0.09024860709905624,0.09246721863746643,0.0,674.4346923828125,0.09394855797290802,23,1.15823456594085,0.09133574366569519,4928,0.09208551049232483,0.09382989257574081,26,319,0.08879875391721725,1.8835978835978835,12,0.09415332973003387,0.10052910052910052,0.09336733818054199,0.8260869565217391,0.8994708994708994,0.09145775437355042,0.09377090632915497,0.09267047792673111,0.08980094641447067,0.09209906309843063,0.09052368253469467,0.0900675356388092,0.09341283142566681,0.8571428571428571,0.875,0.8461538461538461,0.09397450089454651,0.09094350785017014,35,0.2,43,0.0,1.0,24.19088804423809,0.7694520950317383,0.9767441860465116,0.1,170,2870,0.09205280989408493,18,-0.0035102776559142513,0.3485059142112732,0.9,0.11187820434570313,1e-05,0.15544509533501696,20,0.0023407286
0.09159944206476212,0.08902740478515625,0.09284709393978119,0.09383746236562729,0.09110518544912338,0.09431152045726776,909.53,1.4027872340425545,1703936,0.09385871887207031,15,0.09044984728097916,0.09042881429195404,0.09258803725242615,0.0,622.4605712890625,0.09418287128210068,14,1.4102342875969966,0.09143675863742828,4924,0.0923517644405365,0.09390448778867722,14,346,0.08902740478515625,1.9574468085106382,13,0.09431152045726776,0.2127659574468085,0.09381645172834396,0.7857142857142857,0.7872340425531915,0.09165860712528229,0.09391970932483673,0.09286664426326752,0.0901632234454155,0.09236595034599304,0.09061792492866516,0.0903700664639473,0.09362872689962387,0.5833333333333334,0.5333333333333333,0.7857142857142857,0.09422972798347473,0.09120289981365204,12,0.2,17,0.0,1.0,24.13332245051861,0.7788857221603394,1.0,0.1,74,2880,0.09227076917886734,11,-0.003910455637196719,0.45614251494407654,0.8181818181818182,0.10692214965820312,1e-05,0.1534229348122608,11,0.0022858926
0.09178865700960159,0.08919331431388855,0.09311763942241669,0.09414361417293549,0.09141391515731812,0.0945691242814064,975.84,1.404735632183909,1835008,0.09406781941652298,23,0.09065044671297073,0.09056305885314941,0.09274992346763611,0.0,675.1104125976562,0.09436143189668655,18,1.2650452608758258,0.09167582541704178,4914,0.09253633767366409,0.09427004307508469,30,373,0.08919331431388855,1.8160919540229885,14,0.0945691242814064,0.1206896551724138,0.0940658450126648,0.7777777777777778,0.8793103448275862,0.0918605774641037,0.09420445561408997,0.0931537076830864,0.09057746827602386,0.092620849609375,0.09077082574367523,0.09057113528251648,0.09365404397249222,0.875,0.7391304347826086,0.9,0.09439589828252792,0.0913655012845993,24,0.2,30,0.0,1.0,24.073281276226044,0.7576886415481567,1.0,0.1,153,2890,0.09249365329742432,24,-0.003963625514006708,0.4476069509983063,0.8,0.111920166015625,1e-05,0.16934354959521442,25,0.002316832
0.09198957681655884,0.08950643986463547,0.09340561181306839,0.09443644434213638,0.09174653887748718,0.09488234668970108,922.55,1.4110280373831785,1966080,0.09427548199892044,25,0.09088288992643356,0.0907072201371193,0.09299870580434799,0.0,634.57958984375,0.09459977596998215,19,1.4990207731061183,0.09184391051530838,4912,0.09284497052431107,0.09447912126779556,17,400,0.08950643986463547,2.1682242990654204,15,0.09488234668970108,0.205607476635514,0.09434125572443008,0.8421052631578947,0.794392523364486,0.09214698523283005,0.09441942721605301,0.09336039423942566,0.09079831093549728,0.09288748353719711,0.0908319354057312,0.09081485122442245,0.09389295428991318,0.9,0.72,0.6470588235294118,0.09455578029155731,0.09167800843715668,10,0.2,16,0.0,0.9166666666666666,24.011120268702506,0.801712691783905,0.875,0.1,85,2900,0.09273305535316467,12,-0.003942262491545989,0.4260067343711853,0.75,0.1123291015625,1e-05,0.1595755510556046,8,0.0023358653
0.09216557443141937,0.08973021805286407,0.09361135959625244,0.09460613131523132,0.09193969517946243,0.09509627521038055,964.92,1.4100981595092035,2097152,0.09443029761314392,22,0.09110868722200394,0.09085703641176224,0.09312359988689423,0.0,662.0547485351562,0.0947977602481842,18,1.217406069918625,0.09209869056940079,4903,0.0930018275976181,0.09475638717412949,22,427,0.08973021805286407,1.5153374233128833,16,0.09509627521038055,0.0736196319018405,0.09448179602622986,0.8888888888888888,0.9263803680981595,0.09233509749174118,0.09457014501094818,0.09344951808452606,0.09101739525794983,0.0930357575416565,0.09101786464452744,0.09098485112190247,0.0940973162651062,0.8823529411764706,0.8636363636363636,0.7727272727272727,0.09472982585430145,0.09189196676015854,17,0.2,40,0.0,1.0,23.954500713944434,0.8301787376403809,1.0,0.1,151,2910,0.09291740506887436,19,-0.004044213292854692,0.42110878229141235,1.0,0.11466522216796875,1e-05,0.16755033463123253,25,0.002372663
0.09240982681512833,0.09000355750322342,0.09387066960334778,0.09484555572271347,0.0922698974609375,0.09532243758440018,908.49,1.4094354838709686,2228224,0.09477527439594269,24,0.09139111638069153,0.09102058410644531,0.09343354403972626,0.0,624.4886474609375,0.09505823999643326,20,1.5756615079388554,0.09235192835330963,4901,0.09328565746545792,0.09515663236379623,16,454,0.09000355750322342,2.0483870967741935,17,0.09532243758440018,0.18548387096774194,0.09470938891172409,0.75,0.8145161290322581,0.09252151101827621,0.0948338583111763,0.09366223961114883,0.0912923589348793,0.09313636273145676,0.0912543386220932,0.09121161699295044,0.09431035071611404,0.7857142857142857,0.6666666666666666,0.625,0.09488985687494278,0.09211159497499466,14,0.2,14,0.0,1.0,23.89582922309637,0.7197235822677612,1.0,0.1,101,2920,0.09316512942314148,16,-0.0037156999767830714,0.31537365913391113,0.95,0.10438308715820313,1e-05,0.13505022244644352,20,0.002240555
0.09273040294647217,0.09026048332452774,0.09410782158374786,0.09497625380754471,0.09235557913780212,0.0955013632774353,945.25,1.4192911392405074,2359296,0.09495992958545685,21,0.09167034178972244,0.09128651767969131,0.09363169968128204,0.0,649.0800170898438,0.0953112542629242,21,1.3853469147067652,0.09265941381454468,4895,0.09347997605800629,0.09547743946313858,26,481,0.09026048332452774,1.8227848101265822,18,0.0955013632774353,0.1518987341772152,0.09486711025238037,0.9047619047619048,0.8481012658227848,0.09276942908763885,0.09509673714637756,0.0937998816370964,0.09159424901008606,0.09331773221492767,0.09140589088201523,0.09135473519563675,0.09469088912010193,0.9473684210526315,0.5714285714285714,0.6538461538461539,0.09522727876901627,0.09226422011852264,19,0.2,28,0.0,1.0,23.832154342532156,0.7903872728347778,0.9285714285714286,0.1,134,2930,0.09339186549186707,15,-0.003724322800189839,0.4129525423049927,0.9642857142857143,0.11779403686523438,1e-05,0.17080569608951918,28,0.0024115653
0.09302819520235062,0.0903831422328949,0.09438798576593399,0.09511730074882507,0.0925402119755745,0.09564366936683655,912.37,1.399750000000001,2490368,0.09522850811481476,30,0.09184343367815018,0.0915890485048294,0.0937938392162323,0.0,625.36669921875,0.09553370624780655,14,1.3212421049009793,0.0929516851902008,4893,0.0936557874083519,0.09572586417198181,23,508,0.0903831422328949,2.1328125,19,0.09572586417198181,0.2265625,0.09514907747507095,0.8571428571428571,0.7734375,0.09288298338651657,0.09526599943637848,0.09405160695314407,0.09183374792337418,0.09355607628822327,0.0915885865688324,0.0915028378367424,0.09489531815052032,0.65,0.6333333333333333,0.6521739130434783,0.09549449384212494,0.09250979870557785,20,0.2,17,0.0,1.0,23.773013778030872,0.798096776008606,1.0,0.1,99,2940,0.09360611438751221,11,-0.0039496482580034355,0.39769548177719116,0.9230769230769231,0.1182586669921875,1e-05,0.20842319435905665,13,0.002410357
0.09315302222967148,0.09056934714317322,0.09453050792217255,0.09539680182933807,0.0928584560751915,0.0957193449139595,939.32,1.4120261437908508,2621440,0.09545454382896423,21,0.0919751226902008,0.09187553822994232,0.09384045749902725,0.0,648.7544555664062,0.09577091038227081,22,1.4072061429619895,0.09317038208246231,4888,0.0938931554555893,0.09595615416765213,24,536,0.09056934714317322,1.9215686274509804,20,0.09595615416765213,0.17647058823529413,0.09546887874603271,0.7727272727272727,0.8235294117647058,0.09309793263673782,0.09555993229150772,0.09432309865951538,0.09207901358604431,0.09370606392621994,0.0917687937617302,0.09174439311027527,0.09506891667842865,0.5555555555555556,0.8095238095238095,0.75,0.0956856831908226,0.09270274639129639,18,0.2,21,0.0,1.0,23.717179802060127,0.8127994537353516,1.0,0.1,126,2950,0.09381476789712906,19,-0.004036684275160951,0.3748702108860016,0.8571428571428571,0.11507186889648438,1e-05,0.19702639055321924,28,0.002396381
0.0934615209698677,0.09079456329345703,0.0947292372584343,0.09552275389432907,0.09315124154090881,0.09592307358980179,929.21,1.3934198473282453,2752512,0.09571149200201035,24,0.09220592677593231,0.09211504459381104,0.09411991387605667,0.0,644.4617309570312,0.09617114812135696,25,1.4743938435361836,0.09333526343107224,4885,0.09408026933670044,0.09609837830066681,14,563,0.09079456329345703,1.9770992366412214,21,0.09617114812135696,0.183206106870229,0.09576556086540222,0.72,0.816793893129771,0.0932997316122055,0.09579828381538391,0.09453768283128738,0.09225555509328842,0.09392056614160538,0.09191545844078064,0.09208176285028458,0.09529545903205872,0.9230769230769231,0.625,0.7857142857142857,0.09599365293979645,0.09299187362194061,13,0.2,21,0.0,0.9230769230769231,23.65793783515692,0.8061840534210205,1.0,0.1,107,2960,0.09405101835727692,13,-0.003971665893459431,0.4006674885749817,0.8571428571428571,0.10852279663085937,1e-05,0.1855588902544696,21,0.0022897646
0.09363853186368942,0.09101899713277817,0.09512340277433395,0.09581045806407928,0.0933888629078865,0.09621570259332657,981.49,1.416260273972604,2883584,0.09589184075593948,19,0.09236513823270798,0.09230569750070572,0.09425783902406693,0.0,676.4795532226562,0.09636451303958893,20,1.1783409839152192,0.0933786928653717,4882,0.09431329369544983,0.09631581604480743,23,590,0.09101899713277817,1.7671232876712328,22,0.09636451303958893,0.0684931506849315,0.09596321731805801,0.95,0.9315068493150684,0.09359708428382874,0.09607819467782974,0.09472212195396423,0.0926077589392662,0.09402483701705933,0.09217126667499542,0.09237322211265564,0.09557473659515381,1.0,0.7368421052631579,0.8260869565217391,0.09627360105514526,0.09321486949920654,18,0.2,32,0.0,1.0,23.59559785425663,0.7756022810935974,1.0,0.1,136,2970,0.09427957981824875,11,-0.0033236635481443955,0.489338755607605,1.0,0.115814208984375,1e-05,0.1724833515996579,23,0.002306501
0.093866728246212,0.09122257679700851,0.09526197612285614,0.09594928473234177,0.09353972226381302,0.09638503193855286,941.93,1.4409047619047628,3014656,0.09615620225667953,19,0.09259256720542908,0.09252779930830002,0.09453003853559494,0.0,649.9004516601562,0.09661779552698135,15,1.2852320620319724,0.09365969896316528,4880,0.09461434185504913,0.09654156118631363,14,617,0.09122257679700851,1.7857142857142858,23,0.09661779552698135,0.15079365079365079,0.09614065289497375,0.8,0.8492063492063492,0.09381012618541718,0.09633304178714752,0.09503816068172455,0.0928589403629303,0.09423098713159561,0.09229863435029984,0.09262317419052124,0.0957336500287056,0.8260869565217391,0.5789473684210527,0.7857142857142857,0.09646342694759369,0.0933898463845253,23,0.2,30,0.0,1.0,23.53638071268797,0.7943301796913147,1.0,0.1,107,2980,0.09449544548988342,8,-0.003836613095154462,0.3862245976924896,0.9411764705882353,0.115557861328125,1e-05,0.13455453850328922,17,0.0023950813
0.09411215037107468,0.09140850603580475,0.09543438255786896,0.09615784138441086,0.09385399520397186,0.09662185609340668,943.66,1.4183612903225817,3145728,0.09643565118312836,31,0.0928904339671135,0.09281637519598007,0.09474737197160721,0.0,647.5013427734375,0.09674960374832153,13,1.3589783440722627,0.0938226506114006,4877,0.09493125230073929,0.0968330055475235,27,644,0.09140850603580475,2.0193548387096776,24,0.0968330055475235,0.15483870967741936,0.09629931300878525,0.5384615384615384,0.8451612903225807,0.09399242699146271,0.09646482765674591,0.09511612355709076,0.09311751276254654,0.09441102296113968,0.09243391454219818,0.0928955227136612,0.09606149047613144,0.9642857142857143,0.5483870967741935,0.9259259259259259,0.09669698774814606,0.09362966567277908,28,0.2,24,0.0,1.0,23.479243782162666,0.7718034386634827,0.9583333333333334,0.1,131,2990,0.0947173461318016,17,-0.003975350014843571,0.44432133436203003,1.0,0.10816879272460937,1e-05,0.15633129242341964,15,0.0023021214
0.09442665427923203,0.0916876345872879,0.09567523747682571,0.09653797000646591,0.0941341370344162,0.09692327678203583,913.7,1.4259055118110244,3276800,0.09667658060789108,22,0.09301302582025528,0.09302129596471786,0.09486807882785797,0.0,628.6349487304688,0.09702720493078232,19,1.5457506407992168,0.09401340782642365,4875,0.09495558589696884,0.09704520553350449,17,672,0.0916876345872879,2.2755905511811023,25,0.09704520553350449,0.1968503937007874,0.09650690853595734,0.7894736842105263,0.8031496062992126,0.09415218979120255,0.09666001051664352,0.09521099925041199,0.09335505217313766,0.09468400478363037,0.09256579726934433,0.09292179346084595,0.09619808942079544,0.72,0.6818181818181818,0.6470588235294118,0.09701494872570038,0.09386596828699112,25,0.2,17,0.0,0.9375,23.422517247498035,0.8079545497894287,1.0,0.1,102,3000,0.0949256420135498,16,-0.003658874213033414,0.43016135692596436,1.0,0.11179885864257813,1e-05,0.17081526488182136,11,0.0023341072
0.09464626759290695,0.0918833315372467,0.09595605731010437,0.09678491204977036,0.09433421492576599,0.09715890139341354,924.24,1.4128133333333344,3407872,0.09687191992998123,24,0.09319878369569778,0.09327466785907745,0.09507689625024796,0.0,640.95068359375,0.0971507877111435,24,1.2897913859849752,0.09425419569015503,4872,0.09522686898708344,0.09725204110145569,19,699,0.0918833315372467,1.9,26,0.09725204110145569,0.14666666666666667,0.09657042473554611,0.875,0.8533333333333334,0.09429804980754852,0.09686819463968277,0.0954618901014328,0.09350630640983582,0.09496331959962845,0.09278670698404312,0.09307026118040085,0.09634815901517868,0.6111111111111112,0.8333333333333334,0.631578947368421,0.09719619899988174,0.09417903423309326,18,0.2,28,0.0,1.0,23.368207022547722,0.785961925983429,1.0,0.1,128,3010,0.0951327309012413,16,-0.004036548715430399,0.4162556529045105,0.9523809523809523,0.11282806396484375,1e-05,0.1787706433387939,21,0.0023311856
0.09484951198101044,0.09206409007310867,0.0962601974606514,0.0969371646642685,0.09456274658441544,0.09746161103248596,946.85,1.4080461538461548,3538944,0.09700296074151993,18,0.09343692660331726,0.09354820102453232,0.09542524069547653,0.0,656.3524169921875,0.09742248803377151,16,1.2373251424312268,0.09442935138940811,4871,0.0953078642487526,0.09761130809783936,18,726,0.09206409007310867,1.8,27,0.09761130809783936,0.12307692307692308,0.0966697633266449,0.6875,0.8769230769230769,0.094638392329216,0.0970565602183342,0.09555548429489136,0.093659408390522,0.09504985809326172,0.09306144714355469,0.09334111958742142,0.09659426659345627,0.9473684210526315,0.8333333333333334,0.7222222222222222,0.09739172458648682,0.09446116536855698,19,0.2,27,0.0,1.0,23.311615706980227,0.8099228143692017,1.0,0.1,114,3020,0.09535194933414459,15,-0.003950569272001303,0.36683398485183716,0.8823529411764706,0.11516799926757812,1e-05,0.15936403011437505,17,0.002390352
