contact_est_se_FR,contact_est_se_FL,contact_est_se_HR,contact_est_se_HL,contact_est_sim_FR,contact_est_sim_FL,contact_est_sim_HR,contact_est_sim_HL,Fr_des_0_x,Fr_des_0_y,Fr_des_0_z,Fr_des_1_x,Fr_des_1_y,Fr_des_1_z,Fr_des_2_x,Fr_des_2_y,Fr_des_2_z,Fr_des_3_x,Fr_des_3_y,Fr_des_3_z,Fr_se_0_x,Fr_se_0_y,Fr_se_0_z,Fr_se_1_x,Fr_se_1_y,Fr_se_1_z,Fr_se_2_x,Fr_se_2_y,Fr_se_2_z,Fr_se_3_x,Fr_se_3_y,Fr_se_3_z,Fr_0_x,Fr_0_y,Fr_0_z,Fr_1_x,Fr_1_y,Fr_1_z,Fr_2_x,Fr_2_y,Fr_2_z,Fr_3_x,Fr_3_y,Fr_3_z,body_ori_cmd_w,body_ori_cmd_x,body_ori_cmd_y,body_ori_cmd_z,body_pos_cmd_x,body_pos_cmd_y,body_pos_cmd_z,body_vel_cmd_x,body_vel_cmd_y,body_vel_cmd_z,body_ang_vel_cmd_x,body_ang_vel_cmd_y,body_ang_vel_cmd_z,body_pos_se_x,body_pos_se_y,body_pos_se_z,body_pos_sim_x,body_pos_sim_y,body_pos_sim_z,body_vel_se_world_x,body_vel_se_world_y,body_vel_se_world_z,body_vel_sim_world_x,body_vel_sim_world_y,body_vel_sim_world_z,body_vel_se_body_x,body_vel_se_body_y,body_vel_se_body_z,body_vel_sim_body_x,body_vel_sim_body_y,body_vel_sim_body_z,body_ori_se_w,body_ori_se_x,body_ori_se_y,body_ori_se_z,body_ori_sim_w,body_ori_sim_x,body_ori_sim_y,body_ori_sim_z,body_rpy_se_r,body_rpy_se_p,body_rpy_se_y,body_rpy_sim_r,body_rpy_sim_p,body_rpy_sim_y,body_ang_vel_se_body_x,body_ang_vel_se_body_y,body_ang_vel_se_body_z,body_ang_vel_sim_body_x,body_ang_vel_sim_body_y,body_ang_vel_sim_body_z,body_ang_vel_se_world_x,body_ang_vel_se_world_y,body_ang_vel_se_world_z,body_ang_vel_sim_world_x,body_ang_vel_sim_world_y,body_ang_vel_sim_world_z,body_acc_se_body_x,body_acc_se_body_y,body_acc_se_body_z,body_acc_sim_body_x,body_acc_sim_body_y,body_acc_sim_body_z,body_acc_se_world_x,body_acc_se_world_y,body_acc_se_world_z,body_acc_sim_world_x,body_acc_sim_world_y,body_acc_sim_world_z,foot_pos_cmd_0_x,foot_pos_cmd_0_y,foot_pos_cmd_0_z,foot_pos_cmd_1_x,foot_pos_cmd_1_y,foot_pos_cmd_1_z,foot_pos_cmd_2_x,foot_pos_cmd_2_y,foot_pos_cmd_2_z,foot_pos_cmd_3_x,foot_pos_cmd_3_y,foot_pos_cmd_3_z,foot_vel_cmd_0_x,foot_vel_cmd_0_y,foot_vel_cmd_0_z,foot_vel_cmd_1_x,foot_vel_cmd_1_y,foot_vel_cmd_1_z,foot_vel_cmd_2_x,foot_vel_cmd_2_y,foot_vel_cmd_2_z,foot_vel_cmd_3_x,foot_vel_cmd_3_y,foot_vel_cmd_3_z,foot_acc_cmd_0_x,foot_acc_cmd_0_y,foot_acc_cmd_0_z,foot_acc_cmd_1_x,foot_acc_cmd_1_y,foot_acc_cmd_1_z,foot_acc_cmd_2_x,foot_acc_cmd_2_y,foot_acc_cmd_2_z,foot_acc_cmd_3_x,foot_acc_cmd_3_y,foot_acc_cmd_3_z,foot_acc_num_0_x,foot_acc_num_0_y,foot_acc_num_0_z,foot_acc_num_1_x,foot_acc_num_1_y,foot_acc_num_1_z,foot_acc_num_2_x,foot_acc_num_2_y,foot_acc_num_2_z,foot_acc_num_3_x,foot_acc_num_3_y,foot_acc_num_3_z,foot_pos_se_0_x,foot_pos_se_0_y,foot_pos_se_0_z,foot_pos_se_1_x,foot_pos_se_1_y,foot_pos_se_1_z,foot_pos_se_2_x,foot_pos_se_2_y,foot_pos_se_2_z,foot_pos_se_3_x,foot_pos_se_3_y,foot_pos_se_3_z,foot_pos_sim_0_x,foot_pos_sim_0_y,foot_pos_sim_0_z,foot_pos_sim_1_x,foot_pos_sim_1_y,foot_pos_sim_1_z,foot_pos_sim_2_x,foot_pos_sim_2_y,foot_pos_sim_2_z,foot_pos_sim_3_x,foot_pos_sim_3_y,foot_pos_sim_3_z,foot_vel_se_0_x,foot_vel_se_0_y,foot_vel_se_0_z,foot_vel_se_1_x,foot_vel_se_1_y,foot_vel_se_1_z,foot_vel_se_2_x,foot_vel_se_2_y,foot_vel_se_2_z,foot_vel_se_3_x,foot_vel_se_3_y,foot_vel_se_3_z,foot_vel_sim_0_x,foot_vel_sim_0_y,foot_vel_sim_0_z,foot_vel_sim_1_x,foot_vel_sim_1_y,foot_vel_sim_1_z,foot_vel_sim_2_x,foot_vel_sim_2_y,foot_vel_sim_2_z,foot_vel_sim_3_x,foot_vel_sim_3_y,foot_vel_sim_3_z,foot_local_pos_0_x,foot_local_pos_0_y,foot_local_pos_0_z,foot_local_pos_1_x,foot_local_pos_1_y,foot_local_pos_1_z,foot_local_pos_2_x,foot_local_pos_2_y,foot_local_pos_2_z,foot_local_pos_3_x,foot_local_pos_3_y,foot_local_pos_3_z,foot_local_vel_0_x,foot_local_vel_0_y,foot_local_vel_0_z,foot_local_vel_1_x,foot_local_vel_1_y,foot_local_vel_1_z,foot_local_vel_2_x,foot_local_vel_2_y,foot_local_vel_2_z,foot_local_vel_3_x,foot_local_vel_3_y,foot_local_vel_3_z,jpos_cmd_0_h,jpos_cmd_0_k,jpos_cmd_0_a,jpos_cmd_1_h,jpos_cmd_1_k,jpos_cmd_1_a,jpos_cmd_2_h,jpos_cmd_2_k,jpos_cmd_2_a,jpos_cmd_3_h,jpos_cmd_3_k,jpos_cmd_3_a,jvel_cmd_0_h,jvel_cmd_0_k,jvel_cmd_0_a,jvel_cmd_1_h,jvel_cmd_1_k,jvel_cmd_1_a,jvel_cmd_2_h,jvel_cmd_2_k,jvel_cmd_2_a,jvel_cmd_3_h,jvel_cmd_3_k,jvel_cmd_3_a,jacc_cmd_0_h,jacc_cmd_0_k,jacc_cmd_0_a,jacc_cmd_1_h,jacc_cmd_1_k,jacc_cmd_1_a,jacc_cmd_2_h,jacc_cmd_2_k,jacc_cmd_2_a,jacc_cmd_3_h,jacc_cmd_3_k,jacc_cmd_3_a,tau_abad_ff_0,tau_hip_ff_0,tau_knee_ff_0,tau_abad_ff_1,tau_hip_ff_1,tau_knee_ff_1,tau_abad_ff_2,tau_hip_ff_2,tau_knee_ff_2,tau_abad_ff_3,tau_hip_ff_3,tau_knee_ff_3,motor_cmd_0_abad,motor_cmd_0_hip,motor_cmd_0_knee,motor_cmd_1_abad,motor_cmd_1_hip,motor_cmd_1_knee,motor_cmd_2_abad,motor_cmd_2_hip,motor_cmd_2_knee,motor_cmd_3_abad,motor_cmd_3_hip,motor_cmd_3_knee,jpos_0_h,jpos_0_k,jpos_0_a,jpos_1_h,jpos_1_k,jpos_1_a,jpos_2_h,jpos_2_k,jpos_2_a,jpos_3_h,jpos_3_k,jpos_3_a,jvel_0_h,jvel_0_k,jvel_0_a,jvel_1_h,jvel_1_k,jvel_1_a,jvel_2_h,jvel_2_k,jvel_2_a,jvel_3_h,jvel_3_k,jvel_3_a,gait_delta_theta,gait_phase,gait_cycle_s,gait_contact_FR,gait_contact_FL,gait_contact_HR,gait_contact_HL,gait_contact_phase_FR,gait_contact_phase_FL,gait_contact_phase_HR,gait_contact_phase_HL,gait_swing_phase_FR,gait_swing_phase_FL,gait_swing_phase_HR,gait_swing_phase_HL,vision_loc_x,vision_loc_y,vision_loc_z
1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2854.091797,0.000000,0.000000,0.000000,2854.091797,0.000000,0.000000,0.000000,0.000000,0.000000,4483.304688,0.000000,0.000000,4483.304688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2859.552734,0.000000,0.000000,2859.552734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4483.445312,0.000000,2859.587891,4483.445312,0.000000,2859.587891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-292.411820,639.080700,0.000000,292.411820,639.080700,0.000000,-292.411820,-639.080700,0.000000,292.411820,-639.080700,0.000000,-292.411820,639.080700,0.000000,292.411820,639.080700,0.000000,-292.411820,-639.080700,0.000000,292.411820,-639.080700,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288394,-0.011675,-0.558398,0.288394,0.011675,-0.558398,-0.288394,-0.011675,-0.558398,-0.288394,0.011675,-0.558398,0.288394,-0.011675,-0.558398,0.288394,0.011675,-0.558398,-0.288394,-0.011675,-0.558398,-0.288394,0.011675,-0.558398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064499,0.053850,-0.558398,0.064499,-0.053850,-0.558398,-0.064499,0.053850,-0.558398,-0.064499,-0.053850,-0.558398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.021524,-0.115004,50.000000,-5.021524,-0.115002,50.000000,4.958853,-0.115018,50.000000,-4.958845,-0.115016,50.000000,5.021524,-0.115004,62.000000,-5.021524,-0.115002,62.000000,4.958853,-0.115018,62.000000,-4.958845,-0.115016,62.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249350,0.000000,0.000000,0.249350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.288394,-0.011675,-0.309048,0.288394,0.011675,-0.309048,-0.288394,-0.011675,-0.309048,-0.288394,0.011675,-0.309048,0.288394,-0.011675,-0.309047,0.288394,0.011675,-0.309047,-0.288394,-0.011675,-0.309047,-0.288394,0.011675,-0.309047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.064499,0.053850,-0.558398,0.064499,-0.053850,-0.558398,-0.064499,0.053850,-0.558398,-0.064499,-0.053850,-0.558398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.021524,-0.115004,50.000000,-5.021524,-0.115002,50.000000,4.958853,-0.115018,50.000000,-4.958845,-0.115016,50.000000,11.130177,48.754211,-28.757126,-11.130177,48.754215,-28.757126,11.067505,48.754200,-28.757126,-11.067497,48.754200,-28.757126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.013481,-1.848568,120.323952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.720711,-1.745056,113.015167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-27.000000,-27.000000,225.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-22.972317,-22.972317,191.435974,0.999999,0.000000,0.000000,0.001131,0.002040,-0.000162,0.337897,1.000000,-0.061804,0.000000,0.000000,0.000000,0.000010,0.000074,-0.000041,0.249192,0.000116,-0.000042,0.249167,0.016988,-0.001602,-0.015873,0.021253,-0.000555,-0.012621,0.016960,-0.001684,-0.015895,0.021223,-0.000656,-0.012666,0.999998,0.001034,-0.000735,0.001452,0.999997,0.001087,-0.001092,0.001731,0.002065,-0.001473,0.002903,0.002178,-0.002181,0.003465,0.132005,-0.319136,0.320765,0.053098,-0.356971,0.279183,0.132461,-0.319415,0.320299,0.053725,-0.357392,0.278523,2.428630,0.873508,12.285270,2.143548,0.522642,1.646807,2.408054,0.855127,12.290613,2.138128,0.526467,1.652624,0.236213,-0.056365,0.002647,0.004228,-0.000187,0.004905,-0.001451,-0.000346,0.004905,-0.334268,0.059159,0.000590,0.000000,0.000000,0.000000,1.454543,-0.064467,1.643126,-0.499329,-0.119153,1.643126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,237.797256,-10.539476,244.630920,-81.633202,-19.479868,244.630920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.233640,-0.055975,-0.001022,0.251772,0.042815,0.026255,-0.334701,-0.042634,0.026632,-0.335118,0.059947,-0.003441,0.233893,-0.055819,-0.000887,0.251950,0.042978,0.026414,-0.334476,-0.042798,0.026363,-0.334928,0.059786,-0.003699,-1.296612,0.203686,-1.825245,0.858709,-1.423264,2.398636,-0.214936,1.174777,2.147766,-0.422973,0.394708,-2.011400,-1.283995,0.174741,-1.809633,0.872308,-1.450071,2.408525,-0.206191,1.171929,2.141622,-0.405387,0.389845,-2.025865,0.009139,0.008397,-0.250441,0.027597,-0.023861,-0.223395,-0.111329,0.023446,-0.221981,-0.111493,-0.005085,-0.252265,-1.413912,0.097559,-1.874692,0.783217,-1.529272,2.330448,-0.309660,1.259740,2.274075,-0.502868,0.467746,-1.896639,-0.115210,-1.140747,1.897243,-0.845195,-2.415497,2.166332,0.849754,-0.141960,2.593924,0.125522,-1.117840,1.895868,0.258990,-3.497163,-0.729992,1.015560,-2.845204,6.172562,-1.274804,-10.723372,4.465784,0.258603,-3.360131,-0.903080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.778645,18.541670,-40.533184,11.610769,8.641438,19.728764,-18.643042,-37.807877,10.821240,-25.219555,14.357735,-38.713657,33.807346,10.592752,-12.814232,0.093330,-23.690037,-1.322540,-3.608328,-0.121434,3.089622,-28.043016,-3.385960,-15.830013,-0.183075,-1.393906,2.211702,0.135639,-1.408799,2.329448,-0.138419,-1.453136,2.327840,0.194922,-1.359746,2.211575,1.786577,1.305546,-8.789450,-5.502081,-3.674618,9.077893,4.311285,-8.379158,8.140777,0.371302,4.128555,-8.005467,0.006700,0.033498,0.169489,1.000000,0.000000,0.000000,1.000000,0.066996,0.000000,0.000000,0.066996,0.000000,0.066996,0.066996,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,-0.426178,3.536777,126.691658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.837212,-0.665585,127.330139,-63.382893,-63.244820,-9.625694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.224941,65.419655,-8.647366,-23.386143,-23.386145,194.884537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-20.619871,-20.619869,171.832245,0.999998,0.000000,0.000000,0.002122,0.004250,-0.000053,0.334328,2.000000,-0.002566,0.000000,0.000000,0.000000,0.022715,0.000289,-0.000058,0.248728,0.000330,-0.000073,0.248555,0.019267,-0.005085,-0.079949,0.020824,-0.007312,-0.086433,0.018827,-0.005352,-0.080036,0.020276,-0.007579,-0.086540,0.999994,0.001167,-0.002611,0.002107,0.999993,0.001044,-0.002992,0.002081,0.002323,-0.005228,0.004209,0.002100,-0.005981,0.004168,-0.055196,-0.377864,0.005728,-0.124249,-0.380730,-0.025629,-0.053630,-0.378105,0.004561,-0.122506,-0.381189,-0.027163,-0.112408,-1.105955,3.911167,0.751847,-1.122355,-3.266487,-0.128146,-1.115588,3.907946,0.776040,-1.112360,-3.264247,0.224341,-0.051017,-0.014502,0.020246,0.004696,0.016501,-0.001860,-0.007722,0.016501,-0.339814,0.059654,-0.018105,0.000000,0.000000,0.000000,2.576404,0.597536,1.974743,-0.236643,-0.982669,1.974743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,146.567062,33.992786,86.068901,-13.462212,-55.902287,86.068901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222967,-0.050109,-0.016316,0.255238,0.030618,0.047999,-0.336129,-0.036509,0.042584,-0.340566,0.059499,-0.020167,0.223208,-0.050200,-0.016307,0.255434,0.030540,0.048013,-0.335932,-0.036556,0.042164,-0.340316,0.059437,-0.020614,-0.689116,0.458749,-0.903786,0.073678,-1.018151,1.969863,-0.024247,0.278512,1.252175,-0.376951,-0.079371,-1.029709,-0.687680,0.431039,-0.906784,0.075210,-1.041793,1.962347,-0.024212,0.273087,1.247062,-0.371951,-0.089519,-1.041626,-0.002818,0.013919,-0.266085,0.030128,-0.036392,-0.202128,-0.113746,0.030016,-0.204300,-0.118107,-0.005155,-0.267252,-0.811561,0.478325,-0.907601,-0.015348,-0.998820,1.957492,-0.112756,0.300082,1.457287,-0.502126,-0.058110,-0.814941,-0.100846,-1.129295,1.824079,-0.883125,-2.482652,2.211614,0.878713,-0.106355,2.670354,0.124370,-1.093831,1.827632,0.016526,-6.072683,-2.001122,3.863518,-2.216060,6.126019,-5.948318,-13.634902,2.598947,0.077641,-6.373554,-1.641411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.733051,13.581676,-34.170483,8.281670,13.142904,8.632028,-15.163778,-13.669247,4.247537,-19.689863,9.438869,-33.787746,24.378311,-0.960526,-33.636936,2.406265,-9.631297,-2.954410,-3.320421,7.522350,1.744649,-18.737514,-7.670305,-35.964481,-0.151240,-1.380466,2.136281,0.087165,-1.460880,2.407386,-0.117957,-1.521255,2.391207,0.183560,-1.335199,2.145453,2.336107,0.593939,-4.605453,-4.160698,-5.926863,6.877132,0.634560,-5.540649,5.332701,-0.786359,0.928461,-3.748636,0.006186,0.064426,0.232488,1.000000,0.000000,0.000000,1.000000,0.128852,0.000000,0.000000,0.128852,0.000000,0.128852,0.128852,0.000000,0.000000,0.000000,0.000000
