train/action_std_07,train/action_std_00,rollout/is_fall_mean,train/action_std_17,time/time_elapsed,rollout/ep_len_mean,train/action_std_16,train/action_std_20,time/fps,train/action_std_09,train/std_max,train/action_std_01,time/iterations,rollout/recovery_right,rollout/force_direction_mean,rollout/force_requested_impulse_mean,rollout/episodes_left,train/action_std_04,train/action_std_06,train/action_std_18,train/std_min,rollout/recovery_left,train/action_std_05,train/action_std_02,train/action_std_19,rollout/recovery_fwd,rollout/recovery_down,rollout/episodes_back,train/action_std_15,train/action_std_24,rollout/episodes_fwd,rollout/force_onset_mean,time/total_timesteps,train/action_std_03,rollout/is_timeout_mean,rollout/recovery_back,rollout/action_saturation_fraction,train/action_std_22,rollout/episodes_right,train/action_std_08,rollout/episodes_up,rollout/ep_rew_mean,train/action_std_10,train/action_std_21,rollout/episodes_down,train/action_std_14,train/action_std_11,train/action_std_12,train/action_std_13,rollout/recovery_up,train/action_std_23,rollout/timeout_without_onset_fraction,train/explained_variance,rollout/recovery_noforce,train/loss,train/value_loss,train/clip_fraction,train/learning_rate,train/std,train/clip_range,rollout/timeouts,train/approx_kl,train/entropy_loss,rollout/episodes_noforce,train/policy_gradient_loss,train/n_updates,train/clip_range_vf
0.05820506438612938,0.05785369127988815,0.9021739130434783,0.05774492397904396,292,474.05,0.05820777267217636,0.05832010880112648,4922,0.0586179681122303,0.05862893909215927,0.058042194694280624,11,0.03333333333333333,1.9384057971014492,2.910809568054713,38,0.05752253532409668,0.05826372653245926,0.05766741931438446,0.05704261362552643,0.10526315789473684,0.05764974653720856,0.058141402900218964,0.05862893909215927,0.029411764705882353,0.15789473684210525,50,0.05800511687994003,0.05821136385202408,68,1.3994347826086966,1441792,0.05861184373497963,0.09782608695652174,0.12,0.0,0.057679031044244766,60,0.05758309364318848,35,323.9917297363281,0.05704261362552643,0.05791645869612694,19,0.05733099579811096,0.057828620076179504,0.05839312821626663,0.05728423595428467,0.14285714285714285,0.05813729763031006,0.0,0.7715702652931213,0.8333333333333334,1.4444968700408936,1.132833678741008,0.1149505615234375,1e-05,0.05795557051897049,0.1,27,0.0023898107,35.75160159766674,6,-0.003890399241117848,720,0.2
0.058294907212257385,0.058032285422086716,0.8793774319066148,0.05789370834827423,320,543.56,0.058375779539346695,0.05851668491959572,4913,0.058819644153118134,0.058819644153118134,0.05818605422973633,12,0.038461538461538464,1.972762645914397,2.7678303267009308,40,0.05759020149707794,0.05837845057249069,0.05781881883740425,0.057206157594919205,0.1,0.057803474366664886,0.05826617032289505,0.05877314880490303,0.08333333333333333,0.21428571428571427,52,0.058168064802885056,0.05839787423610687,48,1.3964824902723747,1572864,0.0587892085313797,0.12062256809338522,0.07692307692307693,0.0,0.057798270136117935,52,0.057705894112586975,40,374.6326904296875,0.057206157594919205,0.05802162364125252,14,0.05747424066066742,0.05800820514559746,0.058514147996902466,0.05737493187189102,0.125,0.058263085782527924,0.0,0.7687394022941589,0.8181818181818182,1.5889849662780762,1.1724573249462993,0.11007308959960938,1e-05,0.05809883773326874,0.1,31,0.0022932333,35.69450584053993,11,-0.003604437152353057,730,0.2
0.05837645009160042,0.058129843324422836,0.8626760563380281,0.0579727403819561,347,476.63,0.05842870846390724,0.058653853833675385,4905,0.058961499482393265,0.058961499482393265,0.05832087621092796,13,0.10714285714285714,1.9647887323943662,2.8636914509282674,41,0.057657402008771896,0.05851778760552406,0.05788540095090866,0.057285603135824203,0.14634146341463414,0.057937219738960266,0.05841994658112526,0.058909762650728226,0.08064516129032258,0.2631578947368421,52,0.05824372544884682,0.05849346145987511,62,1.3952112676056347,1703936,0.058918386697769165,0.13732394366197184,0.038461538461538464,0.0,0.057956475764513016,56,0.05780335143208504,43,322.7060241699219,0.057285603135824203,0.05813128501176834,19,0.05759422853589058,0.05811922997236252,0.05864119902253151,0.05749868229031563,0.13953488372093023,0.058366499841213226,0.0,0.7849469780921936,0.8181818181818182,1.3651330471038818,1.038467360055074,0.11298141479492188,1e-05,0.05820894241333008,0.1,39,0.0023415443,35.641112783551215,11,-0.003576676913871779,740,0.2
0.05852976068854332,0.05829082056879997,0.8943089430894309,0.05811874568462372,374,489.87,0.05854367837309837,0.05875224247574806,4899,0.0590582937002182,0.0590582937002182,0.05845208466053009,14,0.06451612903225806,2.0569105691056913,2.8948914432183743,35,0.05774562433362007,0.058598000556230545,0.05797576904296875,0.05746318772435188,0.05714285714285714,0.058088626712560654,0.05856837332248688,0.05904293432831764,0.03076923076923077,0.30434782608695654,35,0.05838896334171295,0.058625053614377975,65,1.4004552845528464,1835008,0.05899634212255478,0.10569105691056911,0.05714285714285714,0.0,0.05816532298922539,31,0.057915519922971725,50,332.23382568359375,0.05746318772435188,0.05821598693728447,23,0.057662349194288254,0.05827028304338455,0.058795250952243805,0.05758741870522499,0.12,0.05846524238586426,0.0,0.7799675464630127,0.7142857142857143,1.4452481269836426,1.1287711935117841,0.11275634765625,1e-05,0.05833263322710991,0.1,26,0.0022987025,35.59065139889717,7,-0.003426375283197558,750,0.2
0.0586809478700161,0.0583646185696125,0.8191881918819188,0.05831751227378845,401,491.1,0.05867276340723038,0.058855485171079636,4892,0.05917638912796974,0.05917638912796974,0.05856211483478546,15,0.0975609756097561,1.952029520295203,2.8015002070484516,36,0.05784089118242264,0.058756254613399506,0.05810440331697464,0.05759182572364807,0.1388888888888889,0.05823131278157234,0.05867157503962517,0.05916859209537506,0.12121212121212122,0.3888888888888889,47,0.0584474615752697,0.05878322571516037,66,1.3949298892988942,1966080,0.05911341309547424,0.18081180811808117,0.14893617021276595,0.0,0.05829859897494316,41,0.05804609879851341,52,336.6564025878906,0.05759182572364807,0.05831456184387207,18,0.057810425758361816,0.058403901755809784,0.058942243456840515,0.05775140970945358,0.1346153846153846,0.05861004441976547,0.0,0.7791434526443481,1.0,1.4092392921447754,1.02816290021874,0.11319580078125,1e-05,0.058460645377635956,0.1,49,0.0023910552,35.53644063174725,11,-0.0035146264024660924,760,0.2
0.058799050748348236,0.05846107751131058,0.8523985239852399,0.05845759063959122,429,504.36,0.05884931609034538,0.058932896703481674,4887,0.05924912542104721,0.05929321050643921,0.0587206669151783,16,0.05454545454545454,2.03690036900369,2.8985870687168145,42,0.0579737089574337,0.0588889941573143,0.058244962245225906,0.05767344310879707,0.16666666666666666,0.058455877006053925,0.058881718665361404,0.05929321050643921,0.1111111111111111,0.42105263157894735,52,0.05857190862298012,0.0589817576110363,54,1.3890922509225103,2097152,0.05919500067830086,0.14760147601476015,0.09615384615384616,0.0,0.058345895260572433,55,0.05818360298871994,41,347.3419189453125,0.05767344310879707,0.05849919468164444,19,0.057923901826143265,0.05851515382528305,0.05906599760055542,0.05784852057695389,0.0975609756097561,0.05870372802019119,0.0,0.7783482074737549,0.875,1.2683207988739014,0.9859391196165234,0.119903564453125,1e-05,0.058588650077581406,0.1,40,0.002362331,35.48187198638916,8,-0.0036030671691150928,770,0.2
0.05892739072442055,0.05849682539701462,0.8760330578512396,0.05859389528632164,456,497.89,0.058899831026792526,0.05904017388820648,4883,0.05928293988108635,0.05949759855866432,0.05881115049123764,17,0.06666666666666667,2.049586776859504,2.7894711215418435,35,0.058132462203502655,0.05901503935456276,0.058399345725774765,0.05777132138609886,0.17142857142857143,0.05857521668076515,0.05900346115231514,0.05949759855866432,0.13725490196078433,0.2857142857142857,44,0.05863261595368385,0.05906844511628151,51,1.3953719008264476,2228224,0.05929124727845192,0.12396694214876033,0.06818181818181818,0.0,0.05847600847482681,45,0.058349303901195526,46,336.8188781738281,0.05777132138609886,0.058667346835136414,14,0.05806194618344307,0.0586373545229435,0.059218376874923706,0.05796302109956741,0.043478260869565216,0.058790888637304306,0.0,0.7852548360824585,0.7142857142857143,1.478043794631958,1.0269867416471243,0.11547393798828125,1e-05,0.05870412662625313,0.1,30,0.002374991,35.43017112314701,7,-0.0033877606164423924,780,0.2
0.05907947197556496,0.05859178304672241,0.8452830188679246,0.058741431683301926,483,555.72,0.05902079492807388,0.059158362448215485,4879,0.05946817249059677,0.05960695445537567,0.058893024921417236,18,0.11320754716981132,1.9283018867924528,2.8191475759326576,34,0.05818680301308632,0.059145715087652206,0.05856504663825035,0.05788462609052658,0.14705882352941177,0.05868511646986008,0.05912839621305466,0.05960695445537567,0.14035087719298245,0.3,60,0.058750759810209274,0.05916191637516022,57,1.4015094339622651,2359296,0.05945994704961777,0.15471698113207547,0.11666666666666667,0.0,0.058621183037757874,53,0.05846584215760231,45,380.1482849121094,0.05788462609052658,0.05878213047981262,10,0.05822780355811119,0.058799147605895996,0.05936095118522644,0.05807081609964371,0.13333333333333333,0.05890931189060211,0.0,0.789703369140625,1.0,1.1898577213287354,0.9357869383879006,0.11591567993164062,1e-05,0.0588306188583374,0.1,41,0.002407631,35.37844496369362,6,-0.0035333324834027737,790,0.2
0.059238944202661514,0.05865417420864105,0.8713235294117647,0.05890589952468872,510,494.83,0.05915514752268791,0.059250324964523315,4874,0.05961789935827255,0.059690218418836594,0.05908973142504692,19,0.17647058823529413,1.8970588235294117,2.9107041610574598,43,0.05831002816557884,0.05930698662996292,0.058727819472551346,0.057958148419857025,0.046511627906976744,0.05889037996530533,0.05922337993979454,0.059690218418836594,0.027777777777777776,0.42105263157894735,42,0.058942269533872604,0.0592542365193367,72,1.4053823529411773,2490368,0.05961369350552559,0.12867647058823528,0.09523809523809523,0.0,0.058705464005470276,51,0.05862487480044365,37,339.7147521972656,0.057958148419857025,0.05885791406035423,19,0.058351002633571625,0.05887944623827934,0.059442587196826935,0.05815079063177109,0.08108108108108109,0.059008654206991196,0.0,0.7920742034912109,0.875,1.2894797325134277,0.9488401580601931,0.1165924072265625,1e-05,0.05895400047302246,0.1,35,0.0023767222,35.32516693472862,8,-0.0033516381353365433,800,0.2
0.0594363771378994,0.05881831422448158,0.8514056224899599,0.058970145881175995,538,488.91,0.05924389511346817,0.0593692883849144,4871,0.05976911261677742,0.05976911261677742,0.059168897569179535,20,0.11363636363636363,1.9357429718875503,2.7772817135919867,36,0.05848421901464462,0.059424519538879395,0.05884735286235809,0.058162931352853775,0.2222222222222222,0.05900687724351883,0.059288110584020615,0.05974104627966881,0.038461538461538464,0.26666666666666666,45,0.05911257117986679,0.05939575284719467,52,1.3911887550200814,2621440,0.059704896062612534,0.14859437751004015,0.08888888888888889,0.0,0.058764196932315826,44,0.05871317535638809,43,332.9722595214844,0.058162931352853775,0.05889105796813965,15,0.05839154124259949,0.05901675671339035,0.05954127758741379,0.0582582950592041,0.023255813953488372,0.059159617871046066,0.0,0.7880998849868774,0.9285714285714286,1.2259228229522705,0.9894067165441811,0.11555633544921876,1e-05,0.05906720831990242,0.1,37,0.0023458414,35.27554890215397,14,-0.003212853540753713,810,0.2
0.05962345376610756,0.05897213891148567,0.8534798534798534,0.05911654606461525,565,525.11,0.059315793216228485,0.059479571878910065,4867,0.05989910289645195,0.05989910289645195,0.05924630165100098,21,0.08888888888888889,1.8205128205128205,2.7761301040707402,47,0.05861174687743187,0.059570614248514175,0.058899033814668655,0.05830701068043709,0.10638297872340426,0.05920232832431793,0.05930258706212044,0.05984969809651375,0.05172413793103448,0.17647058823529413,52,0.05920523405075073,0.05956359580159187,58,1.4026666666666676,2752512,0.05979368835687637,0.14652014652014653,0.057692307692307696,0.0,0.05889660492539406,45,0.05893406644463539,37,361.2533264160156,0.05830701068043709,0.059004347771406174,17,0.05853300169110298,0.05915563926100731,0.0596211701631546,0.05840327590703964,0.16216216216216217,0.059346575289964676,0.0,0.7917470932006836,0.9411764705882353,1.3908603191375732,0.9014802477322519,0.11708526611328125,1e-05,0.05919412150979042,0.1,40,0.0023789378,35.22444163858891,17,-0.00324049244136404,820,0.2
0.05970669165253639,0.05907703563570976,0.9238754325259516,0.05927368253469467,592,410.09,0.059428244829177856,0.059551071375608444,4863,0.06001274660229683,0.060015689581632614,0.059343814849853516,22,0.05660377358490566,1.9619377162629759,2.9328647709878655,55,0.05880321189761162,0.05963083729147911,0.05898004397749901,0.05842023715376854,0.01818181818181818,0.059317223727703094,0.059418752789497375,0.060015689581632614,0.015873015873015872,0.16,53,0.05934257060289383,0.05971807986497879,63,1.391038062283738,2883584,0.05994746461510658,0.07612456747404844,0.07547169811320754,0.0,0.05900752544403076,53,0.059035222977399826,32,275.6281433105469,0.05842023715376854,0.059147052466869354,25,0.058693792670965195,0.05930976942181587,0.05971910431981087,0.05853792652487755,0.09375,0.05953534319996834,0.0,0.7850226163864136,0.75,1.4251853227615356,0.9861901046708226,0.11416015625,1e-05,0.05931892246007919,0.1,22,0.002329459,35.171203282475474,8,-0.0031596409607118404,830,0.2
0.05987004563212395,0.059208501130342484,0.8914728682170543,0.059351708739995956,620,486.92,0.0595211386680603,0.05964997783303261,4860,0.06009679287672043,0.0601666122674942,0.05946352332830429,23,0.0784313725490196,1.8875968992248062,2.8815029945511275,35,0.05895588919520378,0.05971655249595642,0.059174712747335434,0.05847618728876114,0.17142857142857143,0.059480875730514526,0.05955195426940918,0.0601666122674942,0.01639344262295082,0.35714285714285715,53,0.05943106487393379,0.059873830527067184,61,1.4121162790697683,3014656,0.060051318258047104,0.10852713178294573,0.05660377358490566,0.0,0.05911712348461151,51,0.059145260602235794,37,328.57440185546875,0.05847618728876114,0.059189483523368835,14,0.05885240435600281,0.05940829589962959,0.05992268770933151,0.058657027781009674,0.08108108108108109,0.059658706188201904,0.0,0.7882228493690491,0.8571428571428571,1.426625370979309,1.0677971180994064,0.11433181762695313,1e-05,0.05943966656923294,0.1,28,0.0023569504,35.119254449009894,7,-0.003165719949083723,840,0.2
0.05993741750717163,0.05928676947951317,0.831275720164609,0.05949384346604347,647,513.27,0.05961757153272629,0.05979512631893158,4859,0.06020306050777435,0.06021741405129433,0.05956514552235603,24,0.05,1.97119341563786,2.8218018151712028,30,0.059047140181064606,0.059849683195352554,0.059270698577165604,0.05858854576945305,0.1,0.0595676563680172,0.05967298895120621,0.06021741405129433,0.15384615384615385,0.19047619047619047,47,0.0595514252781868,0.060028646141290665,52,1.4009218106995895,3145728,0.06017351150512695,0.16872427983539096,0.1276595744680851,0.0,0.05921143665909767,40,0.05930343270301819,40,350.0307922363281,0.05858854576945305,0.05929475650191307,21,0.05902106314897537,0.059562958776950836,0.06015158072113991,0.05881388112902641,0.125,0.059743743389844894,0.0,0.7996684908866882,1.0,1.307676911354065,0.9048144785687328,0.11695098876953125,1e-05,0.05955877527594566,0.1,41,0.0023523034,35.06939930617809,13,-0.0033086129606090253,850,0.2
0.059989314526319504,0.059376947581768036,0.8571428571428571,0.059632327407598495,674,469.51,0.059651877731084824,0.05986339971423149,4856,0.06029606983065605,0.06037435308098793,0.05973365902900696,25,0.05,2.1149825783972127,2.794588121331093,42,0.05913708359003067,0.059969380497932434,0.0593433640897274,0.05869114398956299,0.14285714285714285,0.05961376428604126,0.05978839844465256,0.06037435308098793,0.11320754716981132,0.17857142857142858,46,0.05972444266080856,0.06013941019773483,53,1.3924181184669,3276800,0.060240719467401505,0.14285714285714285,0.06521739130434782,0.0,0.05934961512684822,60,0.05938411131501198,43,318.8506164550781,0.05869114398956299,0.05942671373486519,28,0.059138983488082886,0.05968306213617325,0.06024632230401039,0.058891661465168,0.11627906976744186,0.0599115714430809,0.0,0.7858293056488037,0.8666666666666667,1.149348258972168,0.8801007471047342,0.117279052734375,1e-05,0.05966390296816826,0.1,41,0.0022982433,35.02291729450226,15,-0.0032159196662178147,860,0.2
0.060090333223342896,0.05947933346033096,0.927007299270073,0.05979998782277107,702,486.11,0.05974450707435608,0.0599292553961277,4854,0.06046069413423538,0.06046069413423538,0.05990125983953476,26,0.0784313725490196,1.8941605839416058,2.9313732058463366,45,0.05921008065342903,0.060063544660806656,0.059447914361953735,0.058796778321266174,0.044444444444444446,0.05974992364645004,0.05993296205997467,0.06041298806667328,0.0,0.16666666666666666,55,0.059824131429195404,0.06021570414304733,61,1.3889343065693438,3407872,0.060347698628902435,0.072992700729927,0.03636363636363636,0.0,0.05949096009135246,51,0.0596192330121994,35,329.6114196777344,0.058796778321266174,0.059592701494693756,18,0.059260666370391846,0.05983487144112587,0.060332756489515305,0.058912865817546844,0.0,0.06004184111952782,0.0,0.7955209016799927,1.0,1.530614972114563,0.9440147538669408,0.111993408203125,1e-05,0.05977971851825714,0.1,20,0.0022663493,34.97613458931446,9,-0.002861805894281133,870,0.2
0.060210924595594406,0.05959189310669899,0.8714859437751004,0.05997620150446892,729,455.55,0.05986993387341499,0.06009789556264877,4852,0.06056225672364235,0.06056225672364235,0.060055144131183624,27,0.08888888888888889,1.8755020080321285,2.877587857399404,36,0.059332821518182755,0.060168176889419556,0.05958865210413933,0.058846861124038696,0.16666666666666666,0.05986328423023224,0.06009995937347412,0.060491710901260376,0.047619047619047616,0.26666666666666666,45,0.05997445434331894,0.060306206345558167,63,1.4116546184738965,3538944,0.060436177998781204,0.1285140562248996,0.044444444444444446,0.0,0.059653133153915405,45,0.05966797098517418,37,312.8670654296875,0.058846861124038696,0.05966866388916969,15,0.05938466638326645,0.05991195887327194,0.0604092963039875,0.059005286544561386,0.13513513513513514,0.06021541729569435,0.0,0.7997599244117737,1.0,1.3072389364242554,0.9525243767537177,0.11637115478515625,1e-05,0.059895552694797516,0.1,32,0.002385296,34.92763624489307,8,-0.0029881789907449273,880,0.2
