train/action_std_10,train/action_std_24,train/action_std_04,train/action_std_18,rollout/episodes_left,train/action_std_14,train/action_std_08,rollout/episodes_noforce,time/iterations,time/time_elapsed,rollout/recovery_fwd,train/action_std_03,train/action_std_15,rollout/force_onset_mean,train/action_std_02,rollout/force_direction_mean,rollout/is_fall_mean,rollout/force_requested_impulse_mean,train/action_std_09,train/action_std_20,train/action_std_21,train/action_std_16,rollout/recovery_noforce,train/action_std_00,rollout/episodes_fwd,time/fps,rollout/action_saturation_fraction,train/action_std_23,time/total_timesteps,train/action_std_22,train/std_min,train/action_std_19,train/action_std_06,train/action_std_11,train/action_std_07,rollout/recovery_right,train/action_std_17,train/action_std_12,rollout/recovery_left,rollout/episodes_right,train/std_max,rollout/is_timeout_mean,rollout/ep_len_mean,train/action_std_01,train/action_std_13,train/action_std_05,rollout/ep_rew_mean,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/clip_fraction,rollout/episodes_back,rollout/timeout_without_onset_fraction,train/loss,train/value_loss,rollout/recovery_back,rollout/timeouts,rollout/episodes_up,train/entropy_loss,rollout/recovery_up,train/learning_rate,rollout/episodes_down,train/clip_range_vf,train/std,rollout/recovery_down
0.07125604152679443,0.07299866527318954,0.07074423134326935,0.07122035324573517,26,0.07116951793432236,0.07237041741609573,21,11,288,0.8461538461538461,0.07288751751184464,0.07205797731876373,1.408603174603176,0.07234497368335724,1.7698412698412698,0.23015873015873015,1.0839805566956298,0.0723794624209404,0.0714651569724083,0.07125772535800934,0.07230982184410095,1.0,0.07144035398960114,13,5004,0.0,0.07285032421350479,1441792,0.0719551220536232,0.06997690349817276,0.07370642572641373,0.07277370244264603,0.0729886069893837,0.07231456786394119,0.5384615384615384,0.07348393648862839,0.07308350503444672,0.5384615384615384,26,0.07370642572641373,0.7698412698412699,866.7,0.0731431245803833,0.06997690349817276,0.07173018902540207,602.8408813476562,1790,0.00252269,-0.0029317673839614144,0.1,0.7989485263824463,0.11987380981445313,19,0.0,0.43020933866500854,0.1986308162799105,0.9473684210526315,97,10,30.278865040838717,1.0,1e-05,11,0.2,0.07215633988380432,0.8181818181818182
0.07145053893327713,0.07311627268791199,0.07092989236116409,0.07130765169858932,35,0.07121752202510834,0.07255005091428757,23,12,314,0.75,0.0730656310915947,0.07222215831279755,1.4090731707317083,0.07252880930900574,1.9085365853658536,0.27439024390243905,1.135830409222964,0.07253608852624893,0.07162206619977951,0.07135176658630371,0.07249882817268372,1.0,0.07159502804279327,20,4993,0.0,0.07314706593751907,1572864,0.0721057876944542,0.07012446224689484,0.07383020967245102,0.07295890897512436,0.07323955744504929,0.07241646200418472,0.5588235294117647,0.07363809645175934,0.07322721183300018,0.42857142857142855,34,0.07383020967245102,0.725609756097561,929.21,0.07323998957872391,0.07012446224689484,0.07183152437210083,644.89013671875,1800,0.0023321668,-0.002983073706309369,0.1,0.7909616827964783,0.11699295043945312,19,0.0,0.4973689913749695,0.20707757778582164,0.8947368421052632,119,20,30.222874434292315,0.85,1e-05,13,0.2,0.07231006026268005,1.0
0.0715477392077446,0.07331269979476929,0.07109210640192032,0.07139134407043457,30,0.07133016735315323,0.07263388484716415,21,13,341,0.6875,0.07316429913043976,0.07238228619098663,1.4073281250000012,0.07263057678937912,1.9296875,0.2421875,1.1157934336379043,0.07265939563512802,0.07178852707147598,0.07148119062185287,0.0726129487156868,1.0,0.07172854989767075,16,4986,0.0,0.0733395367860794,1703936,0.07228871434926987,0.07031877338886261,0.07399913668632507,0.07313762605190277,0.07344162464141846,0.0724211260676384,0.5555555555555556,0.0737951323390007,0.07346268743276596,0.4,18,0.07399913668632507,0.7578125,859.41,0.07325399667024612,0.07031877338886261,0.07194820791482925,598.42724609375,1810,0.0023748514,-0.0028718161068354677,0.1,0.8405665159225464,0.1170501708984375,11,0.0,0.6323463916778564,0.22964304687920958,1.0,97,17,30.172907237708568,1.0,1e-05,15,0.2,0.07244649529457092,1.0
0.07166548818349838,0.07347717136144638,0.07122360169887543,0.07142055034637451,23,0.0714956745505333,0.07277403026819229,27,14,368,0.8095238095238095,0.07332456856966019,0.07255683094263077,1.4058709677419365,0.0727861076593399,1.9225806451612903,0.14193548387096774,1.0926724181723155,0.0728788673877716,0.07181030511856079,0.07168100774288177,0.0727551206946373,1.0,0.07184942066669464,21,4978,0.0,0.07360385358333588,1835008,0.0725288987159729,0.07049436867237091,0.0741661936044693,0.07325681298971176,0.07356211543083191,0.07254505157470703,0.7083333333333334,0.07405497878789902,0.07363562285900116,0.6086956521739131,24,0.0741661936044693,0.8580645161290322,934.12,0.07341845333576202,0.07049436867237091,0.07217959314584732,649.9314575195312,1820,0.0024386821,-0.0028826456307797345,0.1,0.8076858520507812,0.12149276733398437,17,0.0,0.44422581791877747,0.20083409275393932,1.0,133,25,30.12172790914774,0.96,1e-05,18,0.2,0.07260578870773315,0.9444444444444444
0.07180184870958328,0.0737106055021286,0.07133129239082336,0.07156744599342346,28,0.07174444198608398,0.07295054197311401,25,15,395,0.8636363636363636,0.07352366298437119,0.07267644256353378,1.4037163120567386,0.07302016019821167,1.7446808510638299,0.24822695035460993,1.1260296015751543,0.07306035608053207,0.07191818207502365,0.07183727622032166,0.0730169415473938,1.0,0.07192891091108322,22,4973,0.0,0.0737408772110939,1966080,0.0727272480726242,0.07057211548089981,0.07430456578731537,0.07342619448900223,0.07368240505456924,0.07273208349943161,0.4166666666666667,0.07435154169797897,0.0738370344042778,0.42857142857142855,24,0.07435154169797897,0.75177304964539,871.07,0.07350557297468185,0.07057211548089981,0.07237584888935089,610.37451171875,1830,0.0024870788,-0.0031179447347312816,0.1,0.7973078489303589,0.12040328979492188,14,0.0,0.4512009918689728,0.1737328291987069,0.8571428571428571,106,11,30.064978501200677,1.0,1e-05,17,0.2,0.07277373969554901,1.0
0.07209327071905136,0.07388268411159515,0.07145419716835022,0.07174674421548843,25,0.07186254113912582,0.07299716770648956,33,16,422,0.8421052631578947,0.07371148467063904,0.07274497300386429,1.4103310344827595,0.07315826416015625,1.6620689655172414,0.2206896551724138,1.0154743207224106,0.07314490526914597,0.07210090011358261,0.0719122514128685,0.07314030081033707,0.9090909090909091,0.07218993455171585,19,4967,0.0,0.07389861345291138,2097152,0.07282603532075882,0.07058362662792206,0.07448369264602661,0.0735769271850586,0.07380329817533493,0.07285531610250473,0.5652173913043478,0.07454290241003036,0.07409889250993729,0.48,23,0.07454290241003036,0.7793103448275862,918.69,0.07366108149290085,0.07058362662792206,0.07241162657737732,642.0975341796875,1840,0.0023399864,-0.0030146169935505894,0.1,0.7980962991714478,0.11412124633789063,13,0.0,0.5241236686706543,0.23269350605551153,0.9230769230769231,113,18,30.012639357149602,0.8888888888888888,1e-05,14,0.2,0.07291526347398758,1.0
0.0721806213259697,0.07397031038999557,0.0715409517288208,0.07194704562425613,34,0.07197336107492447,0.07310431450605392,20,17,449,0.8823529411764706,0.07384130358695984,0.07286271452903748,1.3885394736842116,0.07332593202590942,1.9342105263157894,0.2631578947368421,1.1752484876249643,0.07335062325000763,0.07223162800073624,0.07207147777080536,0.07323527336120605,0.95,0.07236336916685104,17,4962,0.0,0.07410192489624023,2228224,0.07298994809389114,0.070677250623703,0.0746929794549942,0.07378645986318588,0.07395943254232407,0.07302434742450714,0.4838709677419355,0.07467924803495407,0.07416011393070221,0.4117647058823529,31,0.0746929794549942,0.7368421052631579,885.04,0.07394883781671524,0.070677250623703,0.07253009080886841,612.4367065429688,1850,0.002413127,-0.002767134901296231,0.1,0.8329147696495056,0.12206497192382812,21,0.0,0.5049010515213013,0.20224333727965133,0.9523809523809523,112,13,29.963345578312875,1.0,1e-05,16,0.2,0.0730619803071022,1.0
0.07227429002523422,0.07405335456132889,0.07165984809398651,0.07208515703678131,23,0.07203564792871475,0.07328689098358154,21,18,475,0.9583333333333334,0.07401934266090393,0.07304307818412781,1.3927313432835833,0.07346346974372864,1.8656716417910448,0.1865671641791045,1.167267905879311,0.0735209584236145,0.07238595187664032,0.07227016985416412,0.07342907041311264,1.0,0.0725051760673523,24,4958,0.0,0.07409726083278656,2359296,0.07311606407165527,0.0708637684583664,0.07491171360015869,0.07388462126255035,0.07413417845964432,0.07315568625926971,0.5806451612903226,0.07481121271848679,0.07439997047185898,0.6521739130434783,31,0.07491171360015869,0.8134328358208955,936.39,0.07417677342891693,0.0708637684583664,0.07276363670825958,654.649169921875,1860,0.0024254369,-0.0028250850724361952,0.1,0.8358168601989746,0.11928863525390625,6,0.0,0.42960119247436523,0.2282429685932584,1.0,109,19,29.912159931659698,0.8421052631578947,1e-05,10,0.2,0.07321389019489288,1.0
0.07241865247488022,0.07424341887235641,0.07184857875108719,0.07232125103473663,24,0.072267085313797,0.07345394790172577,26,19,502,1.0,0.0741906389594078,0.07320263236761093,1.4211812080536923,0.07356990873813629,1.9865771812080537,0.1476510067114094,1.084600863957506,0.07379163056612015,0.0726049467921257,0.07241877913475037,0.07358598709106445,1.0,0.07264424115419388,15,4951,0.0,0.07425636053085327,2490368,0.07336220145225525,0.07102502882480621,0.07509039342403412,0.07400065660476685,0.07438572496175766,0.0733855739235878,0.5769230769230769,0.07493025809526443,0.07454192638397217,0.5833333333333334,26,0.07509039342403412,0.8523489932885906,917.53,0.07434666901826859,0.07102502882480621,0.07296738028526306,645.5657958984375,1870,0.0024937023,-0.002981119870673865,0.1,0.7798550128936768,0.1221282958984375,19,0.0,0.43676429986953735,0.20409402125515044,1.0,127,18,29.854934632778168,1.0,1e-05,21,0.2,0.07339414954185486,0.9523809523809523
0.07258551567792892,0.07439319789409637,0.07194393873214722,0.07256203889846802,20,0.0725095197558403,0.07377210259437561,24,20,529,0.8666666666666667,0.07435615360736847,0.07335501909255981,1.4085611510791376,0.07365776598453522,2.0215827338129495,0.14388489208633093,1.0635859915383554,0.07392814755439758,0.07284143567085266,0.07257150113582611,0.07371656596660614,1.0,0.07286972552537918,15,4947,0.0,0.07433413714170456,2621440,0.07360371202230453,0.07112063467502594,0.07525050640106201,0.07417462766170502,0.07456853240728378,0.07355347275733948,0.6666666666666666,0.07505428791046143,0.074647456407547,0.6,27,0.07525050640106201,0.8561151079136691,956.98,0.07459742575883865,0.07112063467502594,0.07307932525873184,668.7920532226562,1880,0.0024674404,-0.0029472438861375847,0.1,0.8067846894264221,0.12243194580078125,16,0.0,0.4355742931365967,0.16403819267288783,1.0,119,17,29.795644147694112,0.9411764705882353,1e-05,20,0.2,0.07356186956167221,1.0
0.0727396011352539,0.07462106645107269,0.07214278727769852,0.07276322692632675,29,0.07266334444284439,0.07395157217979431,23,21,556,0.8125,0.07451143115758896,0.07353246957063675,1.4015182481751836,0.07383844256401062,1.8102189781021898,0.2116788321167883,1.1973988657016663,0.07414684444665909,0.07298656553030014,0.07276851683855057,0.0739249661564827,1.0,0.07299245893955231,16,4944,0.0,0.07440304011106491,2752512,0.07381901890039444,0.07118815928697586,0.07536201924085617,0.0743696466088295,0.07471484690904617,0.07370039820671082,0.5238095238095238,0.075363889336586,0.07476826012134552,0.5172413793103449,21,0.075363889336586,0.7883211678832117,913.61,0.07468383014202118,0.07118815928697586,0.07334218174219131,638.1448364257812,1890,0.0024172578,-0.003132598226511618,0.1,0.7900433540344238,0.12079010009765626,18,0.0,0.4673222005367279,0.17925862992415204,1.0,108,18,29.738152618706227,0.9444444444444444,1e-05,12,0.2,0.07373194396495819,0.9166666666666666
0.07293238490819931,0.07480540126562119,0.07230302691459656,0.07287933677434921,28,0.072842076420784,0.07413875311613083,30,22,583,1.0,0.07466652244329453,0.0737144723534584,1.4062054794520558,0.07386010140180588,1.5890410958904109,0.1232876712328767,1.0471336513265033,0.0743461325764656,0.0731290876865387,0.07299011945724487,0.07395601272583008,1.0,0.07310816645622253,20,4941,0.0,0.07461567223072052,2883584,0.07400864362716675,0.07131605595350266,0.07545635849237442,0.07459051162004471,0.07487954199314117,0.0738648921251297,0.6111111111111112,0.07551027089357376,0.07501308619976044,0.6785714285714286,18,0.07551027089357376,0.8767123287671232,936.55,0.0749463364481926,0.07131605595350266,0.0735463872551918,652.2778930664062,1900,0.0023660164,-0.0029803113355228563,0.1,0.7988733053207397,0.11949462890625,20,0.0,0.4224708378314972,0.17855204641236924,0.9,128,18,29.68160825371742,1.0,1e-05,12,0.2,0.07389676570892334,1.0
0.07290912419557571,0.07497052103281021,0.07238219678401947,0.07306553423404694,24,0.07297875732183456,0.07433667033910751,32,23,610,0.75,0.07475894689559937,0.07380053400993347,1.3907246376811604,0.07404253631830215,1.5724637681159421,0.21739130434782608,1.0226488996026732,0.07461173087358475,0.0732956975698471,0.07312513142824173,0.07414287328720093,1.0,0.07324838638305664,20,4938,0.0,0.07465074956417084,3014656,0.07415434718132019,0.0714985802769661,0.07563088089227676,0.07467789947986603,0.07499212771654129,0.0739763006567955,0.5,0.07575323432683945,0.07513625174760818,0.375,16,0.07575323432683945,0.782608695652174,908.2,0.07510159909725189,0.0714985802769661,0.07372378557920456,633.0677490234375,1910,0.0024399655,-0.002995976338388573,0.1,0.7998868823051453,0.12059707641601562,15,0.0,0.39215460419654846,0.16246575849363581,1.0,108,17,29.630247938632966,1.0,1e-05,14,0.2,0.07403857260942459,0.8571428571428571
0.07305952161550522,0.07511680573225021,0.0725824311375618,0.07323674112558365,28,0.07320571690797806,0.07454203069210052,31,24,637,0.7391304347826086,0.07489408552646637,0.07397916913032532,1.4090322580645172,0.0743231326341629,1.5483870967741935,0.22580645161290322,1.1433729699278101,0.07480327039957047,0.07338578253984451,0.07323785871267319,0.07427367568016052,1.0,0.07337141782045364,23,4935,0.0,0.0747033953666687,3145728,0.0742543563246727,0.07164162397384644,0.07586142420768738,0.0748705193400383,0.07519209384918213,0.07415053248405457,0.6666666666666666,0.07592975348234177,0.07530947774648666,0.42857142857142855,30,0.07592975348234177,0.7741935483870968,901.18,0.07525796443223953,0.07164162397384644,0.07394645363092422,629.87841796875,1920,0.0024190187,-0.0032042831414401006,0.1,0.8180604577064514,0.11842803955078125,20,0.0,0.5277320146560669,0.20073270880966448,0.95,120,10,29.578340274095535,1.0,1e-05,13,0.2,0.07420516759157181,0.8461538461538461
0.07320386916399002,0.0753159448504448,0.07272851467132568,0.073330357670784,26,0.07326508313417435,0.0746968612074852,21,25,664,0.8,0.07499626278877258,0.07416363060474396,1.3912992700729938,0.07445798069238663,1.8832116788321167,0.24087591240875914,1.1434470459819783,0.0749538242816925,0.07351810485124588,0.07340220361948013,0.0745726004242897,0.9523809523809523,0.07347028702497482,15,4932,0.0,0.07494674623012543,3276800,0.0744452178478241,0.07182929664850235,0.07600558549165726,0.07511656731367111,0.07537127286195755,0.07427835464477539,0.5277777777777778,0.07610103487968445,0.0755188912153244,0.5384615384615384,36,0.07610103487968445,0.7591240875912408,895.4,0.07538712024688721,0.07182929664850235,0.07403374463319778,624.2190551757812,1930,0.0024685548,-0.003076447281819128,0.1,0.8098318576812744,0.12801284790039064,17,0.0,0.5307996273040771,0.2514811223256402,1.0,104,8,29.523009200394153,1.0,1e-05,14,0.2,0.07436437159776688,1.0
0.07331883907318115,0.07550369948148727,0.07294918596744537,0.07347428053617477,39,0.07347235083580017,0.07486188411712646,21,26,691,0.9130434782608695,0.07514811307191849,0.07433704286813736,1.4009806451612914,0.07462969422340393,1.9225806451612903,0.2129032258064516,1.166346700504816,0.07513906806707382,0.07367381453514099,0.07351036369800568,0.07472393661737442,0.9523809523809523,0.07362493127584457,23,4930,0.0,0.07505756616592407,3407872,0.07466073334217072,0.07194048911333084,0.07614322006702423,0.07530871033668518,0.07546932250261307,0.0744699090719223,0.631578947368421,0.07621442526578903,0.0756574422121048,0.5128205128205128,19,0.07621442526578903,0.7870967741935484,921.0,0.075555220246315,0.07194048911333084,0.07410049438476562,645.9537963867188,1940,0.002323741,-0.0029216230936071953,0.1,0.8223168253898621,0.118798828125,15,0.0,0.5066114664077759,0.19821122934226879,0.9333333333333333,122,21,29.470649482309817,0.9047619047619048,1e-05,17,0.2,0.07451779395341873,0.9411764705882353
0.07349551469087601,0.07562190294265747,0.07312120497226715,0.07363089919090271,22,0.07364282011985779,0.07511567324399948,30,27,718,0.9166666666666666,0.07532697170972824,0.07453977316617966,1.3865611510791378,0.07475782930850983,1.7553956834532374,0.2014388489208633,1.0818574309990616,0.07535276561975479,0.07383605092763901,0.07367689162492752,0.07485545426607132,1.0,0.07377747446298599,12,4928,0.0,0.07523586601018906,3538944,0.07476010918617249,0.07207626104354858,0.07630807161331177,0.07544851303100586,0.07559752464294434,0.07456081360578537,0.5483870967741935,0.0763549730181694,0.07583249360322952,0.45454545454545453,31,0.0763549730181694,0.7985611510791367,911.56,0.07570912688970566,0.07207626104354858,0.07426859438419342,634.0584106445312,1950,0.0024714665,-0.003318318929268571,0.1,0.7998856902122498,0.13242340087890625,17,0.0,0.518241286277771,0.20216720931930468,1.0,111,15,29.41819409132004,0.9333333333333333,1e-05,12,0.2,0.07467614114284515,1.0
