time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/approx_kl,train/value_loss,train/std,train/n_updates,train/learning_rate,train/adaptive_lr,train/loss,train/clip_range_vf,train/clip_range
2786,43,523.36,5636096,20.073171615600586,2022,0.0013576056193414844,0.24637680053710936,0.9123057723045349,36.23890111148357,0.0056994027,0.44723132306244223,0.05682598054409027,420,5e-05,5e-05,0.8113330602645874,0.2,0.1
2852,44,521.92,5767168,20.09136199951172,2021,0.0012987226109999028,0.24931182861328124,0.9157487154006958,36.150217950344086,0.0059089186,0.4578941751504317,0.05703822150826454,430,5e-05,5e-05,0.7961584329605103,0.2,0.1
2917,45,496.81,5898240,19.357059478759766,2021,0.0012310003779930413,0.24989776611328124,0.9159630537033081,36.06249196827412,0.005900103,0.4629865100607276,0.0572359673678875,440,5e-05,5e-05,0.8108950853347778,0.2,0.1
2982,46,493.37,6029312,19.32223892211914,2021,0.0009498546080521919,0.24623641967773438,0.9143663048744202,35.975248926877974,0.0056252126,0.45259571021888406,0.0574319064617157,450,5e-05,5e-05,0.7739309668540955,0.2,0.1
3047,47,488.41,6160384,18.6320858001709,2021,0.001039773827778845,0.2517822265625,0.9172252416610718,35.88551035225392,0.0057059713,0.45918334177695214,0.05764773488044739,460,5e-05,5e-05,0.8706965446472168,0.2,0.1
3113,48,509.9,6291456,19.865863800048828,2020,0.000834386466522119,0.2505638122558594,0.9158165454864502,35.78943696320057,0.005847618,0.46362386187538507,0.057866234332323074,470,5e-05,5e-05,0.8102214336395264,0.2,0.1
3177,49,512.1,6422528,20.174880981445312,2020,0.0009763619257682876,0.24982376098632814,0.9117007851600647,35.696428859233855,0.0057694195,0.477731585665606,0.0580836720764637,480,5e-05,5e-05,0.8561369180679321,0.2,0.1
3242,50,471.17,6553600,18.41066551208496,2020,0.0011529379583407717,0.24374160766601563,0.9119422435760498,35.60355658531189,0.005597213,0.4819274793146178,0.05829896032810211,490,5e-05,5e-05,0.8477221131324768,0.2,0.1
3308,51,482.11,6684672,18.92949104309082,2020,0.0008855316375502298,0.24682159423828126,0.9041824340820312,35.51610161960125,0.0056866053,0.5331541394814849,0.05850086733698845,500,5e-05,5e-05,0.8709978461265564,0.2,0.1
3374,52,451.11,6815744,17.8218936920166,2019,0.0006900029023199749,0.2540306091308594,0.9113572835922241,35.418878954648974,0.005952476,0.505184726906009,0.0587366484105587,510,5e-05,5e-05,0.8356441259384155,0.2,0.1
