time/fps,train/action_std_19,rollout/force_onset_mean,train/action_std_05,time/iterations,train/action_std_14,train/action_std_06,train/action_std_11,train/action_std_15,train/action_std_18,rollout/episodes_left,train/action_std_23,train/action_std_08,train/action_std_09,train/action_std_03,train/action_std_00,train/action_std_22,train/action_std_20,rollout/recovery_left,rollout/is_fall_mean,rollout/is_timeout_mean,rollout/ep_len_mean,train/action_std_16,train/action_std_21,rollout/action_saturation_fraction,time/total_timesteps,rollout/recovery_fwd,train/action_std_12,train/action_std_04,train/std_max,train/action_std_17,train/action_std_02,train/std_min,time/time_elapsed,rollout/force_requested_impulse_mean,rollout/force_direction_mean,rollout/episodes_fwd,rollout/ep_rew_mean,train/action_std_01,train/action_std_07,train/action_std_10,train/action_std_24,train/action_std_13,train/clip_range_vf,train/n_updates,rollout/episodes_down,rollout/timeouts,rollout/timeout_without_onset_fraction,train/clip_range,rollout/recovery_right,rollout/episodes_up,rollout/recovery_noforce,train/learning_rate,rollout/episodes_back,rollout/recovery_back,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,rollout/recovery_up,rollout/episodes_noforce,train/std,train/entropy_loss,train/loss,train/explained_variance,train/value_loss,rollout/episodes_right,rollout/recovery_down
4990,0.09317060559988022,1.429375000000001,0.09145306050777435,11,0.09035950899124146,0.09254070371389389,0.09378594905138016,0.09217183291912079,0.09043088555335999,11,0.09222126752138138,0.0921221598982811,0.09344343096017838,0.09352293610572815,0.08989697694778442,0.09137234091758728,0.09219616651535034,0.6363636363636364,0.10416666666666667,0.8958333333333334,972.96,0.0917309895157814,0.09058243781328201,0.0,1441792,1.0,0.09341378509998322,0.08969911187887192,0.09451759606599808,0.09392934292554855,0.09125480055809021,0.08868122100830078,288,0.9337272315007349,2.0833333333333335,4,689.3870239257812,0.09362968802452087,0.09057407826185226,0.09050758928060532,0.09451759606599808,0.08868122100830078,0.2,2860,8,43,0.0,0.1,0.8888888888888888,3,1.0,1e-05,6,1.0,0.11277084350585938,0.0023748968,-0.0031734349016005583,1.0,7,0.09188833832740784,24.236740162968637,0.29697322845458984,0.7855924367904663,0.04451724981117877,9,1.0
4972,0.09340403228998184,1.4237047619047627,0.09173022955656052,12,0.09053774178028107,0.09276644885540009,0.09402429312467575,0.09233681857585907,0.09079999476671219,31,0.09241802245378494,0.0923801138997078,0.09364964812994003,0.09383890777826309,0.08995913714170456,0.09144584834575653,0.0924181118607521,0.9354838709677419,0.014285714285714285,0.9857142857142858,1000.0,0.09193042665719986,0.09087233245372772,0.0,1572864,1.0,0.09360858052968979,0.09002893418073654,0.0947146937251091,0.09417293220758438,0.09145192801952362,0.08892029523849487,316,0.9754469453430131,1.7380952380952381,27,714.2073364257812,0.09385371953248978,0.09079298377037048,0.09062615782022476,0.0947146937251091,0.08892029523849487,0.2,2870,22,207,0.0,0.1,0.96,31,1.0,1e-05,34,1.0,0.09930496215820313,0.0021707856,-0.003227576063545712,1.0,40,0.09210729598999023,24.17808633595705,0.2792785167694092,0.7706781625747681,0.05324322161759483,25,1.0
4970,0.09373817592859268,1.4084590163934434,0.09199799597263336,13,0.09079749137163162,0.09307964891195297,0.09420153498649597,0.09250123798847198,0.09088876098394394,17,0.09280341118574142,0.0926479697227478,0.09378986805677414,0.09400654584169388,0.09011626988649368,0.09157317131757736,0.09264547377824783,0.5882352941176471,0.2459016393442623,0.7540983606557377,917.42,0.09229147434234619,0.09112339466810226,0.0,1703936,1.0,0.09383419156074524,0.09005960822105408,0.09514617174863815,0.09434989094734192,0.09167508780956268,0.08920826017856598,342,1.068889737959463,1.8852459016393444,4,651.9026489257812,0.09408672899007797,0.09106175601482391,0.09073641896247864,0.09514617174863815,0.08920826017856598,0.2,2880,7,46,0.0,0.1,0.2727272727272727,5,1.0,1e-05,5,1.0,0.10748443603515626,0.0022789654,-0.0028229161234776257,1.0,12,0.09233441948890686,24.11643887013197,0.2736988067626953,0.7949482202529907,0.04462150909457705,11,1.0
4955,0.09391335397958755,1.4189801980198031,0.09219834208488464,14,0.09104020148515701,0.09325803816318512,0.09450054168701172,0.09262893348932266,0.0911041721701622,32,0.09302378445863724,0.09293457865715027,0.09398980438709259,0.09433528780937195,0.09017371386289597,0.09178941696882248,0.09282432496547699,0.84375,0.034653465346534656,0.9653465346534653,991.45,0.0924583300948143,0.09141480177640915,0.0,1835008,1.0,0.09408783167600632,0.0902341678738594,0.09532970190048218,0.09450232237577438,0.09197118133306503,0.0894467905163765,370,0.929550491139071,1.50990099009901,31,703.318359375,0.09432559460401535,0.09116655588150024,0.09095971286296844,0.09532970190048218,0.0894467905163765,0.2,2890,20,195,0.0,0.1,0.9,28,1.0,1e-05,20,1.0,0.11750030517578125,0.0024304267,-0.004020180775296467,1.0,51,0.09254445880651474,24.059018243849277,0.3366226255893707,0.8805795311927795,0.08669287484663073,20,1.0
4957,0.09413395822048187,1.406970588235295,0.09239605814218521,15,0.09126998484134674,0.09354469925165176,0.09472184628248215,0.09274641424417496,0.09110383689403534,12,0.09332756698131561,0.09311094135046005,0.09420017153024673,0.09444799274206161,0.09041482955217361,0.09192075580358505,0.0929417759180069,0.25,0.17647058823529413,0.8235294117647058,923.16,0.0927203819155693,0.09154549986124039,0.0,1966080,1.0,0.09429538249969482,0.09049494564533234,0.09563855826854706,0.09466739743947983,0.09215226024389267,0.08960435539484024,396,0.898068580852923,1.161764705882353,4,650.5582275390625,0.09461709856987,0.0915260761976242,0.09112599492073059,0.09563855826854706,0.08960435539484024,0.2,2900,2,56,0.0,0.1,0.8333333333333334,5,1.0,1e-05,11,1.0,0.11221084594726563,0.0023200854,-0.002976874368323479,0.8,22,0.09274674952030182,24.0028404250741,0.3382452130317688,0.8274832367897034,0.06246253405697644,12,1.0
4943,0.09438181668519974,1.4011179487179497,0.0926370620727539,16,0.09152539819478989,0.09355410933494568,0.09513255953788757,0.09292013198137283,0.0912882387638092,23,0.09353926032781601,0.09337201714515686,0.09436631202697754,0.09476792812347412,0.09061305969953537,0.09217642992734909,0.09304635971784592,0.8260869565217391,0.03076923076923077,0.9692307692307692,1000.0,0.09305798262357712,0.09185370057821274,0.0,2097152,1.0,0.09457158297300339,0.09071987122297287,0.09588977694511414,0.09484835714101791,0.09242954850196838,0.08975117653608322,424,0.9735356655280183,1.8717948717948718,28,716.727783203125,0.09482104331254959,0.09168118238449097,0.09139111638069153,0.09588977694511414,0.08975117653608322,0.2,2910,29,189,0.0,0.1,0.9047619047619048,29,1.0,1e-05,30,1.0,0.11475372314453125,0.002443401,-0.003212531574536115,1.0,35,0.09297344088554382,23.94525201767683,0.3172615170478821,0.8239509463310242,0.08180066276981961,21,1.0
4944,0.09452307224273682,1.434235294117648,0.09282124787569046,17,0.09184224903583527,0.09379692375659943,0.09538351744413376,0.09323956072330475,0.09143680334091187,13,0.09376294910907745,0.09369909763336182,0.09455505758523941,0.09486054629087448,0.09081015735864639,0.09249386936426163,0.09320935606956482,0.6923076923076923,0.11764705882352941,0.8823529411764706,957.01,0.09330140799283981,0.09213633090257645,0.0,2228224,0.9166666666666666,0.09492463618516922,0.09069962799549103,0.09606093913316727,0.09508480876684189,0.09272909164428711,0.08993247896432877,450,1.0746933574012485,1.7352941176470589,12,685.2221069335938,0.09507161378860474,0.09195350855588913,0.09153569489717484,0.09606093913316727,0.08993247896432877,0.2,2920,10,60,0.0,0.1,0.7,3,1.0,1e-05,10,1.0,0.11527481079101562,0.0023763203,-0.003220989987039502,1.0,10,0.09319458156824112,23.884693019092083,0.2965952754020691,0.8177313208580017,0.07391288205981254,10,1.0
4933,0.09468132257461548,1.4020203045685289,0.09309888631105423,18,0.0920153558254242,0.09406015276908875,0.0955912321805954,0.0934603288769722,0.0915936827659607,35,0.09399796277284622,0.09384231269359589,0.09482353180646896,0.09503421932458878,0.09098857641220093,0.09268926829099655,0.09347955882549286,0.8571428571428571,0.03553299492385787,0.9644670050761421,987.44,0.09359098970890045,0.0923750177025795,0.0,2359296,0.9523809523809523,0.09520271420478821,0.09091804176568985,0.0963062196969986,0.09525984525680542,0.0929395854473114,0.09016593545675278,478,0.9448529391182431,1.9035532994923858,21,705.65283203125,0.09528419375419617,0.09227047115564346,0.09177890419960022,0.0963062196969986,0.09016593545675278,0.2,2930,32,190,0.0,0.1,0.9545454545454546,26,1.0,1e-05,18,1.0,0.11396942138671876,0.002353214,-0.0035049469311161374,1.0,43,0.0934179276227951,23.825254578888416,0.29380181431770325,0.829573392868042,0.05595209586899728,22,1.0
4934,0.09489943087100983,1.4116231884057981,0.09326917678117752,19,0.0921756848692894,0.09412907063961029,0.09576353430747986,0.09378103166818619,0.09181616455316544,11,0.09422770887613297,0.09398778527975082,0.09509634971618652,0.09522979706525803,0.09118620306253433,0.09289836138486862,0.09370391815900803,0.5454545454545454,0.13043478260869565,0.8695652173913043,950.71,0.09370636194944382,0.09258923679590225,0.0,2490368,0.8333333333333334,0.09541863948106766,0.09115347266197205,0.09656170755624771,0.09547019749879837,0.09314726293087006,0.09023339301347733,504,1.113617384877766,1.9275362318840579,6,678.43017578125,0.09560564160346985,0.09249438345432281,0.09186296164989471,0.09656170755624771,0.09023339301347733,0.2,2940,11,60,0.0,0.1,0.6666666666666666,9,1.0,1e-05,14,0.9285714285714286,0.10560531616210937,0.0022340722,-0.003562141516704287,1.0,12,0.0936162918806076,23.768341797590256,0.2973368763923645,0.8143599033355713,0.06273571687343064,6,1.0
4924,0.09511185437440872,1.415270000000001,0.09346877038478851,20,0.09230270236730576,0.09440962970256805,0.0960572361946106,0.0940966010093689,0.09214988350868225,36,0.09449301660060883,0.09415286034345627,0.09520138055086136,0.09556129574775696,0.091358982026577,0.09306102991104126,0.09397799521684647,0.6944444444444444,0.075,0.925,964.9,0.09391716867685318,0.09273942559957504,0.0,2621440,1.0,0.095644511282444,0.0914914682507515,0.09685436636209488,0.09554662555456161,0.09351296722888947,0.09044544398784637,532,0.9736083305139164,1.995,22,686.4119262695312,0.09596015512943268,0.09267491847276688,0.09208878129720688,0.09685436636209488,0.09044544398784637,0.2,2950,32,185,0.0,0.1,0.8461538461538461,25,1.0,1e-05,24,1.0,0.11665725708007812,0.0024784994,-0.0033940609844648863,1.0,35,0.09385116398334503,23.710933288931848,0.30083319544792175,0.8241485357284546,0.07693057867581957,26,1.0
4925,0.09528942406177521,1.4370140845070434,0.09377971291542053,21,0.09253527224063873,0.09459375590085983,0.09621574729681015,0.09430722147226334,0.09234161674976349,8,0.09472539275884628,0.09436620026826859,0.09550421684980392,0.09571527689695358,0.09155409038066864,0.09323391318321228,0.09424939006567001,0.75,0.15492957746478872,0.8450704225352113,915.01,0.09413501620292664,0.09305133670568466,0.0,2752512,0.8888888888888888,0.0957464948296547,0.09174562245607376,0.09696799516677856,0.09575896710157394,0.09367479383945465,0.0907180979847908,558,0.9518723441723024,1.9154929577464788,9,652.7420654296875,0.09623850882053375,0.09296022355556488,0.09222767502069473,0.09696799516677856,0.0907180979847908,0.2,2960,10,60,0.0,0.1,0.5882352941176471,6,1.0,1e-05,8,0.875,0.12345657348632813,0.0024520538,-0.0037297428277270226,1.0,13,0.09406543523073196,23.651535949110986,0.3119845390319824,0.8565602898597717,0.0993363169793156,17,1.0
4912,0.09544403105974197,1.4169793814433003,0.09399867802858353,22,0.09287862479686737,0.09465058147907257,0.09648951143026352,0.09468884021043777,0.09254734218120575,33,0.09494690597057343,0.09460035711526871,0.0957503616809845,0.09588704258203506,0.09186164289712906,0.09353778511285782,0.09450829029083252,0.8787878787878788,0.02577319587628866,0.9742268041237113,972.78,0.09438120573759079,0.09339915215969086,0.0,2883584,1.0,0.09597377479076385,0.09209177643060684,0.0972367599606514,0.09590240567922592,0.09391413629055023,0.09105344116687775,586,0.9987326380170398,1.7577319587628866,31,691.9494018554688,0.09656085073947906,0.09312563389539719,0.092278391122818,0.0972367599606514,0.09105344116687775,0.2,2970,26,189,0.0,0.1,1.0,23,1.0,1e-05,29,1.0,0.12600555419921874,0.0024763353,-0.003362553639544785,0.9565217391304348,33,0.0943082943558693,23.59063762873411,0.29458051919937134,0.8284122347831726,0.07897365887329215,19,1.0
