rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/clip_range_vf,train/value_loss
28.750253677368164,948.66,26,7401,460,3407872,8.663172403971354,25,0.3,0.0011934590469481368,0.7360270023345947,0.13582973182201385,0.47364261746406555,0.019886363636363636,0.0001,0.0062926123,0.3,0.4611060628385255
28.069669723510742,931.42,27,7402,478,3538944,8.65995763849329,26,0.3,-0.0019284327066055051,0.716914713382721,0.13584579527378082,0.3721846640110016,0.027488425925925927,0.0001,0.00648321,0.3,0.40438757340113324
29.063148498535156,949.54,28,7403,495,3670016,8.658204814365932,27,0.3,0.0013476712230060782,0.7588682770729065,0.13586382567882538,0.8625177145004272,0.027455357142857142,0.0001,0.0071299695,0.3,0.4577703816550119
28.64313507080078,936.36,29,7404,513,3801088,8.655370416312381,28,0.3,-0.0012109984547413629,0.7333786487579346,0.1359051913022995,0.48141294717788696,0.020743534482758622,0.0001,0.0061117793,0.3,0.4074495630017642
30.226537704467773,973.54,30,7404,531,3932160,8.650316690143786,29,0.3,0.0012441930103752959,0.6917915344238281,0.1359332948923111,0.41974496841430664,0.02816611842105263,0.0001,0.006918501,0.3,0.4127559450111891
30.342084884643555,968.52,31,7405,548,4063232,8.649128913879395,30,0.3,0.0009948951342413502,0.6665328145027161,0.13595333695411682,0.41443124413490295,0.019153225806451613,0.0001,0.005552625,0.3,0.4165908766369666
29.57146644592285,944.97,32,7405,566,4194304,8.645860525277945,31,0.3,-0.002701931453954715,0.687294602394104,0.13597844541072845,0.7077893614768982,0.020432692307692308,0.0001,0.0050880727,0.3,0.4059929561156493
30.350547790527344,960.27,33,7406,584,4325376,8.64471179683034,32,0.3,0.002303923497249077,0.7318229675292969,0.13597223162651062,0.7212746739387512,0.023246951219512195,0.0001,0.006869061,0.3,0.4070451335936058
30.465368270874023,961.78,34,7408,601,4456448,8.646911649992973,33,0.3,0.0016210615550252524,0.7274905443191528,0.13595111668109894,0.5078102350234985,0.01893939393939394,0.0001,0.0055525666,0.3,0.37988048566110205
30.814830780029297,964.89,35,7408,619,4587520,8.647136211395264,34,0.3,-0.001452603576970952,0.7385807037353516,0.13595862686634064,0.6816912293434143,0.016462053571428572,0.0001,0.0052463966,0.3,0.41051015577145983
31.80034637451172,983.19,36,7409,636,4718592,8.647019411388197,35,0.3,-0.0001391734388705931,0.6960840225219727,0.1359645277261734,0.43150728940963745,0.019736842105263157,0.0001,0.0062925625,0.3,0.3860065591962714
31.261938095092773,969.19,37,7410,654,4849664,8.646140881947108,36,0.3,-0.0008379015240019985,0.7157812118530273,0.13597598671913147,0.9264547824859619,0.013671875,0.0001,0.0050057746,0.3,0.4088747836649418
31.750158309936523,973.4,38,7411,672,4980736,8.642435019356864,37,0.3,0.0013409709557890893,0.7360142469406128,0.13602036237716675,0.5447138547897339,0.025223214285714286,0.0001,0.006765174,0.3,0.35473272928169797
30.96161460876465,951.1,39,7411,689,5111808,8.638955116271973,38,0.3,0.0014239941203199765,0.7432467937469482,0.13603514432907104,0.40589913725852966,0.017922794117647058,0.0001,0.006120997,0.3,0.3979058809140149
31.733802795410156,966.96,40,7413,707,5242880,8.638595942793222,39,0.3,-0.0007336056502214793,0.7279695272445679,0.13604089617729187,0.4543246328830719,0.012661637931034482,0.0001,0.0051358645,0.3,0.4370053420806753
31.906190872192383,972.31,41,7415,724,5373952,8.636998373886634,40,0.3,-0.0011769630946218967,0.7027087211608887,0.13605941832065582,0.7348651885986328,0.023706896551724137,0.0001,0.0062324908,0.3,0.4171846077359956
32.655799865722656,986.58,42,7415,742,5505024,8.635265827178955,41,0.3,0.000919306993155795,0.7447110414505005,0.13607649505138397,0.3564533591270447,0.0234375,0.0001,0.0062703807,0.3,0.37048865591778474
32.99722671508789,986.42,43,7417,759,5636096,8.633048193795341,42,0.3,0.001252468625482704,0.7130975723266602,0.13610516488552094,0.4380802512168884,0.017299107142857144,0.0001,0.005325392,0.3,0.33073000237345695
33.54084777832031,997.68,44,7418,777,5767168,8.629042212168375,43,0.3,-0.00011974565374354522,0.7320818901062012,0.1361365020275116,0.29076600074768066,0.020572916666666666,0.0001,0.006124046,0.3,0.3780011067787806
33.2889404296875,987.2,45,7419,794,5898240,8.62695961613809,44,0.3,0.0031290822211773165,0.7290141582489014,0.13615404069423676,0.3745136260986328,0.02469758064516129,0.0001,0.006365022,0.3,0.3704195498458801
33.56195068359375,990.06,46,7416,812,6029312,8.62414447239467,45,0.3,-0.000129842571914196,0.7434301972389221,0.13618454337120056,0.41591930389404297,0.022321428571428572,0.0001,0.0064069405,0.3,0.3793901073081153
33.65058135986328,990.05,47,7404,831,6160384,8.62008331843785,46,0.3,-0.000650435672806842,0.7348183393478394,0.13622088730335236,0.324250727891922,0.021205357142857144,0.0001,0.0064782854,0.3,0.32573875103678024
33.91606521606445,993.35,48,7401,849,6291456,8.614850350788661,47,0.3,-0.0022813264846003483,0.7259422540664673,0.13628755509853363,0.37474730610847473,0.015625,0.0001,0.00528353,0.3,0.2897893993982247
34.179176330566406,995.91,49,7386,869,6422528,8.606902122497559,48,0.3,0.004495274200028664,0.715092658996582,0.13635258376598358,0.49369335174560547,0.02005912162162162,0.0001,0.0061886595,0.3,0.3677510156019314
34.33699035644531,999.45,50,7371,889,6553600,8.602860614231654,49,0.3,0.00021260239050856659,0.7276574373245239,0.1363707035779953,0.3528781831264496,0.022098214285714287,0.0001,0.006344163,0.3,0.33520661549908776
34.460235595703125,997.68,51,7372,906,6684672,8.60263267159462,50,0.3,0.00018413091311231256,0.7587660551071167,0.13635402917861938,0.4292829632759094,0.023193359375,0.0001,0.005997684,0.3,0.35830038553103805
34.418724060058594,992.6,52,7375,924,6815744,8.602723815224387,51,0.3,0.0010591460053216326,0.7289094924926758,0.1363724321126938,0.4420556128025055,0.025331439393939392,0.0001,0.006944939,0.3,0.38380075494448346
34.8503303527832,1000.0,53,7375,941,6946816,8.600876910345894,52,0.3,0.00014280887054545538,0.7411046028137207,0.13638600707054138,0.4330827593803406,0.020647321428571428,0.0001,0.005711313,0.3,0.32956264700208393
35.01713943481445,1000.0,54,7376,959,7077888,8.600162766196512,53,0.3,0.00029790039512921464,0.7352343797683716,0.13638797402381897,0.3520892560482025,0.016335227272727272,0.0001,0.0059596556,0.3,0.3681281963081071
35.09548568725586,1000.0,55,7379,976,7208960,8.597399679819743,54,0.3,0.001565911869208018,0.7331262826919556,0.1364196240901947,0.24218258261680603,0.02734375,0.0001,0.006271988,0.3,0.2890981083114942
35.284854888916016,1000.0,56,7380,994,7340032,8.595933782643286,55,0.3,0.0008176915058544997,0.7412517070770264,0.13643072545528412,0.4233817458152771,0.017510775862068964,0.0001,0.00582479,0.3,0.30224605983701247
35.34599304199219,1000.0,57,7382,1012,7471104,8.593106542314802,56,0.3,0.000985976491522576,0.7327618598937988,0.13646432757377625,0.38485610485076904,0.013113839285714286,0.0001,0.0052735806,0.3,0.3432018134210791
35.42716979980469,1000.0,58,7382,1029,7602176,8.590561548868815,57,0.3,-0.002351496310438961,0.7207752466201782,0.1364738494157791,0.3741663694381714,0.01171875,0.0001,0.0047216048,0.3,0.33412809173266095
35.515289306640625,1000.0,59,7382,1047,7733248,8.59122525728666,58,0.3,-0.0015945604357581872,0.7630323171615601,0.1364642083644867,0.3977728486061096,0.014423076923076924,0.0001,0.00551751,0.3,0.32730706150715166
35.6212272644043,1000.0,60,7383,1065,7864320,8.590666735613787,59,0.3,-0.0016599532768682198,0.7657132148742676,0.1364758163690567,0.2738575041294098,0.015335648148148149,0.0001,0.005089512,0.3,0.36266323427359265
35.6120491027832,1000.0,61,7383,1082,7995392,8.588030091647443,60,0.3,0.0012536516156176041,0.7831446528434753,0.13651862740516663,0.5023344159126282,0.021551724137931036,0.0001,0.006079384,0.3,0.3418940244049862
35.76014709472656,1000.0,62,7384,1100,8126464,8.58339752469744,61,0.3,-0.0029613452830484937,0.7977962493896484,0.13655342161655426,0.41098690032958984,0.023995535714285716,0.0001,0.0059881494,0.3,0.2999279052019119
35.82038497924805,1000.0,63,7384,1118,8257536,8.579686564783897,62,0.3,0.0005677196858150344,0.7898803949356079,0.13659219443798065,0.5837626457214355,0.023689516129032258,0.0001,0.0065560546,0.3,0.3022241433781962
35.98222732543945,1000.0,64,7386,1135,8388608,8.576496965744916,63,0.3,0.0045789474183145695,0.7961177825927734,0.13660883903503418,0.3158873915672302,0.02803308823529412,0.0001,0.007068188,0.3,0.34014726956101027
36.077754974365234,1000.0,65,7386,1153,8519680,8.573925323486328,64,0.3,-0.00016258032992482184,0.8159986734390259,0.13663609325885773,0.31389349699020386,0.0175,0.0001,0.005702534,0.3,0.2880388253927231
36.153076171875,1000.0,66,7387,1170,8650752,8.571280296032246,65,0.3,0.0016931711624448116,0.8181114792823792,0.13666091859340668,0.4339086711406708,0.018028846153846152,0.0001,0.00560206,0.3,0.3115716954836479
36.28407287597656,1000.0,67,7389,1188,8781824,8.569026447477794,66,0.3,0.0013204660000545637,0.8237066864967346,0.1366771012544632,0.3183169662952423,0.014136904761904762,0.0001,0.0050981143,0.3,0.30141529795669375
36.31007385253906,1000.0,68,7390,1205,8912896,8.566866381415005,67,0.3,0.0022231344583219497,0.8255642056465149,0.13669683039188385,0.3256218433380127,0.023706896551724137,0.0001,0.0064008986,0.3,0.2868985230552739
36.363773345947266,1000.0,69,7392,1223,9043968,8.565864856426533,68,0.3,-0.001244851817878393,0.8554004430770874,0.13670231401920319,0.19876728951931,0.017728365384615384,0.0001,0.0055248784,0.3,0.2751501457622418
36.52912902832031,1000.0,70,7393,1241,9175040,8.564064400536674,69,0.3,0.0018064197917867983,0.8455690145492554,0.13672885298728943,0.3937126398086548,0.019810267857142856,0.0001,0.0065592676,0.3,0.28171895125082563
36.65077590942383,1000.0,71,7394,1258,9306112,8.561190979821342,70,0.3,-0.001687769844595875,0.8443508744239807,0.13674646615982056,0.6514010429382324,0.022321428571428572,0.0001,0.005978108,0.3,0.3357089651482446
36.738922119140625,1000.0,72,7396,1275,9437184,8.55993001801627,71,0.3,-0.00036684142625225443,0.8582561612129211,0.1367572844028473,0.34491467475891113,0.020926339285714284,0.0001,0.006302502,0.3,0.26300227801714626
36.72339630126953,1000.0,73,7397,1293,9568256,8.558552311312768,72,0.3,0.00035638788775090247,0.8502528667449951,0.13676264882087708,0.358095645904541,0.028225806451612902,0.0001,0.0067986343,0.3,0.2747984360302648
36.861473083496094,1000.0,74,7398,1310,9699328,8.55801914215088,73,0.3,-0.001431775465607643,0.8493486642837524,0.13677425682544708,0.48370271921157837,0.021875,0.0001,0.005605868,0.3,0.3296224409341812
36.983192443847656,1000.0,75,7399,1328,9830400,8.556731789200395,74,0.3,0.0009016617442722674,0.849890410900116,0.13679139316082,0.44695600867271423,0.01880787037037037,0.0001,0.005766138,0.3,0.2935328284899394
36.956485748291016,1000.0,76,7400,1346,9961472,8.554940993969257,75,0.3,-0.0010147699817585258,0.8501257300376892,0.1368074119091034,0.5348395109176636,0.02403846153846154,0.0001,0.005843401,0.3,0.2866262300656392
37.09061813354492,1000.0,77,7400,1363,10092544,8.551289876302084,76,0.3,-0.0028521882680555186,0.8559483885765076,0.1368584781885147,0.47267499566078186,0.024016203703703703,0.0001,0.0061819465,0.3,0.3012826784893318
37.174015045166016,1000.0,78,7401,1381,10223616,8.54494299207415,77,0.3,0.003173494561841445,0.8504799604415894,0.136914923787117,0.5439990758895874,0.029575892857142856,0.0001,0.0073519535,0.3,0.2583152899252517
37.292625427246094,1000.0,79,7402,1398,10354688,8.540246433681911,78,0.3,0.0009174399353839733,0.8490527272224426,0.1369515061378479,0.3496429920196533,0.017361111111111112,0.0001,0.005746136,0.3,0.3012811100041425
37.300880432128906,1000.0,80,7402,1416,10485760,8.536234980044158,79,0.3,-0.004060217665265436,0.8673956394195557,0.1369747668504715,0.27747035026550293,0.017663043478260868,0.0001,0.0055801035,0.3,0.2511258961065956
37.36790466308594,1000.0,81,7403,1434,10616832,8.534666538238525,80,0.3,-0.0025275611318647862,0.8500009179115295,0.13699261844158173,0.2926676273345947,0.02109375,0.0001,0.0055818753,0.3,0.2758772999048233
37.08472442626953,1000.0,82,7403,1451,10747904,8.532595802755917,81,0.3,-0.003251429975909345,0.8394360542297363,0.13701145350933075,0.3269631862640381,0.01332720588235294,0.0001,0.004283931,0.3,0.2754404987482464
36.41696548461914,1000.0,83,7403,1469,10878976,8.530719423294068,82,0.3,0.0014180780854076147,0.8235754370689392,0.13702543079853058,0.2824600338935852,0.012890625,0.0001,0.004704468,0.3,0.31351910084486007
37.4161491394043,1000.0,84,7404,1486,11010048,8.52883087158203,83,0.3,-0.0006668578460812569,0.8174049854278564,0.13705278933048248,0.5707574486732483,0.020625,0.0001,0.0062945024,0.3,0.3394200146198273
37.57908630371094,1000.0,85,7404,1504,11141120,8.525764552029697,84,0.3,-0.0012486501681533728,0.8279706239700317,0.13707664608955383,0.4551261067390442,0.02166193181818182,0.0001,0.0058502634,0.3,0.34640033678574994
37.8148307800293,1000.0,86,7405,1522,11272192,8.523722942058857,85,0.3,0.0007433036987025004,0.8293216228485107,0.13708816468715668,0.3534306287765503,0.024939903846153848,0.0001,0.00608368,0.3,0.33848368720366406
37.67290115356445,1000.0,87,7406,1539,11403264,8.52357437133789,86,0.3,-0.0045359980687499045,0.8141085505485535,0.13708028197288513,0.31019842624664307,0.0265625,0.0001,0.005940293,0.3,0.3317324376106262
37.67969512939453,1000.0,88,7408,1556,11534336,8.52359738557235,87,0.3,0.0012893873550321746,0.807750403881073,0.13709169626235962,0.24176108837127686,0.018682065217391304,0.0001,0.005429242,0.3,0.3040404533562453
37.95866394042969,1000.0,89,7407,1574,11665408,8.520509759585062,88,0.3,-0.0019603189236174026,0.834768533706665,0.13713283836841583,0.6485795974731445,0.018229166666666668,0.0001,0.0058053243,0.3,0.3431800069908301
37.82241439819336,1000.0,90,7407,1592,11796480,8.515457562037877,89,0.3,0.002838839909860066,0.8119451999664307,0.1371750831604004,0.23409827053546906,0.021484375,0.0001,0.00589076,0.3,0.3155600476477827
37.8847541809082,1000.0,91,7408,1610,11927552,8.51300266265869,90,0.3,-0.00011387884616851806,0.8521493673324585,0.1371833235025406,0.32205986976623535,0.0171875,0.0001,0.0052475594,0.3,0.30118362724781034
38.043392181396484,1000.0,92,7407,1627,12058624,8.510785102844238,91,0.3,1.129386230156972e-05,0.8526798486709595,0.13721123337745667,0.3709205985069275,0.018028846153846152,0.0001,0.0060990485,0.3,0.2815750900369424
38.278358459472656,1000.0,93,7408,1645,12189696,8.50944549696786,92,0.3,0.004184611025266349,0.8522940874099731,0.13721157610416412,0.1910051703453064,0.0234375,0.0001,0.005909391,0.3,0.359130677900144
38.23591232299805,1000.0,94,7407,1663,12320768,8.508091082939735,93,0.3,0.0006364861619658768,0.8613783717155457,0.13723258674144745,0.3737329840660095,0.02283653846153846,0.0001,0.006338083,0.3,0.2774267655152541
38.23508071899414,1000.0,95,7408,1680,12451840,8.507468150212215,94,0.3,-0.0008048816369130061,0.8536144495010376,0.1372348517179489,0.3349335491657257,0.02013221153846154,0.0001,0.0059246947,0.3,0.2919055773661687
38.4003791809082,1000.0,96,7409,1698,12582912,8.506916999816895,95,0.3,0.0013287299661897123,0.8220605850219727,0.13723179697990417,0.2784665822982788,0.015625,0.0001,0.0049795643,0.3,0.3078518956899643
38.47200012207031,1000.0,97,7410,1715,12713984,8.507686478751046,96,0.3,0.0017053357192448207,0.8416333198547363,0.13723282516002655,0.23779821395874023,0.026506696428571428,0.0001,0.0068320627,0.3,0.32261439838579725
38.61749267578125,1000.0,98,7412,1732,12845056,8.506201629638673,97,0.3,0.002972899153828621,0.8431758284568787,0.13725429773330688,0.3809908330440521,0.018125,0.0001,0.005745456,0.3,0.3119514513015747
38.51079559326172,1000.0,99,7410,1751,12976128,8.50341248512268,98,0.3,0.0004497672974442442,0.8526031374931335,0.13729020953178406,0.306228369474411,0.016927083333333332,0.0001,0.0059364573,0.3,0.2965146129329999
38.63712692260742,1000.0,100,7406,1769,13107200,8.499521918918775,99,0.3,0.0013318031054476032,0.8598209619522095,0.13730888068675995,0.23617883026599884,0.02309782608695652,0.0001,0.005881631,0.3,0.2605141174534093
38.89704513549805,1000.0,101,7408,1786,13238272,8.499776878356933,100,0.3,0.0007987822219729424,0.8607559204101562,0.13729225099086761,0.5035911798477173,0.01875,0.0001,0.005682685,0.3,0.30766374707221983
38.976173400878906,1000.0,102,7407,1804,13369344,8.501540474269701,101,0.3,-0.0032304006871645865,0.8790283799171448,0.13728158175945282,0.4266773462295532,0.020720108695652172,0.0001,0.005596275,0.3,0.3154398112193398
39.024436950683594,1000.0,103,7407,1822,13500416,8.500948685866137,102,0.3,0.005506293400405691,0.8800281286239624,0.13729649782180786,0.2012457400560379,0.022235576923076924,0.0001,0.0060806605,0.3,0.26233625641235936
39.092159271240234,1000.0,104,7408,1839,13631488,8.500390965005625,103,0.3,-0.0002900817148063494,0.8601135015487671,0.13730041682720184,0.4192793369293213,0.016644021739130436,0.0001,0.0051861755,0.3,0.3218042157266451
39.217926025390625,1000.0,105,7409,1857,13762560,8.499572457938358,104,0.3,0.0031818850608221418,0.8442510962486267,0.13731224834918976,0.4904637336730957,0.020743534482758622,0.0001,0.0062363762,0.3,0.3243003112488779
39.22486114501953,1000.0,106,7407,1875,13893632,8.497854005722772,105,0.3,-0.0020037045303199974,0.849483072757721,0.13732664287090302,0.2253676950931549,0.01711309523809524,0.0001,0.0053729904,0.3,0.3268960593711762
39.344696044921875,1000.0,107,7405,1893,14024704,8.496035614013671,106,0.3,0.0037125259451568126,0.8759589195251465,0.13734251260757446,0.39495545625686646,0.0225,0.0001,0.0059727402,0.3,0.28837461173534396
39.446773529052734,1000.0,108,7405,1911,14155776,8.495121258955736,107,0.3,-0.0018555795272382407,0.8697269558906555,0.13734690845012665,0.2313646674156189,0.021634615384615384,0.0001,0.006003506,0.3,0.2697519347644769
39.51869583129883,1000.0,109,7406,1928,14286848,8.493380109469095,108,0.3,0.0025118166813626885,0.8702767491340637,0.1373707801103592,0.32368379831314087,0.0166015625,0.0001,0.0054581524,0.3,0.29351937615623075
39.62196350097656,1000.0,110,7407,1946,14417920,8.492178320884705,109,0.3,0.00017391500296071172,0.8800470232963562,0.13737685978412628,0.2431407868862152,0.02734375,0.0001,0.006467351,0.3,0.2773386451105277
39.59587097167969,1000.0,111,7408,1963,14548992,8.490267796949906,110,0.3,0.001413041344759139,0.8704081177711487,0.13740357756614685,0.675807535648346,0.022372159090909092,0.0001,0.005721545,0.3,0.25832392275333405
39.727195739746094,1000.0,112,7408,1981,14680064,8.487907243811566,111,0.3,-0.0008422293821754663,0.8707151412963867,0.13741442561149597,0.6738570928573608,0.01596467391304348,0.0001,0.005881743,0.3,0.29254236622996954
39.75709533691406,1000.0,113,7408,1999,14811136,8.486434563346531,112,0.3,-0.00011527428970388745,0.858818769454956,0.13743656873703003,0.22843778133392334,0.018342391304347828,0.0001,0.0055415146,0.3,0.30915824291498767
39.77738952636719,1000.0,114,7409,2016,14942208,8.482896765073141,113,0.3,0.0010708800594632824,0.8591209650039673,0.13747020065784454,0.4312048554420471,0.023111979166666668,0.0001,0.006143102,0.3,0.3080098020533721
39.95362854003906,1000.0,115,7410,2034,15073280,8.481674957275391,114,0.3,-0.0024336686357855795,0.8395907282829285,0.13746555149555206,0.4968335032463074,0.018359375,0.0001,0.005270074,0.3,0.30642029643058777
39.8826789855957,1000.0,116,7411,2051,15204352,8.482445626031785,115,0.3,-0.0016963369035649868,0.8640244007110596,0.13745631277561188,0.6752516031265259,0.023809523809523808,0.0001,0.006146168,0.3,0.36410901518095107
40.06607437133789,1000.0,117,7411,2069,15335424,8.483032558275307,116,0.3,-0.0017116897658485434,0.8502423167228699,0.13745787739753723,0.511518120765686,0.022758152173913044,0.0001,0.006210663,0.3,0.37825156165205914
40.22809600830078,1000.0,118,7412,2086,15466496,8.482057491938273,117,0.3,-0.001741580432280898,0.8617446422576904,0.13747692108154297,0.276591420173645,0.024739583333333332,0.0001,0.0064942013,0.3,0.27027545620997745
40.37731170654297,1000.0,119,7413,2103,15597568,8.48035642835829,118,0.3,-0.0002677468065586355,0.8576154708862305,0.13747736811637878,0.2569652199745178,0.018663194444444444,0.0001,0.004939229,0.3,0.2632734138104651
40.42057418823242,1000.0,120,7414,2121,15728640,8.480047572742809,119,0.3,0.004553397482430393,0.8604848384857178,0.1374857872724533,0.21655163168907166,0.020596590909090908,0.0001,0.006040768,0.3,0.306340718133883
40.432125091552734,1000.0,121,7415,2138,15859712,8.478808964000029,120,0.3,-0.003628130180432516,0.8585233688354492,0.13750816881656647,0.2691264748573303,0.017463235294117647,0.0001,0.0049812477,0.3,0.323766728534418
40.397247314453125,1000.0,122,7416,2156,15990784,8.475869632902599,121,0.3,0.003862969976450716,0.8615532517433167,0.13753186166286469,0.3316194713115692,0.018601190476190476,0.0001,0.0059215645,0.3,0.3023740202188492
40.473411560058594,1000.0,123,7416,2173,16121856,8.474021799424115,122,0.3,-0.00039681786780848224,0.8488764762878418,0.13754504919052124,0.21286818385124207,0.01011029411764706,0.0001,0.0045054895,0.3,0.3216257112867692
40.5147705078125,1000.0,124,7417,2191,16252928,8.471958977835518,123,0.3,0.002092960490179913,0.8303178548812866,0.13756141066551208,0.4634498059749603,0.01636904761904762,0.0001,0.005185919,0.3,0.3453489410735312
40.632530212402344,1000.0,125,7417,2208,16384000,8.470971941947937,124,0.3,0.001769315975252539,0.7945563793182373,0.1375717967748642,0.5906873941421509,0.0244140625,0.0001,0.005867562,0.3,0.3795260163024068
40.74238586425781,1000.0,126,7417,2226,16515072,8.46988330568586,125,0.3,-0.0010132135025092534,0.812909722328186,0.13758344948291779,0.807691752910614,0.026785714285714284,0.0001,0.006620365,0.3,0.33975478261709213
40.547393798828125,1000.0,127,7418,2243,16646144,8.468253416173598,126,0.3,0.00025615720626185923,0.8474045395851135,0.1375969499349594,0.6181887984275818,0.017463235294117647,0.0001,0.005238673,0.3,0.3827493742984884
