rollout/episodes_fwd,time/time_elapsed,train/action_std_03,train/action_std_09,rollout/action_saturation_fraction,train/action_std_23,rollout/is_timeout_mean,rollout/is_fall_mean,train/action_std_05,train/action_std_10,train/action_std_17,train/action_std_21,rollout/force_requested_impulse_mean,train/action_std_01,train/std_max,time/total_timesteps,train/action_std_06,train/action_std_04,train/action_std_08,time/fps,train/action_std_18,train/action_std_16,rollout/recovery_right,rollout/episodes_right,rollout/recovery_fwd,rollout/recovery_up,time/iterations,train/action_std_15,train/action_std_00,train/action_std_07,train/std_min,train/action_std_24,rollout/episodes_left,rollout/recovery_left,rollout/ep_rew_mean,rollout/force_onset_mean,train/action_std_12,train/action_std_13,rollout/episodes_up,train/action_std_20,train/action_std_19,rollout/force_direction_mean,rollout/ep_len_mean,train/action_std_22,rollout/recovery_back,rollout/episodes_back,train/action_std_11,train/action_std_14,train/action_std_02,train/entropy_loss,train/n_updates,rollout/timeouts,train/policy_gradient_loss,train/clip_fraction,rollout/recovery_noforce,train/approx_kl,train/learning_rate,train/explained_variance,train/std,rollout/recovery_down,rollout/timeout_without_onset_fraction,rollout/episodes_down,train/clip_range_vf,train/clip_range,train/loss,rollout/episodes_noforce,train/value_loss
31,288,0.0915004089474678,0.09108110517263412,0.0,0.09022775292396545,0.46766169154228854,0.5323383084577115,0.08938854187726974,0.0882728099822998,0.09186011552810669,0.08921821415424347,1.914887737029338,0.0919196605682373,0.0919196605682373,1441792,0.09104026854038239,0.087931327521801,0.09032131731510162,4997,0.08835427463054657,0.09010601788759232,0.24489795918367346,49,0.45161290322580644,0.391304347826087,11,0.09059139341115952,0.08841654658317566,0.0887606292963028,0.08698370307683945,0.09184850752353668,48,0.25,504.4794921875,1.4182189054726377,0.09166264533996582,0.08698370307683945,23,0.09018781781196594,0.09125068038702011,2.054726368159204,744.22,0.0895349532365799,0.7692307692307693,13,0.09161029756069183,0.08839432895183563,0.0890599712729454,24.73741938173771,2860,94,-0.0021555526964220917,0.022054290771484374,1.0,0.0012862782,1e-06,0.7770881652832031,0.08998092263936996,1.0,0.0,17,0.2,0.1,0.8440600633621216,20,0.5557750168489293
36,315,0.0915386825799942,0.09110147505998611,0.0,0.090254046022892,0.28019323671497587,0.7198067632850241,0.08941791206598282,0.08831051737070084,0.09187912940979004,0.08923808485269547,2.3228843798251737,0.09194478392601013,0.09194478392601013,1572864,0.09107092022895813,0.087953582406044,0.09034669399261475,4988,0.08838098496198654,0.09012763202190399,0.07692307692307693,52,0.2777777777777778,0.35135135135135137,12,0.09062563627958298,0.08843185007572174,0.0887984186410904,0.08701475709676743,0.09187925606966019,44,0.11363636363636363,444.9879150390625,1.4175748792270544,0.09169576317071915,0.08701475709676743,37,0.09022293984889984,0.0912671759724617,2.183574879227053,661.11,0.08955390751361847,0.42105263157894735,19,0.09164956212043762,0.08841568231582642,0.08908870816230774,24.72977035790682,2870,58,-0.002138974539229821,0.021978759765625,0.8888888888888888,0.0012678733,1e-06,0.7653228640556335,0.09000832587480545,1.0,0.0,10,0.2,0.1,0.8944058418273926,9,0.709384178230539
28,341,0.09156330674886703,0.0911288857460022,0.0,0.09026278555393219,0.3502824858757062,0.6497175141242938,0.08943350613117218,0.08834440261125565,0.09190550446510315,0.08925391733646393,2.1326538659125496,0.09196190536022186,0.09196190536022186,1703936,0.0910879448056221,0.08797582983970642,0.09036892652511597,4983,0.08839590847492218,0.0901615098118782,0.17073170731707318,41,0.35714285714285715,0.2962962962962963,13,0.09066347777843475,0.08845224231481552,0.08882194012403488,0.08704778552055359,0.09191109985113144,48,0.16666666666666666,474.3436279296875,1.4223954802259897,0.09171587973833084,0.08704778552055359,27,0.09024275839328766,0.09128149598836899,2.1129943502824857,702.19,0.08957765996456146,0.8125,16,0.09166856855154037,0.08844853192567825,0.08911582827568054,24.722769951820375,2880,62,-0.0021125782938725022,0.020677947998046876,1.0,0.0012657851,1e-06,0.7755393385887146,0.09003166109323502,0.875,0.0,8,0.2,0.1,1.1074715852737427,9,0.8411121114622802
33,368,0.09159743785858154,0.09117133170366287,0.0,0.0902794674038887,0.42408376963350786,0.5759162303664922,0.08944442123174667,0.08836779743432999,0.09192538261413574,0.08928223699331284,2.0880836906402864,0.0919719859957695,0.0919719859957695,1835008,0.09109613299369812,0.0879971906542778,0.09038771688938141,4976,0.08841001242399216,0.09019959717988968,0.2682926829268293,41,0.3333333333333333,0.38461538461538464,14,0.09068509936332703,0.08848430216312408,0.08884807676076889,0.087067611515522,0.09194401651620865,42,0.19047619047619047,485.2989807128906,1.4184921465968598,0.09174938499927521,0.087067611515522,26,0.09027253836393356,0.09132012724876404,1.8952879581151831,719.36,0.08959822356700897,0.6,20,0.0916982963681221,0.08847574144601822,0.08912341296672821,24.7161371037364,2890,81,-0.0022766388937270677,0.02366180419921875,1.0,0.001312501,1e-06,0.7780599594116211,0.0900559052824974,1.0,0.0,10,0.2,0.1,0.8096963167190552,19,0.6875252854079008
25,395,0.09160593152046204,0.09120672941207886,0.0,0.09030263125896454,0.3735632183908046,0.6264367816091954,0.08947364240884781,0.0883888527750969,0.09194100648164749,0.08931106328964233,2.0990497848077787,0.09200732409954071,0.09200732409954071,1966080,0.0911174789071083,0.08801879733800888,0.09040439128875732,4971,0.0884229987859726,0.0902157723903656,0.10526315789473684,38,0.16,0.3333333333333333,15,0.09069986641407013,0.08850689977407455,0.08887682110071182,0.08709472417831421,0.0919865295290947,31,0.1935483870967742,467.6978454589844,1.4288850574712655,0.09178078174591064,0.08709472417831421,33,0.09029533714056015,0.09133940190076828,2.1206896551724137,692.88,0.08962724357843399,0.7222222222222222,18,0.09172976762056351,0.08850358426570892,0.08912941068410873,24.709506583213805,2900,65,-0.002463226267173013,0.028163909912109375,0.8823529411764706,0.0013728143,1e-06,0.7675532102584839,0.09007947891950607,1.0,0.0,12,0.2,0.1,1.0241801738739014,17,0.6586762134451419
33,422,0.09163098782300949,0.0912373885512352,0.0,0.09031933546066284,0.45549738219895286,0.5445026178010471,0.08949455618858337,0.08841075003147125,0.0919736996293068,0.08933592587709427,2.0158871719878717,0.09202728420495987,0.09202728420495987,2097152,0.09112834930419922,0.08805070072412491,0.0904303714632988,4966,0.08844421058893204,0.09023066610097885,0.1388888888888889,36,0.48484848484848486,0.32432432432432434,16,0.09072806686162949,0.08851679414510727,0.08890946954488754,0.08712010085582733,0.0920102596282959,42,0.38095238095238093,464.1903991699219,1.414691099476441,0.09179927408695221,0.08712010085582733,37,0.09031980484724045,0.09136795997619629,2.0471204188481678,693.64,0.08963057398796082,0.8181818181818182,11,0.09174340963363647,0.08851312100887299,0.0891505777835846,24.70326199233532,2910,87,-0.002227454698368092,0.027887725830078126,0.9,0.0013577959,1e-06,0.7681142091751099,0.09010094404220581,0.9166666666666666,0.0,12,0.2,0.1,0.9112319946289062,20,0.6556670658756047
29,449,0.09165897220373154,0.0912567749619484,0.0,0.09034556895494461,0.3709677419354839,0.6290322580645161,0.08951514214277267,0.08845323324203491,0.09198158979415894,0.08935132622718811,2.166318845433143,0.09206283837556839,0.09206283837556839,2228224,0.09116024523973465,0.08807675540447235,0.09045720100402832,4961,0.08846805989742279,0.0902520939707756,0.1794871794871795,39,0.3793103448275862,0.3611111111111111,17,0.09075010567903519,0.08853716403245926,0.08893605321645737,0.08713829517364502,0.09202860295772552,37,0.10810810810810811,481.8585510253906,1.4114086021505385,0.09181345999240875,0.08713829517364502,36,0.09035240113735199,0.0913970023393631,2.053763440860215,719.1,0.0896650031208992,0.6,25,0.09177522361278534,0.08851346373558044,0.08917225897312164,24.69700328707695,2920,69,-0.002161384237842867,0.021530914306640624,0.9230769230769231,0.0012778867,1e-06,0.7825989127159119,0.09012475609779358,1.0,0.0,7,0.2,0.1,0.9065393209457397,13,0.6146886514732615
32,475,0.09168168157339096,0.09127041697502136,0.0,0.09037922322750092,0.3382352941176471,0.6617647058823529,0.08954590559005737,0.0884799137711525,0.09200413525104523,0.08937492966651917,2.144206012090443,0.09209197014570236,0.09209197014570236,2359296,0.09118841588497162,0.08810219168663025,0.09047285467386246,4956,0.08849707245826721,0.09028342366218567,0.2413793103448276,58,0.3125,0.12903225806451613,18,0.09076521545648575,0.08856672048568726,0.08896809816360474,0.08714993298053741,0.0920543447136879,43,0.32558139534883723,475.0485534667969,1.4190882352941185,0.09183315187692642,0.08714993298053741,31,0.09036745876073837,0.09143643081188202,2.127450980392157,708.72,0.0896981880068779,0.4,15,0.09178414940834045,0.08853700011968613,0.08921072632074356,24.690213429927827,2930,69,-0.002173579756617983,0.020223236083984374,0.8666666666666667,0.0012617281,1e-06,0.7778782844543457,0.09014974534511566,0.8,0.0,10,0.2,0.1,0.8204413652420044,15,0.7275007453514263
21,502,0.09170219302177429,0.091297946870327,0.0,0.09040909260511398,0.34285714285714286,0.6571428571428571,0.0895581990480423,0.08850757777690887,0.09202853590250015,0.08940485119819641,2.1207228169849492,0.09211067855358124,0.09211067855358124,2490368,0.0912134051322937,0.0881308913230896,0.09048851579427719,4953,0.08852562308311462,0.09028878062963486,0.16666666666666666,48,0.23809523809523808,0.3076923076923077,19,0.09078261256217957,0.08860976994037628,0.08900592476129532,0.08718220889568329,0.09205813705921173,36,0.16666666666666666,453.1206359863281,1.425702857142858,0.09184686839580536,0.08718220889568329,26,0.0903840884566307,0.09146448969841003,2.1714285714285713,670.47,0.08972666412591934,0.5,16,0.09179870039224625,0.08857202529907227,0.08922936022281647,24.68348495811224,2940,60,-0.002176186611450248,0.0224151611328125,0.9375,0.0012710809,1e-06,0.7912749648094177,0.09017308056354523,0.8333333333333334,0.0,12,0.2,0.1,0.9339393973350525,16,0.7353534593246878
28,529,0.0917120948433876,0.09131800383329391,0.0,0.09043647348880768,0.4292929292929293,0.5707070707070707,0.08958113938570023,0.08852281421422958,0.09205563366413116,0.08941913396120071,2.052878852667174,0.0921357125043869,0.0921357125043869,2621440,0.09123589098453522,0.08814498782157898,0.09049645811319351,4949,0.08856494724750519,0.0903153344988823,0.2127659574468085,47,0.42857142857142855,0.35714285714285715,20,0.09081809222698212,0.08862950652837753,0.08903220295906067,0.08720880001783371,0.0920829027891159,47,0.19148936170212766,474.148681640625,1.4231010101010113,0.0918714627623558,0.08720880001783371,28,0.09042929112911224,0.09149222820997238,1.994949494949495,695.0,0.08975748717784882,0.8333333333333334,18,0.09183613955974579,0.08859842270612717,0.08924899250268936,24.676811373233797,2950,85,-0.0022845716315714527,0.02426300048828125,1.0,0.0013199229,1e-06,0.7918809652328491,0.09019777178764343,0.9,0.0,10,0.2,0.1,0.8817675113677979,20,0.6659720732830465
