time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/clip_range_vf,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/value_loss,train/std,train/explained_variance,train/entropy_loss
243,723.9,1005,24.910062789916992,3981312,3961,0.2,-0.006540412431058939,5e-06,0.066754150390625,1.203367829322815,0.0021470722,6910,0.1,0.17625868073664605,0.10118747502565384,0.9188319444656372,20.0595259308815
244,713.55,1008,24.305585861206055,3997696,3964,0.2,-0.006991752715839539,5e-06,0.082305908203125,1.44599187374115,0.0025136054,6920,0.1,0.45492126438766717,0.10125242918729782,0.864057719707489,20.04532687664032
245,710.44,1011,24.150480270385742,4014080,3968,0.2,-0.0074281092180171985,5e-06,0.069757080078125,1.265847086906433,0.0021762147,6930,0.1,0.21855399953201413,0.10131607204675674,0.9355410933494568,20.030769443511964
246,737.97,1014,25.30963706970215,4030464,3972,0.2,-0.007118262270523701,5e-06,0.071820068359375,1.3421003818511963,0.0022396443,6940,0.1,0.36376039022579787,0.10137658566236496,0.8796887993812561,20.016705179214476
247,764.01,1017,26.076831817626953,4046848,3976,0.2,-0.0064503659654292275,5e-06,0.07677001953125,1.2782959938049316,0.0024363454,6950,0.1,0.3065626272931695,0.10144060850143433,0.8933076858520508,20.002478897571564
248,781.12,1020,26.69894027709961,4063232,3980,0.2,-0.006432456847687717,5e-06,0.0849365234375,1.4081144332885742,0.0025035166,6960,0.1,0.45138361640274527,0.101507268846035,0.7872452735900879,19.987704026699067
249,795.7,1024,27.663366317749023,4079616,3981,0.2,-0.00738084674521815,5e-06,0.080609130859375,1.4272081851959229,0.002547022,6970,0.1,0.36397041138261554,0.10156920552253723,0.8885858654975891,19.973101723194123
250,797.63,1027,27.6083984375,4096000,3985,0.2,-0.006771399036369985,5e-06,0.078857421875,1.2229297161102295,0.0025142822,6980,0.1,0.2869248948059976,0.10163474082946777,0.9035409092903137,19.958725893497466
251,794.83,1030,27.39498519897461,4112384,3989,0.2,-0.007214429505984299,5e-06,0.077593994140625,1.2889081239700317,0.00238596,6990,0.1,0.2769786760210991,0.10169924795627594,0.892982006072998,19.944006645679472
252,755.12,1033,26.051616668701172,4128768,3993,0.2,-0.006867445250099991,5e-06,0.072906494140625,1.4830104112625122,0.0022714767,7000,0.1,0.3782766590826213,0.10176219046115875,0.8601688146591187,19.92949112653732
253,755.09,1037,25.763330459594727,4145152,3997,0.2,-0.007553664802981075,5e-06,0.075701904296875,1.2319611310958862,0.0023585942,7010,0.1,0.2919225965626538,0.10182484239339828,0.9206210374832153,19.91542019844055
254,776.46,1040,26.716218948364258,4161536,4000,0.2,-0.006587688002036884,5e-06,0.068505859375,1.1798465251922607,0.002287249,7020,0.1,0.1923335942439735,0.10188524425029755,0.9379003643989563,19.901472067832948
255,734.23,1043,24.989477157592773,4177920,4004,0.2,-0.0065607070981059225,5e-06,0.072381591796875,1.303579568862915,0.002309463,7030,0.1,0.3803269436582923,0.10194884240627289,0.8645732402801514,19.88753628730774
256,689.78,1046,23.197071075439453,4194304,4008,0.2,-0.007098128212965094,5e-06,0.0761962890625,1.4113523960113525,0.0023313237,7040,0.1,0.3595914138481021,0.1020146980881691,0.9017006754875183,19.872922837734222
257,696.01,1049,23.743940353393555,4210688,4012,0.2,-0.007712040338083171,5e-06,0.077264404296875,1.2408215999603271,0.0024212194,7050,0.1,0.2576615166850388,0.10207989066839218,0.9313328862190247,19.85814470052719
258,694.69,1053,23.51751708984375,4227072,4014,0.2,-0.006092386809177697,5e-06,0.075909423828125,1.3122578859329224,0.002421025,7060,0.1,0.4181643260642886,0.10214493423700333,0.8638221025466919,19.843424260616302
259,713.64,1056,24.366863250732422,4243456,4017,0.2,-0.006213471215596655,5e-06,0.075970458984375,1.2977476119995117,0.0023460472,7070,0.1,0.27197026601061225,0.10220545530319214,0.8960860371589661,19.829247093200685
260,733.77,1059,25.236806869506836,4259840,4021,0.2,-0.0066811334327212535,5e-06,0.085699462890625,1.3955254554748535,0.0025859864,7080,0.1,0.4203085361048579,0.10227112472057343,0.882402241230011,19.81512134075165
261,771.3,1062,26.60477066040039,4276224,4025,0.2,-0.0070987789920764046,5e-06,0.07733154296875,1.1974177360534668,0.002395665,7090,0.1,0.3015042698942125,0.10233746469020844,0.9206877946853638,19.800218319892885
262,738.32,1065,25.067493438720703,4292608,4028,0.2,-0.007336008921265602,5e-06,0.092584228515625,1.2965428829193115,0.002680596,7100,0.1,0.328168121073395,0.10239982604980469,0.874409556388855,19.785815596580505
263,730.6,1068,24.494661331176758,4308992,4032,0.2,-0.007765905356791336,5e-06,0.0754638671875,1.2481369972229004,0.0023631358,7110,0.1,0.23871258292347192,0.10246065258979797,0.9416556358337402,19.771964836120606
264,752.2,1071,25.30438995361328,4325376,4036,0.2,-0.006337912226445042,5e-06,0.068023681640625,1.271104335784912,0.0022759438,7120,0.1,0.19761420949362218,0.10252326726913452,0.9104406833648682,19.758049881458284
265,715.78,1074,23.88860511779785,4341760,4039,0.2,-0.006594459011103027,5e-06,0.07694091796875,1.3800331354141235,0.0023779937,7130,0.1,0.44344335719943045,0.10259034484624863,0.8741589188575745,19.743538546562196
266,721.95,1077,24.483110427856445,4358144,4043,0.2,-0.007607160281622782,5e-06,0.058135986328125,1.2412264347076416,0.0020944006,7140,0.1,0.24437391962856053,0.10264812409877777,0.9349778294563293,19.729512906074525
267,729.57,1081,24.96027183532715,4374528,4046,0.2,-0.006184418108023238,5e-06,0.0686279296875,1.3140171766281128,0.0022635171,7150,0.1,0.37765626376494765,0.10271183401346207,0.8750075697898865,19.715954732894897
268,712.13,1084,24.35763168334961,4390912,4048,0.2,-0.007481282844673842,5e-06,0.0889892578125,1.2842686176300049,0.0025054407,7160,0.1,0.28011967418715356,0.1027773767709732,0.9142376184463501,19.701506304740906
269,707.9,1087,24.337379455566406,4407296,4051,0.2,-0.007367677670845296,5e-06,0.07974853515625,1.3126707077026367,0.0024514655,7170,0.1,0.399877883028239,0.10284367948770523,0.8873487710952759,19.686716425418854
270,746.01,1090,26.069473266601562,4423680,4055,0.2,-0.0066908850407344286,5e-06,0.07012939453125,1.2889662981033325,0.0022697395,7180,0.1,0.24077583551406861,0.10290230065584183,0.9314196705818176,19.672697842121124
271,734.56,1094,25.621688842773438,4440064,4058,0.2,-0.006173460017453181,5e-06,0.078863525390625,1.545888066291809,0.00246007,7190,0.1,0.4135044163092971,0.10296829044818878,0.8624069094657898,19.6588787317276
272,737.63,1097,25.920364379882812,4456448,4061,0.2,-0.00710364137266879,5e-06,0.073040771484375,1.3821542263031006,0.00229702,7200,0.1,0.30012851282954217,0.10302943736314774,0.9224793910980225,19.644616746902464
273,731.86,1100,25.461536407470703,4472832,4065,0.2,-0.005863191501703113,5e-06,0.0715087890625,1.347651481628418,0.0023153808,7210,0.1,0.29538539675995706,0.10309240221977234,0.8642410039901733,19.63071323633194
274,747.91,1103,25.9431209564209,4489216,4068,0.2,-0.007278278117883019,5e-06,0.09002685546875,1.3115699291229248,0.0026837962,7220,0.1,0.4371373662725091,0.10315684974193573,0.8738292455673218,19.61651772260666
275,727.15,1106,24.800992965698242,4505600,4071,0.2,-0.006585485245159362,5e-06,0.0625244140625,1.194172739982605,0.002121521,7230,0.1,0.21123540699481963,0.10321784764528275,0.9309129118919373,19.602558600902558
276,727.7,1109,24.413061141967773,4521984,4075,0.2,-0.006549649465887342,5e-06,0.070928955078125,1.2914987802505493,0.0022949204,7240,0.1,0.28000079253688454,0.10327959060668945,0.9179795980453491,19.589016091823577
277,714.62,1113,24.247114181518555,4538368,4076,0.2,-0.007090605639677961,5e-06,0.08438720703125,1.2992063760757446,0.0025216609,7250,0.1,0.3421145124360919,0.10335095226764679,0.9059728384017944,19.574174749851228
278,724.6,1116,24.827808380126953,4554752,4078,0.2,-0.006661074719158932,5e-06,0.09136962890625,1.389909029006958,0.0025464052,7260,0.1,0.44627754501998423,0.10342041403055191,0.8723285794258118,19.558431565761566
279,693.56,1120,24.00550079345703,4571136,4081,0.2,-0.007041429436503677,5e-06,0.083984375,1.246391773223877,0.0025745698,7270,0.1,0.35092878276482226,0.1034843847155571,0.9018014669418335,19.54354590177536
280,726.37,1123,25.679338455200195,4587520,4083,0.2,-0.006506036063365172,5e-06,0.0739990234375,1.2859747409820557,0.0023642853,7280,0.1,0.3414558180607855,0.10354834049940109,0.9087824821472168,19.529374015331268
281,766.4,1127,27.295869827270508,4603904,4083,0.2,-0.0062724956398596985,5e-06,0.069720458984375,1.2836307287216187,0.002338022,7290,0.1,0.3787301038391888,0.10361644625663757,0.845177948474884,19.51472615003586
282,759.35,1131,26.636106491088867,4620288,4084,0.2,-0.0074286616989411415,5e-06,0.090081787109375,1.5029741525650024,0.0026082532,7300,0.1,0.4501935292035341,0.10368108749389648,0.8558303117752075,19.499987685680388
283,763.9,1134,26.871000289916992,4636672,4086,0.2,-0.006969939819828142,5e-06,0.07373046875,1.1817505359649658,0.0024194939,7310,0.1,0.2652467842213809,0.10374550521373749,0.9180434346199036,19.485703158378602
284,777.59,1138,27.339357376098633,4653056,4087,0.2,-0.006456377204449382,5e-06,0.075311279296875,1.3028428554534912,0.0023853122,7320,0.1,0.3945997026748955,0.10380958765745163,0.8742563724517822,19.47137168645859
285,739.62,1141,25.832395553588867,4669440,4089,0.2,-0.006595978724362794,5e-06,0.079913330078125,1.1759024858474731,0.0025117407,7330,0.1,0.29360053306445477,0.10387449711561203,0.9114922881126404,19.457083821296692
286,741.19,1145,25.6639461517334,4685824,4092,0.2,-0.006911428786406759,5e-06,0.08155517578125,1.473023772239685,0.002492047,7340,0.1,0.5024514531716704,0.10394148528575897,0.8403593301773071,19.442459309101103
287,766.27,1148,26.6079158782959,4702208,4093,0.2,-0.0066298977479164025,5e-06,0.064495849609375,1.1971973180770874,0.0021948987,7350,0.1,0.23663707529194652,0.10400541871786118,0.9171580672264099,19.428036081790925
288,722.98,1152,25.142841339111328,4718592,4094,0.2,-0.006414500244136434,5e-06,0.070770263671875,1.291555404663086,0.0023006564,7360,0.1,0.34941497510299085,0.10406623035669327,0.8895460367202759,19.414211547374727
289,716.03,1156,24.978986740112305,4734976,4095,0.2,-0.006460308491659817,5e-06,0.0565673828125,1.381356954574585,0.0020708153,7370,0.1,0.4139131111092865,0.10412642359733582,0.8971731066703796,19.400763702392577
290,752.17,1159,26.512216567993164,4751360,4097,0.2,-0.006869091690168716,5e-06,0.065692138671875,1.3206367492675781,0.002222166,7380,0.1,0.3568007588386536,0.10419146716594696,0.8920493125915527,19.387113749980927
291,717.09,1163,25.083711624145508,4767744,4098,0.2,-0.00684248009492876,5e-06,0.0822998046875,1.31486976146698,0.002520228,7390,0.1,0.3700298938900232,0.10425086319446564,0.8661095499992371,19.373221480846404
292,745.67,1166,25.93282699584961,4784128,4100,0.2,-0.006975181520101614,5e-06,0.06329345703125,1.1837685108184814,0.002095976,7400,0.1,0.2713529659435153,0.10431300103664398,0.919329047203064,19.359865045547487
293,784.77,1169,27.231792449951172,4800512,4103,0.2,-0.006603238158277236,5e-06,0.076922607421875,1.270448923110962,0.0024705927,7410,0.1,0.33714535227045417,0.10437586158514023,0.8674590587615967,19.346172213554382
294,795.36,1173,27.411897659301758,4816896,4105,0.2,-0.00593194768516696,5e-06,0.070172119140625,1.140578269958496,0.0023407992,7420,0.1,0.29135040398687123,0.10444369167089462,0.903266429901123,19.331698763370515
295,771.86,1176,26.337017059326172,4833280,4108,0.2,-0.0070829997450346125,5e-06,0.078704833984375,1.4269176721572876,0.0024886904,7430,0.1,0.38116090474650266,0.10451149195432663,0.8787446022033691,19.316853368282317
296,771.94,1179,26.442646026611328,4849664,4111,0.2,-0.006463399999483954,5e-06,0.0671875,1.1897153854370117,0.002175172,7440,0.1,0.28170406762510536,0.10457655787467957,0.9107392430305481,19.302131032943727
297,746.32,1182,25.60354995727539,4866048,4114,0.2,-0.006733733248256613,5e-06,0.068243408203125,1.2058237791061401,0.002243961,7450,0.1,0.3413511821068823,0.10463809221982956,0.9068982601165771,19.28817857503891
298,755.48,1185,26.016376495361328,4882432,4117,0.2,-0.006692306113836821,5e-06,0.073052978515625,1.2293063402175903,0.0022906072,7460,0.1,0.31559534510597587,0.10470456629991531,0.8762528896331787,19.27427535057068
299,761.7,1188,25.908153533935547,4898816,4120,0.2,-0.007401326729450375,5e-06,0.07764892578125,1.354955792427063,0.0024430556,7470,0.1,0.2954459355212748,0.10476350039243698,0.906447172164917,19.260340058803557
300,780.87,1192,26.83197593688965,4915200,4123,0.2,-0.0069621834467398,5e-06,0.084173583984375,1.2495766878128052,0.0024680295,7480,0.1,0.24727366743609308,0.10483114421367645,0.9035466313362122,19.246582949161528
301,774.21,1195,26.528091430664062,4931584,4126,0.2,-0.006772599622490816,5e-06,0.086798095703125,1.2983181476593018,0.0025576516,7490,0.1,0.3589003810659051,0.10489907115697861,0.8734955787658691,19.231554079055787
302,750.76,1198,25.819812774658203,4947968,4128,0.2,-0.006703572507831268,5e-06,0.070245361328125,1.271650791168213,0.0022584968,7500,0.1,0.3811864506453276,0.10495845973491669,0.8975077867507935,19.21761200428009
303,740.0,1201,25.43121337890625,4964352,4131,0.2,-0.0069421925931237635,5e-06,0.069171142578125,1.3031131029129028,0.0023038564,7510,0.1,0.33628007424995304,0.10502196103334427,0.8941836357116699,19.204202723503112
304,699.28,1204,23.997386932373047,4980736,4134,0.2,-0.006715124167385511,5e-06,0.06600341796875,1.3067903518676758,0.0022408632,7520,0.1,0.3089479592628777,0.10508725047111511,0.8942019939422607,19.1901967048645
305,729.05,1207,24.903221130371094,4997120,4137,0.2,-0.006325387916876935,5e-06,0.06285400390625,1.2771010398864746,0.0022351337,7530,0.1,0.38246226869523525,0.10515204817056656,0.8930237293243408,19.175834918022154
306,745.88,1210,25.557477951049805,5013504,4140,0.2,-0.006458871520590037,5e-06,0.083062744140625,1.3252122402191162,0.002573762,7540,0.1,0.349032128136605,0.10521751642227173,0.8624079823493958,19.16159757375717
307,751.04,1214,25.874916076660156,5029888,4142,0.2,-0.006723826011875644,5e-06,0.071380615234375,1.2219932079315186,0.0023616888,7550,0.1,0.3679625568911433,0.10528779774904251,0.8880659937858582,19.146827864646912
308,746.34,1217,25.756725311279297,5046272,4145,0.2,-0.0065300574555294585,5e-06,0.065478515625,1.3906205892562866,0.0021910383,7560,0.1,0.3273677058517933,0.1053520068526268,0.8951157331466675,19.132023310661317
309,731.0,1220,25.14049530029297,5062656,4147,0.2,-0.007615590751811396,5e-06,0.069610595703125,1.2435448169708252,0.0023396523,7570,0.1,0.3552420697174966,0.10541320592164993,0.9119185209274292,19.118420898914337
310,717.11,1225,24.085617065429688,5079040,4142,0.2,-0.006862318595813122,5e-06,0.0737548828125,1.2384369373321533,0.0023506442,7580,0.1,0.2907635126262903,0.10548234730958939,0.9168505072593689,19.104172277450562
311,725.97,1229,24.75638198852539,5095424,4144,0.2,-0.007759128331963438,5e-06,0.069659423828125,1.152486801147461,0.0022674021,7590,0.1,0.2236951575614512,0.1055457592010498,0.9384578466415405,19.089742040634157
312,742.75,1232,25.47024154663086,5111808,4146,0.2,-0.007010628827265464,5e-06,0.073162841796875,1.2566452026367188,0.002337241,7600,0.1,0.2522197846323252,0.1056065559387207,0.9208599925041199,19.076126384735108
313,746.4,1236,25.683958053588867,5128192,4148,0.2,-0.006150126101420028,5e-06,0.0663818359375,1.322467565536499,0.002201661,7610,0.1,0.45885974131524565,0.10567381978034973,0.8589099645614624,19.062214648723604
314,773.23,1239,26.935094833374023,5144576,4150,0.2,-0.0067796072136843575,5e-06,0.0726806640625,1.1557844877243042,0.0023013693,7620,0.1,0.23432049732655286,0.10574062168598175,0.9063933491706848,19.047681653499602
315,749.39,1242,26.21893882751465,5160960,4153,0.2,-0.006208236856036819,5e-06,0.07095947265625,1.2729953527450562,0.0023624285,7630,0.1,0.43904279004782437,0.10580552369356155,0.8719854354858398,19.033271515369414
316,732.04,1245,25.833593368530273,5177344,4155,0.2,-0.007015514046361204,5e-06,0.0726806640625,1.248138189315796,0.0023054928,7640,0.1,0.31844374826177957,0.10587037354707718,0.9153046607971191,19.019244921207427
317,727.02,1249,25.683670043945312,5193728,4158,0.2,-0.007057982373225968,5e-06,0.07569580078125,1.5151197910308838,0.0024454584,7650,0.1,0.4552282590419054,0.10593774914741516,0.8859748244285583,19.004824471473693
318,709.79,1252,24.831663131713867,5210112,4160,0.2,-0.006282739732705522,5e-06,0.0781982421875,1.200509786605835,0.002390403,7660,0.1,0.31215388122946025,0.10600411146879196,0.8694019317626953,18.990370762348174
319,716.15,1255,25.1433048248291,5226496,4163,0.2,-0.005941219089436345,5e-06,0.06527099609375,1.2924463748931885,0.0022956568,7670,0.1,0.41187347965314985,0.10606693476438522,0.8921692371368408,18.97618364095688
320,766.02,1258,26.931421279907227,5242880,4166,0.2,-0.006672717114270199,5e-06,0.080767822265625,1.2551207542419434,0.0025968356,7680,0.1,0.35582586042582987,0.1061367392539978,0.8742972612380981,18.961994791030882
321,773.83,1261,26.985183715820312,5259264,4168,0.2,-0.006006947993591893,5e-06,0.073681640625,1.426987886428833,0.0023594296,7690,0.1,0.5240643763914704,0.10620233416557312,0.8198322653770447,18.947177267074586
322,773.18,1264,27.15285873413086,5275648,4171,0.2,-0.006673723374842666,5e-06,0.0538818359375,1.2849607467651367,0.0020262916,7700,0.1,0.30319135878235104,0.10627035796642303,0.9069658517837524,18.932785558700562
323,791.88,1267,27.869901657104492,5292032,4174,0.2,-0.005945793864520965,5e-06,0.07894287109375,1.4648128747940063,0.0023655416,7710,0.1,0.38248715763911606,0.10634146630764008,0.884220540523529,18.917690563201905
324,779.86,1270,27.492841720581055,5308416,4177,0.2,-0.005901532906864304,5e-06,0.06815185546875,1.1660709381103516,0.0022010477,7720,0.1,0.23073933348059655,0.10640549659729004,0.9053237438201904,18.903029644489287
325,766.75,1273,26.77564239501953,5324800,4179,0.2,-0.006589000575695536,5e-06,0.0664306640625,1.3310524225234985,0.0022605117,7730,0.1,0.43105244217440486,0.10647081583738327,0.8728196024894714,18.889095461368562
326,745.59,1277,25.856843948364258,5341184,4182,0.2,-0.007453869262826629,5e-06,0.078521728515625,1.1853288412094116,0.0024229803,7740,0.1,0.2680159191600978,0.1065371036529541,0.9014943242073059,18.874988627433776
327,735.77,1280,25.072507858276367,5357568,4185,0.2,-0.007129116712167161,5e-06,0.07144775390625,1.2998788356781006,0.0022990946,7750,0.1,0.37603525156155226,0.10660465806722641,0.9110031723976135,18.860492515563966
328,728.29,1283,24.82562828063965,5373952,4187,0.2,-0.0071933378814719616,5e-06,0.064202880859375,1.0723148584365845,0.0021288735,7760,0.1,0.17165527483448387,0.10666661709547043,0.9470991492271423,18.84650511741638
329,696.94,1286,23.618566513061523,5390336,4189,0.2,-0.006218879949301481,5e-06,0.069183349609375,1.3040132522583008,0.0022823033,7770,0.1,0.4711777543649077,0.10673203319311142,0.8712284564971924,18.83268883228302
330,698.66,1289,24.017480850219727,5406720,4192,0.2,-0.007610191727144411,5e-06,0.05989990234375,1.2087334394454956,0.00207727,7780,0.1,0.18725200775079429,0.10679399222135544,0.9448098540306091,18.81908724308014
331,713.87,1292,24.461580276489258,5423104,4195,0.2,-0.006790201355761383,5e-06,0.071044921875,1.2561142444610596,0.0022709563,7790,0.1,0.40476675275713203,0.10685917735099792,0.8888065218925476,18.80533813238144
332,704.25,1295,24.535409927368164,5439488,4197,0.2,-0.006743408855982125,5e-06,0.056048583984375,1.100589394569397,0.0020450875,7800,0.1,0.17990679712966084,0.10691997408866882,0.9466369152069092,18.791850650310515
333,717.81,1298,24.838245391845703,5455872,4200,0.2,-0.006224894487240817,5e-06,0.07069091796875,1.329099416732788,0.002344626,7810,0.1,0.3868462218903005,0.1069890633225441,0.8636887073516846,18.77788887023926
334,720.41,1301,25.229997634887695,5472256,4203,0.2,-0.007337386804283597,5e-06,0.075836181640625,1.1555004119873047,0.002325756,7820,0.1,0.2630279389210045,0.10705489665269852,0.9242089986801147,18.763310849666595
335,732.48,1305,25.844444274902344,5488640,4205,0.2,-0.00705749425542308,5e-06,0.08326416015625,1.2800647020339966,0.002481454,7830,0.1,0.3460607597604394,0.1071263998746872,0.909338116645813,18.74857563972473
336,734.37,1308,26.062768936157227,5505024,4208,0.2,-0.0070133533590706065,5e-06,0.0771240234375,1.380111813545227,0.0024554378,7840,0.1,0.4534691654145718,0.10719114542007446,0.8751946687698364,18.733915209770203
337,764.82,1311,27.11285400390625,5521408,4210,0.2,-0.006441634258953855,5e-06,0.0661376953125,1.1397805213928223,0.0022803186,7850,0.1,0.28884279616177083,0.10725880414247513,0.8931254744529724,18.719741380214693
338,774.94,1314,27.459217071533203,5537792,4212,0.2,-0.005883549262944143,5e-06,0.06937255859375,1.391909122467041,0.0023565344,7860,0.1,0.4611241383478045,0.1073259711265564,0.8524461984634399,18.705258798599242
339,800.44,1317,28.45246124267578,5554176,4215,0.2,-0.006894197447400075,5e-06,0.075335693359375,1.3370083570480347,0.0023722118,7870,0.1,0.3532733524218202,0.10739108920097351,0.8752003908157349,18.69111943244934
340,812.98,1320,28.49551010131836,5570560,4217,0.2,-0.006378911010688171,5e-06,0.0754150390625,1.1567715406417847,0.0022776052,7880,0.1,0.3708568399772048,0.10746004432439804,0.8510043025016785,18.67674674987793
341,806.27,1323,27.606122970581055,5586944,4220,0.2,-0.006471830849477556,5e-06,0.06954345703125,1.1992790699005127,0.0022343025,7890,0.1,0.31076482199132444,0.10752584785223007,0.8918395042419434,18.66236993074417
342,791.11,1327,27.26968002319336,5603328,4222,0.2,-0.007081717108667363,5e-06,0.073260498046875,1.2158875465393066,0.0023831008,7900,0.1,0.2684960738755763,0.10759325325489044,0.9136708974838257,18.648224937915803
343,772.53,1330,26.591108322143555,5619712,4224,0.2,-0.006789539179590065,5e-06,0.069293212890625,1.2893805503845215,0.002236651,7910,0.1,0.335599674936384,0.10765521228313446,0.8904422521591187,18.634270083904266
344,790.31,1333,27.289140701293945,5636096,4227,0.2,-0.007248564567998983,5e-06,0.072772216796875,1.2948181629180908,0.0023480377,7920,0.1,0.38014590833336115,0.1077190712094307,0.8818178176879883,18.620918095111847
345,797.23,1336,27.838701248168945,5652480,4229,0.2,-0.006355325812182855,5e-06,0.06605224609375,1.3305219411849976,0.0021643578,7930,0.1,0.3370791972614825,0.10778231918811798,0.8780259490013123,18.60723750591278
346,795.91,1339,27.71332359313965,5668864,4232,0.2,-0.006011164022493176,5e-06,0.074188232421875,1.268019199371338,0.0023533897,7940,0.1,0.3381600044667721,0.10784778743982315,0.8669030666351318,18.59349526166916
347,783.01,1342,27.058698654174805,5685248,4234,0.2,-0.007029820328170899,5e-06,0.076678466796875,1.149081826210022,0.002382313,7950,0.1,0.28243630258366464,0.10791849344968796,0.9126942753791809,18.579131734371185
348,790.68,1345,27.164112091064453,5701632,4236,0.2,-0.0068178848960087635,5e-06,0.06773681640625,1.2214887142181396,0.0022868672,7960,0.1,0.3150088807567954,0.10798555612564087,0.8963012099266052,18.56432126760483
349,749.02,1348,25.270891189575195,5718016,4239,0.2,-0.00699325335008325,5e-06,0.06907958984375,1.225917100906372,0.0022590093,7970,0.1,0.3295291376300156,0.10805248469114304,0.8910776972770691,18.550076520442964
350,716.65,1351,24.259233474731445,5734400,4241,0.2,-0.00713140006409958,5e-06,0.061126708984375,1.189424991607666,0.0020735445,7980,0.1,0.25233107451349496,0.1081152930855751,0.9110357165336609,18.536275494098664
351,707.97,1354,24.246540069580078,5750784,4244,0.2,-0.007063409579859581,5e-06,0.074786376953125,1.4505687952041626,0.0024564003,7990,0.1,0.36982800010591743,0.10818330198526382,0.8968401551246643,18.522369277477264
352,716.59,1358,24.507823944091797,5767168,4246,0.2,-0.0063579357578419145,5e-06,0.070477294921875,1.3721561431884766,0.002397269,8000,0.1,0.4223506927490234,0.10825443267822266,0.8746158480644226,18.507545983791353
353,737.38,1361,25.231435775756836,5783552,4249,0.2,-0.0065908773001865486,5e-06,0.0682373046875,1.409831166267395,0.002335866,8010,0.1,0.3583698230795562,0.10832705348730087,0.8931670188903809,18.492264223098754
354,725.04,1364,24.698993682861328,5799936,4251,0.2,-0.005975548250717111,5e-06,0.071331787109375,1.1724365949630737,0.002333675,8020,0.1,0.3253443866968155,0.10839716345071793,0.8884084224700928,18.477091789245605
355,757.18,1367,25.730329513549805,5816320,4253,0.2,-0.00715462488878984,5e-06,0.071966552734375,1.1635637283325195,0.002321118,8030,0.1,0.268618500046432,0.10846220701932907,0.9017319679260254,18.46285209655762
356,743.87,1370,24.798192977905273,5832704,4256,0.2,-0.007319321834802395,5e-06,0.069500732421875,1.141451358795166,0.0022512851,8040,0.1,0.2481995758600533,0.10852281004190445,0.9162420034408569,18.449460995197295
357,752.16,1373,24.915111541748047,5849088,4258,0.2,-0.007060821988852694,5e-06,0.071417236328125,1.2103358507156372,0.0023322785,8050,0.1,0.2801910676062107,0.1085851788520813,0.9074414372444153,18.43643684387207
358,724.1,1376,23.97443199157715,5865472,4260,0.2,-0.00737454315967625,5e-06,0.0619873046875,1.129272222518921,0.00216877,8060,0.1,0.20415153671056033,0.10864594578742981,0.9385536313056946,18.423340094089507
359,737.63,1379,24.49444580078125,5881856,4263,0.2,-0.006875244939874392,5e-06,0.0587890625,1.2024540901184082,0.0021835302,8070,0.1,0.2737013975158334,0.10870789736509323,0.9231897592544556,18.41045023202896
360,734.8,1382,24.80965805053711,5898240,4265,0.2,-0.007089241631911136,5e-06,0.063958740234375,1.1182090044021606,0.0021533004,8080,0.1,0.21258878400549291,0.10877285897731781,0.9320114254951477,18.397005426883698
361,736.7,1385,24.99215316772461,5914624,4267,0.2,-0.0068898025914677415,5e-06,0.082049560546875,1.384437084197998,0.0025224728,8090,0.1,0.4196779584512115,0.1088462844491005,0.8693661689758301,18.38246740102768
362,761.06,1388,26.198591232299805,5931008,4270,0.2,-0.0063749216904398056,5e-06,0.059710693359375,1.2192153930664062,0.0021644407,8100,0.1,0.29710583221167325,0.10891242325305939,0.9055981040000916,18.3675465464592
363,797.07,1391,27.50115203857422,5947392,4272,0.2,-0.006476419913815335,5e-06,0.066900634765625,1.1255077123641968,0.0021261151,8110,0.1,0.25118063143454494,0.1089886873960495,0.9065674543380737,18.352676570415497
364,803.1,1395,27.752653121948242,5963776,4274,0.2,-0.00608032999880379,5e-06,0.06778564453125,1.180002212524414,0.0022448625,8120,0.1,0.2742395615205169,0.10905840992927551,0.901332437992096,18.337125492095947
365,824.55,1398,28.4935245513916,5980160,4277,0.2,-0.006094892294640886,5e-06,0.07613525390625,1.2548558712005615,0.002440717,8130,0.1,0.3728111338801682,0.10912833362817764,0.8412352800369263,18.322402489185333
366,822.63,1401,28.53345489501953,5996544,4279,0.2,-0.0066477764870796815,5e-06,0.07843017578125,1.2611064910888672,0.0023796572,8140,0.1,0.3302075526677072,0.10919366031885147,0.8700263500213623,18.308144533634184
367,793.66,1404,27.239107131958008,6012928,4281,0.2,-0.007037631279672496,5e-06,0.08203125,1.140019416809082,0.0025124103,8150,0.1,0.3237497162073851,0.10926427692174911,0.8869152069091797,18.29398202896118
368,765.29,1407,26.208595275878906,6029312,4283,0.2,-0.007492554548662156,5e-06,0.084979248046875,1.312916874885559,0.002540908,8160,0.1,0.35019701570272443,0.10933069884777069,0.8966788053512573,18.279431450366975
369,756.52,1410,25.530969619750977,6045696,4285,0.2,-0.007381975390308071,5e-06,0.075909423828125,1.0815434455871582,0.0024130312,8170,0.1,0.25503408182412385,0.10939735174179077,0.9078232049942017,18.265457725524904
