train/action_std_09,train/action_std_05,rollout/force_direction_mean,train/action_std_01,rollout/force_requested_impulse_mean,time/total_timesteps,rollout/is_fall_mean,train/action_std_11,train/std_max,rollout/action_saturation_fraction,time/fps,train/action_std_12,train/action_std_08,train/action_std_22,rollout/recovery_right,train/action_std_03,time/iterations,train/action_std_15,train/std_min,train/action_std_14,rollout/episodes_right,train/action_std_10,train/action_std_20,rollout/ep_rew_mean,train/action_std_17,train/action_std_19,train/action_std_24,rollout/is_timeout_mean,train/action_std_00,train/action_std_18,rollout/ep_len_mean,train/action_std_02,rollout/recovery_left,rollout/force_onset_mean,rollout/episodes_left,train/action_std_06,train/action_std_23,time/time_elapsed,train/action_std_16,train/action_std_07,train/action_std_13,train/action_std_04,train/action_std_21,train/n_updates,rollout/episodes_fwd,rollout/recovery_down,train/policy_gradient_loss,train/std,train/clip_fraction,train/entropy_loss,train/explained_variance,train/approx_kl,rollout/recovery_up,train/clip_range_vf,rollout/timeout_without_onset_fraction,rollout/episodes_up,train/value_loss,train/learning_rate,rollout/episodes_noforce,rollout/episodes_down,train/loss,train/clip_range,rollout/timeouts,rollout/recovery_noforce,rollout/recovery_fwd,rollout/recovery_back,rollout/episodes_back
0.09301551431417465,0.09088600426912308,2.0684931506849313,0.09376267343759537,1.1470332440472744,1441792,0.2054794520547945,0.09368524700403214,0.09380663931369781,0.0,5025,0.09380663931369781,0.09229586273431778,0.09158594906330109,0.5454545454545454,0.09377449750900269,11,0.09238176047801971,0.0890134796500206,0.09004565328359604,11,0.09007921069860458,0.0920332744717598,627.91943359375,0.09352186322212219,0.09320317953824997,0.09342873096466064,0.7945205479452054,0.09020236134529114,0.0905863419175148,910.52,0.09110477566719055,0.625,1.3944931506849327,16,0.09282562881708145,0.09207969903945923,286,0.09179794043302536,0.09096332639455795,0.0890134796500206,0.08968168497085571,0.09109672158956528,2860,8,0.8888888888888888,-0.0036792772018088725,0.09187432378530502,0.11765594482421875,24.2367768868804,0.8122291564941406,0.0023578145,0.75,0.2,0.0,12,0.10755382790812291,1e-05,12,9,0.3196905255317688,0.1,58,1.0,1.0,1.0,5
0.09318569302558899,0.09118463844060898,1.898936170212766,0.093821682035923,1.0625987360914932,1572864,0.05851063829787234,0.09396106004714966,0.09404665231704712,0.0,5011,0.09404665231704712,0.09243413060903549,0.09180235862731934,0.8518518518518519,0.09404178708791733,12,0.09252303093671799,0.08929252624511719,0.09025856852531433,27,0.09029758721590042,0.09212242811918259,687.5281982421875,0.09366307407617569,0.09329137206077576,0.09367617964744568,0.9414893617021277,0.09028904139995575,0.09073414653539658,988.62,0.09134959429502487,0.8571428571428571,1.4324893617021286,35,0.09311722218990326,0.09229326248168945,313,0.09194690734148026,0.09126443415880203,0.08929252624511719,0.08980939537286758,0.0914325937628746,2870,24,1.0,-0.0036215366240867296,0.09207357466220856,0.10995407104492187,24.183836670219897,0.8138340711593628,0.002335105,1.0,0.2,0.0,28,0.12935842660663183,1e-05,34,22,0.3785252571105957,0.1,177,1.0,0.9583333333333334,0.9444444444444444,18
0.09343544393777847,0.09146486222743988,1.793103448275862,0.09398458898067474,1.0669674834829268,1703936,0.1724137931034483,0.09424532204866409,0.09430638700723648,0.0,5008,0.09430638700723648,0.09258486330509186,0.09209631383419037,0.6923076923076923,0.09414130449295044,13,0.09273577481508255,0.08963236957788467,0.09061204642057419,13,0.09051848948001862,0.0923323929309845,624.282958984375,0.09395957738161087,0.09357334673404694,0.09383119642734528,0.8275862068965517,0.0904393196105957,0.09100710600614548,902.33,0.09167368710041046,0.35714285714285715,1.424183908045978,14,0.0934227854013443,0.0925670936703682,340,0.09212194383144379,0.09144623577594757,0.08963236957788467,0.09001073241233826,0.09172336012125015,2880,13,1.0,-0.0036285631731516332,0.09231466054916382,0.11636962890625,24.123981492221354,0.8063760995864868,0.0024111671,1.0,0.2,0.0,8,0.10641163048567251,1e-05,19,14,0.3749006390571594,0.1,72,1.0,0.8461538461538461,1.0,6
0.0936555415391922,0.09181996434926987,1.8361581920903955,0.09442827105522156,1.0476057338722096,1835008,0.0847457627118644,0.09445931762456894,0.09446276724338531,0.0,4997,0.09446276724338531,0.09276865422725677,0.09244874119758606,0.9032258064516129,0.09445676952600479,14,0.09303063899278641,0.0897744819521904,0.09080099314451218,31,0.09089138358831406,0.09255251288414001,686.598876953125,0.09416796267032623,0.0938270315527916,0.09407232701778412,0.9152542372881356,0.09055157750844955,0.09127751737833023,985.86,0.09193182736635208,0.7272727272727273,1.4146553672316393,22,0.09364712983369827,0.0926947072148323,367,0.0923471674323082,0.09163345396518707,0.0897744819521904,0.09028992801904678,0.09199018776416779,2890,27,1.0,-0.00388016609231272,0.09255923330783844,0.1200653076171875,24.057959620654582,0.8023653626441956,0.002460104,1.0,0.2,0.0,25,0.1364106533874292,1e-05,30,19,0.3664434254169464,0.1,162,1.0,0.8148148148148148,0.9565217391304348,23
0.09394058585166931,0.0921040028333664,1.9038461538461537,0.09458360075950623,1.2130725396323636,1966080,0.18269230769230768,0.09470959007740021,0.09475593268871307,0.0,4994,0.0946187898516655,0.0929858386516571,0.09270282834768295,0.5,0.09475593268871307,15,0.09316358715295792,0.08997442573308945,0.09092863649129868,12,0.09101938456296921,0.09281361103057861,633.6190795898438,0.09435843676328659,0.09411773830652237,0.09428226947784424,0.8173076923076923,0.09075269103050232,0.09150229394435883,917.2,0.09217684715986252,0.5714285714285714,1.4110576923076934,21,0.09399876743555069,0.09288723766803741,393,0.0926385372877121,0.09179794043302536,0.08997442573308945,0.09050463885068893,0.09226061403751373,2900,16,1.0,-0.003488243546007652,0.09278315305709839,0.11291275024414063,23.99457488656044,0.839348316192627,0.0023104548,0.9411764705882353,0.2,0.0,17,0.10543685678567272,1e-05,15,11,0.32490402460098267,0.1,85,1.0,0.8125,1.0,12
0.09423069655895233,0.09233728051185608,1.7,0.09491457045078278,1.133137039861506,2097152,0.1,0.09497883915901184,0.09497883915901184,0.0,4984,0.09491837024688721,0.09319758415222168,0.0928855836391449,0.7333333333333333,0.0948798879981041,16,0.09333222359418869,0.0902014970779419,0.09106529504060745,30,0.09125164151191711,0.09301253408193588,674.4888305664062,0.09451651573181152,0.0943303182721138,0.09439815580844879,0.9,0.09096816927194595,0.09172479808330536,972.31,0.09246315807104111,0.76,1.4153294117647068,25,0.09421376138925552,0.09313849359750748,420,0.09273133426904678,0.09201173484325409,0.0902014970779419,0.09070570766925812,0.0924404114484787,2910,21,1.0,-0.0034526485959759158,0.09299394488334656,0.11382064819335938,23.936264826357366,0.7872947454452515,0.0023308713,1.0,0.2,0.0,15,0.14233675266732462,1e-05,31,18,0.3555775284767151,0.1,153,1.0,0.9047619047619048,0.9666666666666667,30
0.09438122808933258,0.09240451455116272,1.614678899082569,0.0951242595911026,1.0840509856146319,2228224,0.1651376146788991,0.09525559842586517,0.09525559842586517,0.0,4982,0.09513639658689499,0.0933666080236435,0.09313027560710907,0.6666666666666666,0.09503310918807983,17,0.09349527209997177,0.09050264954566956,0.09131067991256714,15,0.09157250076532364,0.09327857941389084,636.6737060546875,0.09484715759754181,0.09457433968782425,0.09461429715156555,0.8348623853211009,0.09118098765611649,0.09187875688076019,923.77,0.09271463751792908,0.5333333333333333,1.4173027522935786,15,0.0945330336689949,0.0934356153011322,447,0.09289935976266861,0.09232228994369507,0.09050264954566956,0.09095916152000427,0.09264432638883591,2920,14,0.8461538461538461,-0.0033487257761407817,0.09322381764650345,0.11573715209960937,23.877153895795345,0.8099430799484253,0.0024175204,0.9,0.2,0.0,10,0.13135249948536512,1e-05,23,13,0.34771233797073364,0.1,91,0.9565217391304348,0.8571428571428571,1.0,19
0.09452985972166061,0.09264576435089111,1.8742138364779874,0.09537678956985474,1.165233640781386,2359296,0.06289308176100629,0.09535855054855347,0.09537678956985474,0.0,4976,0.09531914442777634,0.093563012778759,0.09329065680503845,0.92,0.09503542631864548,18,0.09362393617630005,0.09072298556566238,0.0915360227227211,25,0.09178859740495682,0.09353470802307129,683.8336181640625,0.09497308731079102,0.09473077207803726,0.09490341693162918,0.9371069182389937,0.09138660877943039,0.09204541146755219,986.82,0.09308401495218277,0.75,1.4207295597484288,24,0.09477949887514114,0.09361143410205841,474,0.09322702884674072,0.09253684431314468,0.09072298556566238,0.09114399552345276,0.0928276926279068,2930,30,1.0,-0.0032159588756258016,0.09342300891876221,0.1184478759765625,23.819826893508434,0.8286182284355164,0.0024277668,1.0,0.2,0.0,21,0.16229242681583855,1e-05,22,19,0.3944123387336731,0.1,149,1.0,0.9333333333333333,1.0,18
0.09481114149093628,0.09290491789579391,1.794871794871795,0.09554848819971085,1.0329648128128164,2490368,0.13675213675213677,0.0956156924366951,0.0956156924366951,0.0,4974,0.09554921835660934,0.09377523511648178,0.09351141005754471,0.8333333333333334,0.09526636451482773,19,0.09394217282533646,0.09094911068677902,0.09179292619228363,18,0.09191065281629562,0.09382907301187515,650.3733520507812,0.09516504406929016,0.09489370882511139,0.09519073367118835,0.8632478632478633,0.09158173203468323,0.09224187582731247,940.69,0.09334646910429001,0.5416666666666666,1.4098632478632491,24,0.09505103528499603,0.09370432049036026,500,0.09339739382266998,0.09269724041223526,0.09094911068677902,0.09130306541919708,0.09301688522100449,2940,16,1.0,-0.0032898345694775343,0.09363982826471329,0.10582962036132812,23.76430212408304,0.8071098923683167,0.0022097507,1.0,0.2,0.0,11,0.09364753403060604,1e-05,22,15,0.38726842403411865,0.1,101,1.0,0.875,1.0,11
0.09497489780187607,0.09320742636919022,1.759493670886076,0.095746248960495,1.0118295161972213,2621440,0.0949367088607595,0.095872662961483,0.095872662961483,0.0,4969,0.09575001895427704,0.0940592810511589,0.093608058989048,0.6538461538461539,0.0954691618680954,20,0.09418197721242905,0.09112139791250229,0.0919865295290947,26,0.09211529046297073,0.09398830682039261,667.7185668945312,0.09543579816818237,0.09516362100839615,0.09541506320238113,0.9050632911392406,0.09175362437963486,0.09245894849300385,962.21,0.09343717992305756,0.8,1.4101518987341783,20,0.09520208090543747,0.09383804351091385,527,0.0935116708278656,0.09302724152803421,0.09112139791250229,0.09151335060596466,0.09330008924007416,2950,24,1.0,-0.003303488947221922,0.09384551644325256,0.11286468505859375,23.707703368365763,0.8529287576675415,0.0023055074,1.0,0.2,0.0,12,0.10506739217962605,1e-05,30,24,0.34822770953178406,0.1,143,1.0,0.9583333333333334,0.9545454545454546,22
0.09526759386062622,0.09344984591007233,1.7936507936507937,0.0957881435751915,1.0984485787178722,2752512,0.18253968253968253,0.09618522971868515,0.09618522971868515,0.0,4967,0.09599420428276062,0.09428757429122925,0.09386084228754044,0.6,0.09569692611694336,21,0.09447015076875687,0.0913771465420723,0.09219010174274445,15,0.092280812561512,0.09417450428009033,632.9478759765625,0.09559925645589828,0.09533172845840454,0.09564494341611862,0.8174603174603174,0.09190265834331512,0.09267021715641022,914.74,0.09374573081731796,0.41379310344827586,1.39804761904762,29,0.09538470208644867,0.09407372027635574,554,0.09380368143320084,0.09331526607275009,0.0913771465420723,0.09174319356679916,0.09348278492689133,2960,8,1.0,-0.0035356184536794897,0.09406883269548416,0.11548995971679688,23.650608336925508,0.8252221941947937,0.0023335642,1.0,0.2,0.0,17,0.1153277386474656,1e-05,27,13,0.3181873559951782,0.1,103,1.0,1.0,1.0,17
0.09547457098960876,0.0936221033334732,2.212328767123288,0.09609522670507431,1.1267391925006198,2883584,0.08904109589041095,0.09657296538352966,0.09657296538352966,0.0,4963,0.09629295021295547,0.09458988904953003,0.09412670880556107,0.7647058823529411,0.09601473063230515,22,0.09481485188007355,0.0916031152009964,0.09233272820711136,17,0.09249740093946457,0.09453651309013367,664.4547729492188,0.0958356186747551,0.09551792591810226,0.09585654735565186,0.910958904109589,0.09211805462837219,0.09292656183242798,956.47,0.09396182000637054,0.7777777777777778,1.4162602739726036,27,0.09558075666427612,0.09425754100084305,581,0.09408147633075714,0.09348727017641068,0.0916031152009964,0.09195006638765335,0.09373383969068527,2970,19,1.0,-0.0036466227276832795,0.09431523829698563,0.12774581909179689,23.587738394737244,0.814376711845398,0.0025780173,0.9130434782608695,0.2,0.0,23,0.17024759080959484,1e-05,19,26,0.4400179982185364,0.1,133,1.0,0.9473684210526315,1.0,15
0.09573958069086075,0.09387827664613724,1.7165354330708662,0.09637627750635147,1.0462205722263787,3014656,0.11811023622047244,0.09684403985738754,0.09684403985738754,0.0,4960,0.09657575190067291,0.09497277438640594,0.09437178075313568,0.6,0.09625601768493652,23,0.09501493722200394,0.09185740351676941,0.09251581877470016,20,0.09265727549791336,0.09476234763860703,658.0790405273438,0.09593462944030762,0.09580299258232117,0.09610554575920105,0.8818897637795275,0.09224653244018555,0.09313720464706421,949.09,0.09416837245225906,0.7142857142857143,1.4336692913385836,21,0.09578120708465576,0.09440784901380539,607,0.09429137408733368,0.09367459267377853,0.09185740351676941,0.092314213514328,0.09394683688879013,2980,23,1.0,-0.0037041593599496992,0.09454534202814102,0.11197052001953126,23.52523945569992,0.8131570816040039,0.0023018317,1.0,0.2,0.0,17,0.1253347005607793,1e-05,23,12,0.3307246267795563,0.1,112,1.0,0.9565217391304348,1.0,11
0.09594796597957611,0.09416762739419937,1.72,0.09659430384635925,1.0932940992122508,3145728,0.10666666666666667,0.09689730405807495,0.09689730405807495,0.0,4956,0.09682146459817886,0.09518224000930786,0.09458069503307343,0.75,0.09633416682481766,24,0.09522030502557755,0.09204356372356415,0.09276920557022095,20,0.09287884831428528,0.09509920328855515,665.4896850585938,0.09609264135360718,0.09605846554040909,0.0963425263762474,0.8933333333333333,0.0924195721745491,0.09328801929950714,960.19,0.09424253553152084,0.7647058823529411,1.4156266666666677,34,0.09589812904596329,0.09460051357746124,634,0.09445977210998535,0.09386298805475235,0.09204356372356415,0.09240740537643433,0.09418020397424698,2990,20,1.0,-0.0034678295476624045,0.09473558515310287,0.10942001342773437,23.46946013122797,0.8218370676040649,0.0022994387,0.95,0.2,0.0,20,0.0975572490686318,1e-05,25,11,0.29949891567230225,0.1,134,1.0,0.9,1.0,20
0.09621574729681015,0.0944347083568573,1.8487394957983194,0.09682133048772812,1.009969444538472,3276800,0.08403361344537816,0.09713473916053772,0.09713473916053772,0.0,4955,0.09692812711000443,0.09538760781288147,0.09486570209264755,0.7368421052631579,0.09649822860956192,25,0.09536078572273254,0.09225718677043915,0.09293393790721893,19,0.09303509443998337,0.09537579119205475,674.704345703125,0.09628932923078537,0.0962924212217331,0.09664372354745865,0.9159663865546218,0.09264954179525375,0.09348403662443161,970.18,0.09447260946035385,0.88,1.4100504201680684,25,0.09597740322351456,0.09494299441576004,661,0.09471132606267929,0.0941726416349411,0.09225718677043915,0.09254025667905807,0.09426788985729218,3000,12,1.0,-0.003280515048209054,0.09494772553443909,0.11833343505859376,23.41615166068077,0.7963970303535461,0.0023667768,0.9375,0.2,0.0,16,0.13852848632377573,1e-05,23,12,0.3833000659942627,0.1,109,1.0,0.9166666666666666,1.0,12
0.09645510464906693,0.0947185754776001,1.8456375838926173,0.09715782850980759,1.1038940124587422,3407872,0.09395973154362416,0.0972481220960617,0.0972481220960617,0.0,4952,0.0971493273973465,0.09561076760292053,0.09493620693683624,0.6842105263157895,0.09671561419963837,26,0.09558342397212982,0.0925305113196373,0.09325627982616425,19,0.0931902527809143,0.09560301899909973,660.400146484375,0.09657377004623413,0.0963834673166275,0.0967835932970047,0.9060402684563759,0.09280280768871307,0.09358581155538559,948.74,0.09475249797105789,0.8205128205128205,1.4308724832214776,39,0.09622102975845337,0.0951884388923645,688,0.09509775042533875,0.09439599514007568,0.0925305113196373,0.09266968816518784,0.09455025941133499,3010,18,1.0,-0.0034638015946256927,0.0951664075255394,0.11906356811523437,23.359851647913455,0.774591326713562,0.002464694,1.0,0.2,0.0,13,0.11238957257883157,1e-05,24,19,0.34861648082733154,0.1,135,1.0,0.9444444444444444,1.0,17
0.09664245694875717,0.09497436881065369,2.4296875,0.09747713804244995,1.2236396746688079,3538944,0.1484375,0.09744893014431,0.09747713804244995,0.0,4951,0.09728585183620453,0.09587593376636505,0.09519551694393158,0.7307692307692307,0.09692784398794174,27,0.09577083587646484,0.09280113130807877,0.09346961975097656,26,0.09355100989341736,0.0958026722073555,657.78662109375,0.09676148742437363,0.09671342372894287,0.096929632127285,0.8515625,0.09289640933275223,0.09380560368299484,951.16,0.09510870277881622,0.6666666666666666,1.4239218750000011,27,0.09651394188404083,0.09553001821041107,714,0.09537620097398758,0.09459668397903442,0.09283000230789185,0.09280113130807877,0.09485895931720734,3020,9,1.0,-0.003743730903988762,0.09540577977895737,0.11971969604492187,23.299043825268747,0.8299707770347595,0.002491495,1.0,0.2,0.0,21,0.1453638451435836,1e-05,11,18,0.33061468601226807,0.1,109,1.0,0.7777777777777778,0.9375,16
0.09686566144227982,0.0953088253736496,1.806896551724138,0.09761016070842743,0.9855770345897713,3670016,0.1103448275862069,0.09764569997787476,0.09766391664743423,0.0,4948,0.09766391664743423,0.09610210359096527,0.09563317894935608,0.84,0.09732714295387268,28,0.09606854617595673,0.0930241122841835,0.09365429729223251,25,0.0937928780913353,0.09589625149965286,658.4168701171875,0.09702128171920776,0.09682236611843109,0.09716829657554626,0.8896551724137931,0.09325919300317764,0.0939769595861435,950.99,0.09522891789674759,0.5909090909090909,1.4109103448275873,22,0.09679748117923737,0.09574002027511597,741,0.09548056125640869,0.09481582045555115,0.09312301874160767,0.0930241122841835,0.09498792141675949,3030,16,1.0,-0.0035660115996506646,0.09564057737588882,0.11310195922851562,23.237506850063802,0.8008558750152588,0.0023783343,0.9565217391304348,0.2,0.0,23,0.15267319971462712,1e-05,32,14,0.3823121190071106,0.1,129,1.0,0.875,1.0,13
