train/action_std_08,train/action_std_24,train/action_std_02,train/action_std_12,rollout/ep_len_mean,rollout/recovery_noforce,train/action_std_09,train/action_std_11,train/action_std_05,train/std_min,train/action_std_00,train/action_std_06,train/action_std_19,train/action_std_01,rollout/action_saturation_fraction,train/action_std_07,train/action_std_23,train/action_std_17,train/action_std_20,time/total_timesteps,time/time_elapsed,rollout/is_fall_mean,train/action_std_10,rollout/force_direction_mean,train/action_std_13,train/action_std_03,train/std_max,train/action_std_16,train/action_std_04,rollout/episodes_noforce,rollout/force_onset_mean,rollout/is_timeout_mean,rollout/force_requested_impulse_mean,time/fps,train/action_std_18,train/action_std_21,train/action_std_22,time/iterations,rollout/ep_rew_mean,train/action_std_15,train/action_std_14,train/policy_gradient_loss,train/clip_fraction,rollout/timeouts,train/std,train/entropy_loss,train/approx_kl,train/explained_variance,train/clip_range_vf,train/n_updates,rollout/timeout_without_onset_fraction,train/clip_range,train/loss,train/value_loss,train/learning_rate
0.05098297446966171,0.0509365014731884,0.050850000232458115,0.05075881630182266,964.18,0.8333333333333334,0.051132094115018845,0.05074020475149155,0.050909001380205154,0.05074020475149155,0.05095190182328224,0.051062166690826416,0.050770897418260574,0.05085283890366554,0.0,0.05096617713570595,0.05078979581594467,0.05082790181040764,0.05083749070763588,1441792,287,0.16666666666666666,0.05082528665661812,-1.0,0.0510050430893898,0.051037274301052094,0.051132094115018845,0.05092170089483261,0.05082177370786667,42,1.4242380952380962,0.8333333333333334,0.0,5018,0.05095825716853142,0.05092952027916908,0.05087590590119362,11,656.0010986328125,0.0507967583835125,0.05086011439561844,-0.001784577237413032,0.11067962646484375,35,0.050896015018224716,38.99608364701271,0.0022186507,-1.1311912536621094,0.2,100,0.0,0.1,1.5823731422424316,1.218319109454751,1e-05
0.05108398571610451,0.051030233502388,0.05089921876788139,0.05087721347808838,1000.0,0.9766355140186916,0.05122692883014679,0.0508355014026165,0.051009587943553925,0.0508355014026165,0.05093706026673317,0.05113455653190613,0.050885871052742004,0.05095864459872246,0.0,0.05105183273553848,0.050908345729112625,0.050924088805913925,0.05088309571146965,1572864,314,0.02336448598130841,0.05095821991562843,-1.0,0.05112724378705025,0.05110446736216545,0.05122692883014679,0.05100884661078453,0.050908468663692474,214,1.3936074766355149,0.9766355140186916,0.0,5001,0.05105965584516525,0.05095411464571953,0.05099242180585861,12,681.2902221679688,0.05091296136379242,0.050899915397167206,-0.0020081145686162926,0.1095916748046875,209,0.05098289996385574,38.95137079060078,0.0022547725,-1.3196887969970703,0.2,110,0.0,0.1,1.420536756515503,1.1106075345072894,1e-05
0.05114371329545975,0.051073916256427765,0.051052503287792206,0.05097794160246849,965.55,0.8823529411764706,0.05136418715119362,0.05093860253691673,0.051167361438274384,0.05093860253691673,0.051055703312158585,0.051253657788038254,0.05096689611673355,0.0510682538151741,0.0,0.051134973764419556,0.05104132741689682,0.051031265407800674,0.050939999520778656,1703936,340,0.11764705882352941,0.05101887881755829,-1.0,0.051259979605674744,0.05119147524237633,0.05136418715119362,0.05110998451709747,0.05099407210946083,51,1.4034117647058835,0.8823529411764706,0.0,5000,0.05115895718336105,0.05104523524641991,0.05107714235782623,13,659.0038452148438,0.05102768540382385,0.05095589905977249,-0.0017798526007936743,0.10879135131835938,45,0.05108198523521423,38.9054670125246,0.0021767453,-1.1870839595794678,0.2,120,0.0,0.1,1.4965252876281738,1.134903653152287,1e-05
0.05124559625983238,0.051152702420949936,0.051111653447151184,0.05109186843037605,1000.0,0.9660194174757282,0.0513840913772583,0.050971683114767075,0.05124068260192871,0.05095861107110977,0.05111527442932129,0.05136444419622421,0.05104876309633255,0.051140785217285156,0.0,0.05126712843775749,0.05120255798101425,0.05112528055906296,0.05095861107110977,1835008,368,0.03398058252427184,0.05115469917654991,-1.0,0.051367565989494324,0.05130844935774803,0.0513840913772583,0.051167890429496765,0.05104285106062889,206,1.399097087378642,0.9660194174757282,0.0,4984,0.05121279135346413,0.05113115534186363,0.05117220804095268,14,683.8182983398438,0.051101211458444595,0.0511128231883049,-0.0019069507627136773,0.10686264038085938,199,0.05116771161556244,38.86069009006023,0.0021865545,-1.303293228149414,0.2,130,0.0,0.1,1.4187153577804565,1.018861121730879,1e-05
0.05130387470126152,0.051247674971818924,0.05123596638441086,0.05127667635679245,961.23,0.864406779661017,0.05147325247526169,0.051076874136924744,0.05132031440734863,0.051076874136924744,0.05118776485323906,0.05147258937358856,0.05121248587965965,0.05125776678323746,0.0,0.05136499181389809,0.05129736661911011,0.05123310908675194,0.05107955262064934,1966080,394,0.13559322033898305,0.05125626176595688,-1.0,0.05148607864975929,0.051458921283483505,0.05148607864975929,0.05129995569586754,0.051204074174165726,59,1.3871186440677976,0.864406779661017,0.0,4986,0.05133357644081116,0.0512445829808712,0.051226675510406494,15,657.6190795898438,0.05123331770300865,0.05121718719601631,-0.001986451272841805,0.10817718505859375,51,0.05128003656864166,38.811481142044066,0.0021849691,-1.0578608512878418,0.2,140,0.0,0.1,1.4325535297393799,1.0442974893841892,1e-05
0.051434487104415894,0.051333896815776825,0.051295507699251175,0.05133867263793945,991.73,0.98,0.05157935619354248,0.05113811418414116,0.051418133080005646,0.05113811418414116,0.0512794628739357,0.051518432796001434,0.051332660019397736,0.051363684237003326,0.0,0.051460664719343185,0.051333051174879074,0.051329098641872406,0.051170025020837784,2097152,421,0.02,0.051360491663217545,-1.0,0.05155913531780243,0.05158272758126259,0.05158272758126259,0.0514211505651474,0.05125224590301514,200,1.404680000000001,0.98,0.0,4972,0.05139646679162979,0.05134836584329605,0.051327936351299286,16,674.1124877929688,0.05126361921429634,0.05130238085985184,-0.001847504280067369,0.107061767578125,196,0.05136559531092644,38.764167845249176,0.0021233861,-0.909372091293335,0.2,150,0.0,0.1,1.282914161682129,0.9007353114895522,1e-05
0.051536791026592255,0.05145525187253952,0.0514226071536541,0.05146963521838188,947.48,0.855072463768116,0.0516960583627224,0.051242005079984665,0.051471978425979614,0.051242005079984665,0.05142362788319588,0.05163804069161415,0.051401328295469284,0.05143182724714279,0.0,0.05150366201996803,0.05146903544664383,0.05140650272369385,0.051279693841934204,2228224,447,0.14492753623188406,0.051465559750795364,-1.0,0.05168651044368744,0.051700301468372345,0.051700301468372345,0.05152353644371033,0.0513639897108078,69,1.422463768115943,0.855072463768116,0.0,4974,0.051510315388441086,0.051393669098615646,0.05141393840312958,17,642.5674438476562,0.051394663751125336,0.05141645297408104,-0.0021761975141998844,0.11099014282226563,59,0.05146867781877518,38.71779519319534,0.0021753514,-1.0577991008758545,0.2,160,0.0,0.1,1.295609951019287,0.8906418723519891,1e-05
0.0516410693526268,0.051480717957019806,0.05152328684926033,0.0515429712831974,984.19,0.9226804123711341,0.051754750311374664,0.051361873745918274,0.05156037583947182,0.051361873745918274,0.051545046269893646,0.05180705711245537,0.051486507058143616,0.051555801182985306,0.0,0.05160057917237282,0.05155416578054428,0.051541153341531754,0.05141062289476395,2359296,475,0.07731958762886598,0.05149402096867561,-1.0,0.05178907886147499,0.05180015414953232,0.05180705711245537,0.05160282924771309,0.051441751420497894,194,1.389144329896908,0.9226804123711341,0.0,4964,0.05161546543240547,0.05143870785832405,0.0515272431075573,18,671.087158203125,0.05149751156568527,0.05151207372546196,-0.0019478010361126507,0.10823135375976563,179,0.05156338959932327,38.6698088824749,0.0021898542,-0.67436683177948,0.2,170,0.0,0.1,1.1403924226760864,0.8102329147979617,1e-05
0.051730088889598846,0.051587216556072235,0.0515921488404274,0.0516059547662735,947.32,0.9027777777777778,0.051837921142578125,0.05146849527955055,0.05169089511036873,0.05146849527955055,0.05162918567657471,0.05188211053609848,0.05169181898236275,0.051642853766679764,0.0,0.051688823848962784,0.05165316164493561,0.051675137132406235,0.05156315118074417,2490368,501,0.09722222222222222,0.05157158896327019,-1.0,0.05187822878360748,0.05189075693488121,0.05189075693488121,0.051701098680496216,0.05153055861592293,72,1.3677222222222232,0.9027777777777778,0.0,4966,0.05170777067542076,0.051535412669181824,0.05163567513227463,19,645.9227294921875,0.05158010870218277,0.051605191081762314,-0.0021107938841851137,0.10833206176757812,65,0.05166301503777504,38.62277076542377,0.0021330486,-0.4635307788848877,0.2,180,0.0,0.1,1.181950569152832,0.8086626945994795,1e-05
0.051860589534044266,0.0516926608979702,0.05165787786245346,0.05166633799672127,1000.0,0.9581151832460733,0.05193348228931427,0.05160408467054367,0.05183674767613411,0.05160408467054367,0.05175335332751274,0.05193763226270676,0.051771581172943115,0.05168179050087929,0.0,0.051756080240011215,0.051758069545030594,0.05178967863321304,0.05164221301674843,2621440,528,0.041884816753926704,0.051663368940353394,-1.0,0.052027806639671326,0.05203399807214737,0.05203399807214737,0.05177854746580124,0.05161155015230179,191,1.3911623036649226,0.9581151832460733,0.0,4958,0.05180718004703522,0.051634691655635834,0.05172218382358551,20,676.8287353515625,0.05166604369878769,0.05171545222401619,-0.002015685410788137,0.10745391845703126,183,0.05176011845469475,38.575241127610205,0.002156899,-0.8245162963867188,0.2,190,0.0,0.1,1.0957670211791992,0.7104745503049343,1e-05
0.05198873206973076,0.05181654542684555,0.05177558213472366,0.05168252810835838,961.64,0.881578947368421,0.052048079669475555,0.05175836384296417,0.05196022242307663,0.05168252810835838,0.05183164402842522,0.05203280597925186,0.05190517008304596,0.051799386739730835,0.0,0.051808714866638184,0.05186212435364723,0.051845647394657135,0.051696378737688065,2752512,554,0.11842105263157894,0.05175219476222992,-1.0,0.05213126167654991,0.05211545526981354,0.05213126167654991,0.0519513264298439,0.051719941198825836,76,1.352578947368422,0.881578947368421,0.0,4961,0.05189907178282738,0.05173978582024574,0.05175190046429634,21,652.4305419921875,0.05176213011145592,0.05186479538679123,-0.00198644009687996,0.10713119506835937,67,0.05185998976230621,38.52769750058651,0.0022012782,-0.495353102684021,0.2,200,0.0,0.1,1.0478214025497437,0.6835721242241561,1e-05
0.052038487046957016,0.05191246420145035,0.051869746297597885,0.05176673084497452,964.93,0.9378238341968912,0.05214477330446243,0.05188264325261116,0.05206180363893509,0.05176673084497452,0.05198086425662041,0.052112337201833725,0.052035100758075714,0.05196858197450638,0.0,0.05186248570680618,0.05198856070637703,0.0519278459250927,0.051787249743938446,2883584,582,0.06217616580310881,0.05186934769153595,-1.0,0.052184734493494034,0.05222350358963013,0.05222350358963013,0.0520351380109787,0.05182607099413872,193,1.3920829015544054,0.9378238341968912,0.0,4953,0.05198081210255623,0.051858097314834595,0.05182872712612152,22,659.2216186523438,0.05182984098792076,0.05204383656382561,-0.0021778437107968784,0.10738677978515625,181,0.051960792392492294,38.479179185628894,0.0021597026,-0.4004014730453491,0.2,210,0.0,0.1,1.0042049884796143,0.6093784650787711,1e-05
0.05215077847242355,0.05200735479593277,0.05201515555381775,0.05188923701643944,952.23,0.9452054794520548,0.052284788340330124,0.051933422684669495,0.05215444788336754,0.051876410841941833,0.05212390422821045,0.052231937646865845,0.0520743802189827,0.052068449556827545,0.0,0.05189287289977074,0.05209362879395485,0.05204954370856285,0.051876410841941833,3014656,608,0.0547945205479452,0.05193308740854263,-1.0,0.0523003451526165,0.05229853838682175,0.0523003451526165,0.05211366340517998,0.051951177418231964,73,1.3783561643835627,0.9452054794520548,0.0,4953,0.05207857862114906,0.05192676931619644,0.052000969648361206,23,647.3358154296875,0.05191707983613014,0.05212153121829033,-0.0019377211450773758,0.106475830078125,69,0.05205952003598213,38.43111452460289,0.002107934,-0.16052508354187012,0.2,220,0.0,0.1,0.973395586013794,0.6052874801214785,1e-05
0.052212588489055634,0.052102237939834595,0.052093468606472015,0.05192599445581436,983.63,0.9680851063829787,0.05238513648509979,0.051991771906614304,0.05228351801633835,0.05192599445581436,0.05226067081093788,0.05230233073234558,0.05218800529837608,0.052194152027368546,0.0,0.0519607812166214,0.05221272259950638,0.052126478403806686,0.05198407173156738,3145728,636,0.031914893617021274,0.05200091004371643,-1.0,0.052410367876291275,0.052358776330947876,0.052410367876291275,0.0522531121969223,0.05209120735526085,188,1.3814574468085115,0.9680851063829787,0.0,4945,0.05217556655406952,0.051970791071653366,0.05209782347083092,24,665.1054077148438,0.05201828107237816,0.052186351269483566,-0.001949749831783265,0.10398101806640625,182,0.05215148255228996,38.38540607392788,0.002122837,-0.6436476707458496,0.2,230,0.0,0.1,0.8897950649261475,0.5246351247420534,1e-05
0.05231417715549469,0.05221888795495033,0.05219524726271629,0.052089009433984756,965.51,0.9146341463414634,0.05240929499268532,0.052097491919994354,0.05239435285329819,0.0520087294280529,0.05226859822869301,0.052331432700157166,0.052217017859220505,0.05228482559323311,0.0,0.052033931016922,0.052291933447122574,0.05220527946949005,0.0520087294280529,3276800,662,0.08536585365853659,0.05206621065735817,-1.0,0.052501991391181946,0.052431825548410416,0.052501991391181946,0.05231507495045662,0.05218685045838356,82,1.432829268292684,0.9146341463414634,0.0,4943,0.05227656289935112,0.052046045660972595,0.05216347426176071,25,654.2310180664062,0.05211272090673447,0.05223420262336731,-0.0023011368023617253,0.10988082885742187,75,0.05222780629992485,38.34595187306404,0.0021924046,-0.33954715728759766,0.2,240,0.0,0.1,0.8542587161064148,0.4826252220431343,1e-05
0.05240387097001076,0.052333179861307144,0.052245475351810455,0.052147869020700455,998.38,0.9775280898876404,0.05254390463232994,0.052164722234010696,0.05252738296985626,0.05205737426877022,0.05233749374747276,0.05237913876771927,0.05232863500714302,0.05240878090262413,0.0,0.05205737426877022,0.05232449620962143,0.05224626138806343,0.052102264016866684,3407872,689,0.02247191011235955,0.05214923620223999,-1.0,0.052570655941963196,0.05249166488647461,0.052570655941963196,0.05234525725245476,0.05228839069604874,178,1.3890337078651696,0.9775280898876404,0.0,4939,0.052280813455581665,0.05209699273109436,0.05221505090594292,26,676.0322875976562,0.05223999172449112,0.05234378203749657,-0.0019009827739864705,0.10670928955078125,174,0.05230290815234184,38.309722748398784,0.0021888718,-0.09208214282989502,0.2,250,0.0,0.1,0.8299198150634766,0.4289546725573018,1e-05
0.052520859986543655,0.05239680036902428,0.05236475542187691,0.05224187299609184,970.66,0.9230769230769231,0.052680619060993195,0.05222341790795326,0.05260929837822914,0.05213767662644386,0.05241602659225464,0.05244608223438263,0.05243957042694092,0.0525137335062027,0.0,0.05213767662644386,0.05247308313846588,0.05228087306022644,0.052205704152584076,3538944,716,0.07692307692307693,0.05228805169463158,-1.0,0.052657123655080795,0.05257917195558548,0.052680619060993195,0.05245964601635933,0.05241164565086365,91,1.4096923076923087,0.9230769230769231,0.0,4939,0.05232930928468704,0.05218799412250519,0.052317485213279724,27,659.2304077148438,0.052321188151836395,0.05241348221898079,-0.0021065163581624803,0.10875625610351562,84,0.05239662155508995,38.26861935853958,0.002181913,-0.5116068124771118,0.2,260,0.0,0.1,0.7939844131469727,0.4175952556077391,1e-05
0.05266765505075455,0.05252620577812195,0.05247299745678902,0.05232762545347214,976.64,0.9710982658959537,0.05277227237820625,0.05231695994734764,0.05273790657520294,0.052230577915906906,0.05255740135908127,0.0524715818464756,0.0525212325155735,0.05268183723092079,0.0,0.052230577915906906,0.05259161815047264,0.05241457000374794,0.05232572928071022,3670016,743,0.028901734104046242,0.052437905222177505,-1.0,0.052689146250486374,0.05270810425281525,0.05277227237820625,0.05255254730582237,0.05252951383590698,173,1.4045549132947988,0.9710982658959537,0.0,4935,0.05241244286298752,0.052304986864328384,0.05239152908325195,28,664.64306640625,0.05242175608873367,0.05256612226366997,-0.0022678357843687992,0.1101715087890625,168,0.05250520631670952,38.22013825774193,0.002207049,-0.030366897583007812,0.2,270,0.0,0.1,0.7332726120948792,0.35734746896196157,1e-05
0.052805814892053604,0.05260828137397766,0.05257786437869072,0.052385494112968445,958.08,0.8969072164948454,0.05285900831222534,0.052491139620542526,0.05283403396606445,0.05231732130050659,0.052647460252046585,0.05253743752837181,0.05257382616400719,0.05284838378429413,0.0,0.05234575644135475,0.05270873382687569,0.05251013860106468,0.05244975537061691,3801088,770,0.10309278350515463,0.052471596747636795,-1.0,0.0527547225356102,0.052860695868730545,0.052860695868730545,0.05261450633406639,0.05260152369737625,97,1.3765360824742277,0.8969072164948454,0.0,4935,0.0525236614048481,0.05231732130050659,0.05247202143073082,29,652.8827514648438,0.052555665373802185,0.052682943642139435,-0.0020499523204307478,0.10929489135742188,87,0.05260150879621506,38.17154373526573,0.0022081311,-0.01917111873626709,0.2,280,0.0,0.1,0.7155464291572571,0.325292269163765,1e-05
0.05293111875653267,0.05269543081521988,0.05268075689673424,0.05245425924658775,971.36,0.9583333333333334,0.05294455960392952,0.052523814141750336,0.05291891470551491,0.05240778252482414,0.05270692706108093,0.05265801399946213,0.052646540105342865,0.052888281643390656,0.0,0.052410680800676346,0.05275292694568634,0.052623599767684937,0.05257413163781166,3932160,797,0.041666666666666664,0.05260557308793068,-1.0,0.052826426923274994,0.05293023958802223,0.05294455960392952,0.05272439494729042,0.0526917465031147,168,1.38879761904762,0.9583333333333334,0.0,4932,0.052586302161216736,0.05240778252482414,0.05258969962596893,30,659.7454833984375,0.05270002782344818,0.05283663049340248,-0.002292854390088905,0.10962142944335937,161,0.05269234627485275,38.12745299935341,0.002250549,0.250255823135376,0.2,290,0.0,0.1,0.6445229649543762,0.2902811501640826,1e-05
0.052976202219724655,0.0528106614947319,0.052759312093257904,0.052493076771497726,950.97,0.8811881188118812,0.053007081151008606,0.052670884877443314,0.05305580049753189,0.05246725678443909,0.052735988050699234,0.05277736857533455,0.05274737998843193,0.052991967648267746,0.0,0.05253443494439125,0.05285950005054474,0.05267287790775299,0.052678920328617096,4063232,823,0.1188118811881188,0.05268215015530586,-1.0,0.05289216339588165,0.05297252908349037,0.05305580049753189,0.05286751314997673,0.05271823704242706,101,1.3999207920792087,0.8811881188118812,0.0,4931,0.05262801796197891,0.05246725678443909,0.05267275869846344,31,647.9525146484375,0.05279439687728882,0.052866797894239426,-0.0022557082073944913,0.1117462158203125,89,0.052773330360651016,38.087068459391595,0.0021911655,0.3310086727142334,0.2,300,0.0,0.1,0.6259156465530396,0.26731229581637306,1e-05
0.05308788642287254,0.052966274321079254,0.05282774940133095,0.05256033316254616,983.58,0.9814814814814815,0.05311129614710808,0.05280525982379913,0.05315517634153366,0.052508387714624405,0.052870046347379684,0.05285441130399704,0.05284368619322777,0.053022097796201706,0.0,0.05263311415910721,0.05294791981577873,0.052773430943489075,0.05277349427342415,4194304,850,0.018518518518518517,0.05276141315698624,-1.0,0.05303433537483215,0.05306291952729225,0.05315517634153366,0.05302542448043823,0.052713535726070404,162,1.3871851851851862,0.9814814814814815,0.0,4928,0.05276673659682274,0.052508387714624405,0.0527355931699276,32,666.9857788085938,0.05284873768687248,0.05296872556209564,-0.002411480418595602,0.10925750732421875,159,0.052866313606500626,38.045491221547124,0.0022094469,0.5048446655273438,0.2,310,0.0,0.1,0.6003064513206482,0.23482057035434992,1e-05
