time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/clip_range_vf,train/entropy_loss,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/std,train/value_loss,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/n_updates,train/adaptive_lr
6157,513.07,2171,102,19.494617462158203,13369344,0.2,36.255457469820975,0.0016689627,0.06322021484375,-0.002531766074434927,0.056773148477077484,0.45856148831080645,0.7338615655899048,4.444444444444445e-06,0.1,0.9065561890602112,1010,4.444444444444445e-06
6224,521.5,2168,103,19.857816696166992,13500416,0.2,36.2315255433321,0.00167487,0.06634292602539063,-0.002595158853819157,0.0568280890583992,0.4456534559605643,0.7733055353164673,4.444444444444445e-06,0.1,0.9128491878509521,1020,4.444444444444445e-06
6285,541.84,2168,104,20.502599716186523,13631488,0.2,36.20841021537781,0.0016704241,0.06638870239257813,-0.0026375837547675473,0.05687839165329933,0.45835530254989865,0.8124620914459229,4.444444444444445e-06,0.1,0.908319890499115,1030,4.444444444444445e-06
6345,521.21,2168,105,20.216751098632812,13762560,0.2,36.18353959619999,0.0017416107,0.069134521484375,-0.002872597239093011,0.05694074556231499,0.4659865513211116,0.8418858051300049,4.444444444444445e-06,0.1,0.9090093970298767,1040,4.444444444444445e-06
6406,549.18,2168,106,20.892715454101562,13893632,0.2,36.15675308704376,0.001595522,0.06328887939453125,-0.0025430881699776363,0.057000044733285904,0.45766778413672,0.8612449169158936,4.444444444444445e-06,0.1,0.9095011949539185,1050,4.444444444444445e-06
6465,525.23,2169,107,20.33197784423828,14024704,0.2,36.132285088300705,0.0017124894,0.06879959106445313,-0.0027224142592785936,0.05705307796597481,0.4738030197331682,0.867275595664978,4.444444444444445e-06,0.1,0.9109362363815308,1060,4.444444444444445e-06
6525,524.71,2169,108,20.47016143798828,14155776,0.2,36.10724012851715,0.0017568793,0.0674407958984375,-0.0026898075623194018,0.057113632559776306,0.49735710041131825,0.8621416091918945,4.444444444444445e-06,0.1,0.9059492945671082,1070,4.444444444444445e-06
6585,528.45,2169,109,20.831022262573242,14286848,0.2,36.08014625310898,0.0016522856,0.06533889770507813,-0.0024853291139152133,0.05717669799923897,0.5000882618827746,0.8457820415496826,4.444444444444445e-06,0.1,0.9016093015670776,1080,4.444444444444445e-06
6646,551.14,2169,110,21.243732452392578,14417920,0.2,36.053384578228,0.001644737,0.06510391235351562,-0.0024851166883308904,0.05723681300878525,0.4804155453341082,0.9247283935546875,4.444444444444445e-06,0.1,0.9045896530151367,1090,4.444444444444445e-06
6706,597.81,2169,111,23.216524124145508,14548992,0.2,36.02904741764068,0.0017118574,0.06803741455078124,-0.0027369363175239413,0.05728907138109207,0.469376301812008,0.7529155015945435,4.444444444444445e-06,0.1,0.9036666750907898,1100,4.444444444444445e-06
6766,580.97,2169,112,22.43606948852539,14680064,0.2,36.00684207677841,0.0016931996,0.06501617431640624,-0.002657682746075807,0.05733786150813103,0.48627626688685266,0.829081118106842,4.444444444444445e-06,0.1,0.8948768973350525,1110,4.444444444444445e-06
6827,562.35,2169,113,21.705402374267578,14811136,0.2,35.9831739962101,0.0016425651,0.06472625732421874,-0.0026195448821454193,0.05739743635058403,0.4687273406190798,0.8606141805648804,4.444444444444445e-06,0.1,0.8968064785003662,1120,4.444444444444445e-06
6887,556.77,2169,114,21.69414520263672,14942208,0.2,35.95753503143787,0.001629441,0.06146697998046875,-0.0025222809879778653,0.05745568126440048,0.4731244737282395,0.906181812286377,4.444444444444445e-06,0.1,0.897826075553894,1130,4.444444444444445e-06
6947,523.19,2169,115,20.425914764404297,15073280,0.2,35.93210687637329,0.0017157162,0.068609619140625,-0.0027407856735408133,0.057514581829309464,0.49144022399559617,0.8763828277587891,4.444444444444445e-06,0.1,0.9037469625473022,1140,4.444444444444445e-06
7007,548.39,2169,116,21.45111846923828,15204352,0.2,35.905085960030554,0.0016676052,0.06616592407226562,-0.002614647987047647,0.057579442858695984,0.5096821074606851,0.8158646821975708,4.444444444444445e-06,0.1,0.9032348394393921,1150,4.444444444444445e-06
7067,553.05,2169,117,21.5855770111084,15335424,0.2,35.878831365704535,0.0016717196,0.06564102172851563,-0.0024033593919284614,0.05763564631342888,0.5275921833934263,0.8518785834312439,4.444444444444445e-06,0.1,0.8982494473457336,1160,4.444444444444445e-06
7127,563.48,2170,118,22.055500030517578,15466496,0.2,35.85340512394905,0.0017324587,0.06878890991210937,-0.002784876240002632,0.0576968677341938,0.511532049276866,0.8439834713935852,4.444444444444445e-06,0.1,0.9053980708122253,1170,4.444444444444445e-06
7187,554.17,2170,119,21.449485778808594,15597568,0.2,35.827160474658015,0.0017306061,0.06978530883789062,-0.002793403177156506,0.05775666609406471,0.5157181760761886,0.7783911228179932,4.444444444444445e-06,0.1,0.8981167078018188,1180,4.444444444444445e-06
7246,554.7,2170,120,21.876916885375977,15728640,0.2,35.80188871622086,0.0016603689,0.06376495361328124,-0.0025302146121703117,0.057813502848148346,0.5107103427639231,0.8874968886375427,4.444444444444445e-06,0.1,0.9031811952590942,1190,4.444444444444445e-06
7306,577.4,2170,121,22.744722366333008,15859712,0.2,35.77781691849232,0.0016918622,0.06626358032226562,-0.002761432513489126,0.0578688383102417,0.4912110453704372,0.7883533239364624,4.444444444444445e-06,0.1,0.8996403217315674,1200,4.444444444444445e-06
7366,570.03,2170,122,22.260478973388672,15990784,0.2,35.75338402092457,0.0017019388,0.06685333251953125,-0.002636685941433825,0.057926107197999954,0.5037839392200112,0.8411622047424316,4.444444444444445e-06,0.1,0.9018507599830627,1210,4.444444444444445e-06
7426,533.75,2170,123,20.887929916381836,16121856,0.2,35.727471977472305,0.0017007336,0.07096710205078124,-0.0026628265960880527,0.057988882064819336,0.525501337298192,0.9616397619247437,4.444444444444445e-06,0.1,0.9019004106521606,1220,4.444444444444445e-06
7486,527.78,2170,124,20.803333282470703,16252928,0.2,35.70202220082283,0.0016517725,0.06457366943359374,-0.0024813178248223266,0.05804403871297836,0.5212178765796125,0.8261768817901611,4.444444444444445e-06,0.1,0.9038881063461304,1230,4.444444444444445e-06
7546,505.42,2171,125,20.070758819580078,16384000,0.2,35.677684074640275,0.001665246,0.06495208740234375,-0.0023326951666604147,0.05810258910059929,0.552736127236858,0.9194974303245544,4.444444444444445e-06,0.1,0.9015213251113892,1240,4.444444444444445e-06
7609,492.5,2170,126,18.985179901123047,16515072,0.2,35.652042385935786,0.0017124864,0.06835479736328125,-0.002593040105602995,0.05816322937607765,0.5534280865220353,0.8806872367858887,4.444444444444445e-06,0.1,0.9047204852104187,1250,4.444444444444445e-06
7669,482.44,2170,127,18.817903518676758,16646144,0.2,35.62617389559746,0.0016734723,0.06493759155273438,-0.002512689943660007,0.05822254717350006,0.540640144306235,0.9129106998443604,4.444444444444445e-06,0.1,0.9077821969985962,1260,4.444444444444445e-06
7729,501.27,2170,128,19.488859176635742,16777216,0.2,35.60178708136082,0.0017066554,0.06804733276367188,-0.0024274098042951662,0.05827626213431358,0.5299108539475128,0.9136257171630859,4.444444444444445e-06,0.1,0.9073302745819092,1270,4.444444444444445e-06
7789,506.83,2170,129,19.40534210205078,16908288,0.2,35.57711197435856,0.0017333105,0.0688323974609375,-0.0026066286415698412,0.058337993919849396,0.5138125487836078,0.9384403228759766,4.444444444444445e-06,0.1,0.9093596935272217,1280,4.444444444444445e-06
7850,502.68,2170,130,19.43804359436035,17039360,0.2,35.55055492222309,0.0016687578,0.06636886596679688,-0.002482944166104062,0.05840020626783371,0.521201583254151,0.8611003160476685,4.444444444444445e-06,0.1,0.9120935201644897,1290,4.444444444444445e-06
7910,498.12,2170,131,19.364757537841797,17170432,0.2,35.52454564869404,0.0016955109,0.06667327880859375,-0.00253607729146097,0.058459386229515076,0.5177080373512581,0.7924209833145142,4.444444444444445e-06,0.1,0.904517650604248,1300,4.444444444444445e-06
7970,487.08,2170,132,18.962841033935547,17301504,0.2,35.49945403635502,0.0016920135,0.06582870483398437,-0.00248846447429969,0.05851753056049347,0.5329323888756334,0.9218870401382446,4.444444444444445e-06,0.1,0.9005759358406067,1310,4.444444444444445e-06
8030,489.71,2170,133,18.986454010009766,17432576,0.2,35.474092203378675,0.0017193647,0.0658721923828125,-0.002423541665802986,0.0585782490670681,0.5309563329908997,0.8994530439376831,4.444444444444445e-06,0.1,0.9022321105003357,1320,4.444444444444445e-06
8090,515.94,2170,134,20.175012588500977,17563648,0.2,35.450093913078305,0.0016191,0.06509246826171874,-0.00256950248776775,0.058630455285310745,0.5072691712062806,0.8752860426902771,4.444444444444445e-06,0.1,0.9062202572822571,1330,4.444444444444445e-06
8150,516.35,2171,135,20.216733932495117,17694720,0.2,35.42628068625927,0.0017596097,0.06894302368164062,-0.002689076524347911,0.058689698576927185,0.5039553816430271,0.869868278503418,4.444444444444445e-06,0.1,0.9047542214393616,1340,4.444444444444445e-06
8210,507.25,2171,136,19.85038185119629,17825792,0.2,35.39917357861996,0.0017116333,0.06475753784179687,-0.0025662243433544063,0.05875713750720024,0.49359312502201647,0.8366498947143555,4.444444444444445e-06,0.1,0.9025567770004272,1350,4.444444444444445e-06
8270,510.53,2171,137,20.126489639282227,17956864,0.2,35.37146371304989,0.0016495998,0.06290435791015625,-0.0025346853403789282,0.05882023274898529,0.4954068399965763,0.7416973114013672,4.444444444444445e-06,0.1,0.9054033756256104,1360,4.444444444444445e-06
8330,497.61,2171,138,19.852678298950195,18087936,0.2,35.34485160410404,0.0016452388,0.064849853515625,-0.0024876959344965143,0.05888213962316513,0.49854052264709026,0.8007161617279053,4.444444444444445e-06,0.1,0.9017939567565918,1370,4.444444444444445e-06
8390,525.84,2171,139,20.766141891479492,18219008,0.2,35.3198464602232,0.0016819509,0.06829299926757812,-0.0025636744754592654,0.05893833562731743,0.47686193184927106,0.8145577311515808,4.444444444444445e-06,0.1,0.9080559611320496,1380,4.444444444444445e-06
8450,525.99,2171,140,20.303354263305664,18350080,0.2,35.29399017095566,0.0017478608,0.06758193969726563,-0.0028048270958606738,0.059004444628953934,0.4497038069181144,0.8310873508453369,4.444444444444445e-06,0.1,0.9168499112129211,1390,4.444444444444445e-06
8511,511.42,2171,141,19.890148162841797,18481152,0.2,35.26872067153454,0.0016759979,0.0646484375,-0.0025674118016468126,0.059057701379060745,0.49243550465907904,0.8604147434234619,4.444444444444445e-06,0.1,0.9107298254966736,1400,4.444444444444445e-06
8571,527.25,2171,142,20.106122970581055,18612224,0.2,35.24532378017902,0.0016582502,0.06520538330078125,-0.0025967033959204853,0.05911507084965706,0.4636319066397846,0.8409128785133362,4.444444444444445e-06,0.1,0.9150029420852661,1410,4.444444444444445e-06
8631,511.22,2171,143,19.719446182250977,18743296,0.2,35.22114577293396,0.0017860935,0.07139663696289063,-0.002749946685253235,0.05917162448167801,0.5012860926100984,0.8224829435348511,4.444444444444445e-06,0.1,0.908890962600708,1420,4.444444444444445e-06
8691,544.11,2171,144,21.153383255004883,18874368,0.2,35.19705407619476,0.0016564917,0.06468429565429687,-0.0025947058418751114,0.059228915721178055,0.4546698352089152,0.7994102835655212,4.444444444444445e-06,0.1,0.9170771241188049,1430,4.444444444444445e-06
8752,507.47,2171,145,19.6331729888916,19005440,0.2,35.17225615680218,0.0017021098,0.067596435546875,-0.002652723403161872,0.05928957089781761,0.46688757750671356,0.829684853553772,4.444444444444445e-06,0.1,0.9156418442726135,1440,4.444444444444445e-06
8811,560.16,2171,146,21.787168502807617,19136512,0.2,35.14801988601685,0.0016650591,0.067401123046875,-0.0026662745324756544,0.059343643486499786,0.4530969818588346,0.8588951826095581,4.444444444444445e-06,0.1,0.9135051965713501,1450,4.444444444444445e-06
8872,571.61,2171,147,22.27359390258789,19267584,0.2,35.12471375763416,0.0016654022,0.06587142944335937,-0.002510611278285069,0.059400275349617004,0.4526183048263192,0.7673654556274414,4.444444444444445e-06,0.1,0.9105913043022156,1460,4.444444444444445e-06
8931,559.74,2171,148,22.00247573852539,19398656,0.2,35.10193404853344,0.0016987214,0.06479110717773437,-0.002489533251900866,0.059451907873153687,0.4470394391333684,0.7838784456253052,4.444444444444445e-06,0.1,0.9131285548210144,1470,4.444444444444445e-06
8991,553.17,2171,149,21.570384979248047,19529728,0.2,35.07889766395092,0.0016850773,0.06693038940429688,-0.002589602484385978,0.05951005965471268,0.4710111816879362,0.839981734752655,4.444444444444445e-06,0.1,0.9087783694267273,1480,4.444444444444445e-06
9051,539.18,2172,150,21.084646224975586,19660800,0.2,35.05153767764568,0.0017189595,0.06807937622070312,-0.002661347035154904,0.059581395238637924,0.4492341132368892,0.7266753911972046,4.444444444444445e-06,0.1,0.9145093560218811,1490,4.444444444444445e-06
9112,505.96,2172,151,19.992765426635742,19791872,0.2,35.02115814387798,0.0016630241,0.06330718994140624,-0.0025317867971352825,0.05965498462319374,0.47385982479900124,0.8110990524291992,4.444444444444445e-06,0.1,0.9136316776275635,1500,4.444444444444445e-06
9173,490.66,2171,152,19.3326416015625,19922944,0.2,34.99451526403427,0.0017256588,0.06951141357421875,-0.0025003963431117883,0.059708766639232635,0.488954348070547,0.7794731259346008,4.444444444444445e-06,0.1,0.9138554334640503,1510,4.444444444444445e-06
9233,474.17,2171,153,18.788944244384766,20054016,0.2,34.971020725369456,0.0017013166,0.06707382202148438,-0.0025642392842200935,0.059767674654722214,0.5142697903793305,0.8359269499778748,4.444444444444445e-06,0.1,0.9132606983184814,1520,4.444444444444445e-06
9293,474.71,2171,154,18.412561416625977,20185088,0.2,34.94260536432266,0.0016943747,0.06529998779296875,-0.0025364658593389324,0.05984390899538994,0.5504132831934839,0.9238837957382202,4.444444444444445e-06,0.1,0.9095115065574646,1530,4.444444444444445e-06
9353,485.23,2171,155,19.050535202026367,20316160,0.2,34.91355048418045,0.001644003,0.06353683471679687,-0.0023725963834294816,0.05990749970078468,0.5489624749636277,0.8860160112380981,4.444444444444445e-06,0.1,0.9075110554695129,1540,4.444444444444445e-06
9414,469.76,2171,156,18.518089294433594,20447232,0.2,34.88713498413563,0.0017468897,0.06649627685546874,-0.0024922791642438824,0.059970274567604065,0.5337508829776197,0.8564808368682861,4.444444444444445e-06,0.1,0.9101753234863281,1550,4.444444444444445e-06
9474,493.46,2171,157,19.074289321899414,20578304,0.2,34.86302140951157,0.0016791417,0.06409225463867188,-0.002278801636839489,0.06002366542816162,0.5506169589934871,0.9357974529266357,4.444444444444445e-06,0.1,0.9063382744789124,1560,4.444444444444445e-06
9535,503.88,2171,158,19.794313430786133,20709376,0.2,34.83940201699734,0.0016913825,0.06728134155273438,-0.002576058264912717,0.06008346378803253,0.522955298027955,0.879178524017334,4.444444444444445e-06,0.1,0.9101465940475464,1570,4.444444444444445e-06
9595,498.31,2171,159,19.416234970092773,20840448,0.2,34.815427044034,0.0017506152,0.070745849609375,-0.002661967803396692,0.060139331966638565,0.5087568841874599,0.874047577381134,4.444444444444445e-06,0.1,0.9088875651359558,1580,4.444444444444445e-06
9655,496.32,2171,160,19.499467849731445,20971520,0.2,34.7905602067709,0.0017053348,0.06732254028320313,-0.0026287529810360864,0.06020314618945122,0.4819427713286132,0.8199273943901062,4.444444444444445e-06,0.1,0.9114639163017273,1590,4.444444444444445e-06
9715,501.14,2171,161,19.468795776367188,21102592,0.2,34.763995572924614,0.0016993319,0.0666778564453125,-0.0025870638839478486,0.06026647239923477,0.4752572837984189,0.7781839370727539,4.444444444444445e-06,0.1,0.9128996729850769,1600,4.444444444444445e-06
9776,516.71,2171,162,20.05411720275879,21233664,0.2,34.73671976327896,0.0016600622,0.06380538940429688,-0.002470449789234408,0.060335129499435425,0.4708226231392473,0.7583831548690796,4.444444444444445e-06,0.1,0.9139924645423889,1610,4.444444444444445e-06
9836,560.95,2172,163,21.649518966674805,21364736,0.2,34.70877957642078,0.0017529444,0.06842193603515626,-0.0025904097592501785,0.06040109694004059,0.48006484378129244,0.7890326976776123,4.444444444444445e-06,0.1,0.9087160229682922,1620,4.444444444444445e-06
9896,575.08,2172,164,22.397705078125,21495808,0.2,34.681982001662256,0.0016735357,0.06442108154296874,-0.002575420602079248,0.060465119779109955,0.4644212293671444,0.7752087116241455,4.444444444444445e-06,0.1,0.9116966128349304,1630,4.444444444444445e-06
9956,564.29,2172,165,21.930429458618164,21626880,0.2,34.656300735473636,0.0017418211,0.06822280883789063,-0.002696151601276142,0.06052505597472191,0.45746380474884063,0.8392693996429443,4.444444444444445e-06,0.1,0.9086322784423828,1640,4.444444444444445e-06
10015,594.45,2172,166,23.022768020629883,21757952,0.2,34.631585374474525,0.0016780524,0.0645538330078125,-0.0025598569125122594,0.060585152357816696,0.4588893247768283,0.7437817454338074,4.444444444444445e-06,0.1,0.9114054441452026,1650,4.444444444444445e-06
10084,541.63,2170,167,21.11737632751465,21889024,0.2,34.60528878569603,0.0016327766,0.06231231689453125,-0.0025100173394321246,0.06065196171402931,0.4624724693130702,0.8099895715713501,4.444444444444445e-06,0.1,0.9078539609909058,1660,4.444444444444445e-06
10146,574.14,2170,168,22.299331665039062,22020096,0.2,34.578742608428,0.0016784535,0.06407394409179687,-0.002375970966932073,0.06071414053440094,0.4600032993592322,0.7402074337005615,4.444444444444445e-06,0.1,0.9133597612380981,1670,4.444444444444445e-06
10206,576.34,2170,169,22.401655197143555,22151168,0.2,34.551300930976865,0.001719071,0.069439697265625,-0.002613729586755653,0.06078489124774933,0.4835830505006015,0.8626910448074341,4.444444444444445e-06,0.1,0.9126238226890564,1680,4.444444444444445e-06
10266,540.03,2170,170,21.20185089111328,22282240,0.2,34.52467805147171,0.0016304681,0.06404037475585937,-0.0025557270955687272,0.0608443021774292,0.472308665025048,0.7503024339675903,4.444444444444445e-06,0.1,0.9124801754951477,1690,4.444444444444445e-06
10327,532.1,2170,171,20.965734481811523,22413312,0.2,34.49834392368793,0.0017650309,0.06966934204101563,-0.002638182087230234,0.060912445187568665,0.510855866339989,0.8993854522705078,4.444444444444445e-06,0.1,0.910702109336853,1700,4.444444444444445e-06
10387,535.99,2170,172,20.6528377532959,22544384,0.2,34.4714325517416,0.0017178452,0.06948318481445312,-0.0025769155982288796,0.06097584590315819,0.5049849523464218,0.7669652700424194,4.444444444444445e-06,0.1,0.9134409427642822,1710,4.444444444444445e-06
