train/action_std_20,train/action_std_23,rollout/recovery_noforce,train/action_std_16,train/action_std_22,train/action_std_04,rollout/is_fall_mean,time/fps,train/action_std_13,rollout/ep_len_mean,time/time_elapsed,train/action_std_03,train/action_std_21,train/action_std_24,train/std_max,train/action_std_18,rollout/force_requested_impulse_mean,train/action_std_01,train/action_std_12,train/action_std_05,rollout/force_direction_mean,train/action_std_00,train/action_std_07,train/action_std_10,rollout/is_timeout_mean,train/action_std_08,train/action_std_09,time/total_timesteps,rollout/action_saturation_fraction,rollout/ep_rew_mean,train/action_std_14,train/action_std_17,rollout/force_onset_mean,train/action_std_15,train/action_std_19,train/action_std_06,train/action_std_02,time/iterations,train/std_min,train/action_std_11,rollout/episodes_noforce,rollout/timeouts,train/clip_fraction,train/n_updates,train/explained_variance,train/value_loss,train/loss,train/clip_range_vf,train/policy_gradient_loss,rollout/timeout_without_onset_fraction,train/approx_kl,train/std,train/entropy_loss,train/learning_rate,train/clip_range
0.06913387030363083,0.06858392804861069,0.8703703703703703,0.0690619945526123,0.06869532912969589,0.06945295631885529,0.12962962962962962,7743,0.07070809602737427,958.8,186,0.06906627863645554,0.06967875361442566,0.07051082700490952,0.07086131721735,0.06904599070549011,0.0,0.06912149488925934,0.06904540210962296,0.07086131721735,-1.0,0.06947509944438934,0.07000415772199631,0.06960614025592804,0.8703703703703703,0.06902539730072021,0.07010891288518906,1441792,0.0,654.964599609375,0.0699271708726883,0.0692497119307518,1.3952222222222233,0.06919731199741364,0.06954491883516312,0.06908134371042252,0.06910695880651474,11,0.06858392804861069,0.07042940706014633,54,47,0.026993560791015624,1630,0.8942206501960754,0.06658383141329978,0.35603389143943787,0.2,-0.0025386023319242668,0.0,0.0012734209,0.06950890272855759,31.18802661150694,1e-06,0.1
0.06915749609470367,0.06861598789691925,0.9603960396039604,0.06907859444618225,0.06870965659618378,0.06948082894086838,0.039603960396039604,7708,0.07071217894554138,1000.0,204,0.06909091770648956,0.06969790905714035,0.07052867114543915,0.07089455425739288,0.0690699964761734,0.0,0.06914675980806351,0.06906317919492722,0.07089455425739288,-1.0,0.06949297338724136,0.07002042979001999,0.06962969899177551,0.9603960396039604,0.06903886049985886,0.07012991607189178,1572864,0.0,687.31494140625,0.06994936615228653,0.06926985830068588,1.3899306930693078,0.06920986622571945,0.06956332176923752,0.06909485161304474,0.06913204491138458,12,0.06861598789691925,0.07045036554336548,202,194,0.027761077880859374,1640,0.8871740102767944,0.11101606114534661,0.38555651903152466,0.2,-0.0024032870631799596,0.0,0.0013184107,0.06952913105487823,31.18138415068388,1e-06,0.1
0.06917278468608856,0.06863509863615036,0.873015873015873,0.06909994035959244,0.06871386617422104,0.06949323415756226,0.12698412698412698,7701,0.07073771953582764,957.0,221,0.06910616904497147,0.0697154626250267,0.07054924964904785,0.07092809677124023,0.06909198313951492,0.0,0.06916198134422302,0.06907671689987183,0.07092809677124023,-1.0,0.06951405107975006,0.07004173845052719,0.06964457035064697,0.873015873015873,0.06906500458717346,0.0701490268111229,1703936,0.0,657.5128173828125,0.06995992362499237,0.06930609792470932,1.3850476190476202,0.069219209253788,0.06959295272827148,0.06910918653011322,0.06914834678173065,13,0.06863509863615036,0.07046368718147278,63,55,0.028537750244140625,1650,0.8822510242462158,0.08926721384923439,0.391991525888443,0.2,-0.00246495242513447,0.0,0.0013171221,0.06954784691333771,31.17437349706888,1e-06,0.1
0.06919137388467789,0.0686555877327919,0.9438775510204082,0.06911249458789825,0.06874105334281921,0.06950399279594421,0.05612244897959184,7676,0.07074688374996185,1000.0,239,0.06911968439817429,0.06973068416118622,0.07058064639568329,0.0709468200802803,0.06910514831542969,0.0,0.06918023526668549,0.06908809393644333,0.0709468200802803,-1.0,0.06953881680965424,0.07006122916936874,0.06967338919639587,0.9438775510204082,0.06908229738473892,0.07017746567726135,1835008,0.0,685.3970947265625,0.06998851895332336,0.06933388113975525,1.3851020408163277,0.06923805177211761,0.06961299479007721,0.06912752240896225,0.06915926188230515,14,0.0686555877327919,0.0704849436879158,196,185,0.029453277587890625,1660,0.8159849643707275,0.11566692937922199,0.43958404660224915,0.2,-0.002445288566968884,0.0,0.0013173685,0.0695672407746315,31.16755613386631,1e-06,0.1
0.06921494752168655,0.0686706155538559,0.927536231884058,0.06911762058734894,0.0687660351395607,0.06953068822622299,0.07246376811594203,7677,0.07075185328722,974.92,256,0.0691341832280159,0.06974979490041733,0.07059789448976517,0.07096685469150543,0.0691261887550354,0.0,0.06920341402292252,0.06910793483257294,0.07096685469150543,-1.0,0.06955191493034363,0.07007088512182236,0.06968779116868973,0.927536231884058,0.06909989565610886,0.07019060105085373,1966080,0.0,665.38671875,0.07000592350959778,0.0693546012043953,1.3822318840579721,0.0692639946937561,0.06963145732879639,0.06914342939853668,0.06917477399110794,15,0.0686706155538559,0.0705154538154602,69,64,0.026631927490234374,1670,0.8545542359352112,0.0851253967237426,0.3958567678928375,0.2,-0.0024254459817257155,0.0,0.0012889613,0.0695851519703865,31.16083087027073,1e-06,0.1
0.06923546642065048,0.06869817525148392,0.9484536082474226,0.06913212686777115,0.0687895193696022,0.0695500373840332,0.05154639175257732,7655,0.07077394425868988,988.82,273,0.0691550225019455,0.06975618004798889,0.0706116184592247,0.07099807262420654,0.06912878155708313,0.0,0.06922998279333115,0.06913286447525024,0.07099807262420654,-1.0,0.06957868486642838,0.0700918659567833,0.06970588862895966,0.9484536082474226,0.06912048906087875,0.07021164149045944,2097152,0.0,676.8264770507812,0.07002552598714828,0.06936866790056229,1.3970000000000011,0.06928546726703644,0.069647878408432,0.06915424764156342,0.06919163465499878,16,0.06869817525148392,0.07053462415933609,194,184,0.028066253662109374,1680,0.8681728839874268,0.08179629501100863,0.40253233909606934,0.2,-0.0025120031776623363,0.0,0.0013360275,0.06960433721542358,31.154160223901272,1e-06,0.1
0.06923450529575348,0.06870104372501373,0.918918918918919,0.06915628910064697,0.0688135176897049,0.06956548243761063,0.08108108108108109,7649,0.07078715413808823,953.35,291,0.06916771829128265,0.06978345662355423,0.07062791287899017,0.0710231363773346,0.0691412091255188,0.0,0.06925161182880402,0.06915899366140366,0.0710231363773346,-1.0,0.06959109008312225,0.07010794430971146,0.06971649080514908,0.918918918918919,0.0691421627998352,0.07024425268173218,2228224,0.0,653.9527587890625,0.07003595679998398,0.06938660144805908,1.4372432432432443,0.06930005550384521,0.06965611129999161,0.06918330490589142,0.06919846683740616,17,0.06870104372501373,0.07056141644716263,74,68,0.03268585205078125,1690,0.8855964541435242,0.10445056521566584,0.39716389775276184,0.2,-0.002516646839876557,0.0,0.0013847197,0.06962142884731293,31.147666916251183,1e-06,0.1
0.06925392150878906,0.06871657073497772,0.9679144385026738,0.06917205452919006,0.06883489340543747,0.069581538438797,0.03208556149732621,7635,0.07080651819705963,988.69,308,0.06918031722307205,0.06978581845760345,0.07064215838909149,0.0710444226861,0.06916755437850952,0.0,0.06926984339952469,0.06917569786310196,0.0710444226861,-1.0,0.06961024552583694,0.07011234015226364,0.06972910463809967,0.9679144385026738,0.06916351616382599,0.07026094198226929,2359296,0.0,679.1111450195312,0.07005856931209564,0.06940549612045288,1.4011229946524075,0.06930840015411377,0.06967521458864212,0.06919152289628983,0.06921502947807312,18,0.06871657073497772,0.07057613879442215,187,181,0.027661895751953124,1700,0.8159015774726868,0.09722647693997714,0.3815099000930786,0.2,-0.0023302771987346203,0.0,0.0013220306,0.06963751465082169,31.141712105274202,1e-06,0.1
0.06927148997783661,0.06874369084835052,0.8674698795180723,0.0691833347082138,0.06885099411010742,0.06958936899900436,0.13253012048192772,7633,0.07082132250070572,938.93,326,0.06919234246015549,0.06979607045650482,0.07065641134977341,0.07105924189090729,0.06920123845338821,0.0,0.06926881521940231,0.06919290125370026,0.07105924189090729,-1.0,0.06961950659751892,0.07011371105909348,0.06974516808986664,0.8674698795180723,0.06917784363031387,0.07026614993810654,2490368,0.0,642.5895385742188,0.07008585333824158,0.0694345086812973,1.379156626506025,0.06932774931192398,0.06969835609197617,0.06920085847377777,0.06924118846654892,19,0.06874369084835052,0.07058335840702057,83,72,0.02828521728515625,1710,0.8965131044387817,0.0782621408259729,0.3891648054122925,0.2,-0.002434702313644266,0.0,0.0013020384,0.06965285539627075,31.13607717603445,1e-06,0.1
0.0692814365029335,0.06877073645591736,0.9385474860335196,0.06921117007732391,0.06887026876211166,0.0696166455745697,0.061452513966480445,7620,0.07085330784320831,987.46,344,0.06919597089290619,0.06981552392244339,0.07067479193210602,0.07107042521238327,0.0692155584692955,0.0,0.06928036361932755,0.06920603662729263,0.07107042521238327,-1.0,0.0696365013718605,0.0701286792755127,0.06976963579654694,0.9385474860335196,0.06919550895690918,0.07028616964817047,2621440,0.0,677.531982421875,0.0701024979352951,0.06945600360631943,1.392513966480448,0.06934347003698349,0.06972096115350723,0.069225013256073,0.06924944370985031,20,0.06877073645591736,0.0705934688448906,179,168,0.033953857421875,1720,0.8943725228309631,0.12032836426515132,0.42434850335121155,0.2,-0.002693560994566724,0.0,0.0014094154,0.06967078149318695,31.130103319883347,1e-06,0.1
0.06931277364492416,0.0687878280878067,0.8901098901098901,0.06921618431806564,0.06889129430055618,0.06963180750608444,0.10989010989010989,7619,0.07086104899644852,935.34,361,0.0692141056060791,0.06984271109104156,0.07069933414459229,0.0710897147655487,0.06923367828130722,0.0,0.06930700689554214,0.0692337304353714,0.0710897147655487,-1.0,0.06964965164661407,0.07016881555318832,0.0697823092341423,0.8901098901098901,0.06921429187059402,0.07032519578933716,2752512,0.0,639.97021484375,0.07011622190475464,0.06947403401136398,1.3892747252747262,0.06936055421829224,0.06974407285451889,0.06923221051692963,0.06927086412906647,21,0.0687878280878067,0.07061611115932465,91,81,0.02982025146484375,1730,0.8967103958129883,0.09936856673448347,0.42178329825401306,0.2,-0.002710017611070725,0.0,0.0013180203,0.06969102472066879,31.123275619745254,1e-06,0.1
0.06932903826236725,0.06880508363246918,0.9479768786127167,0.06923582404851913,0.06892219185829163,0.06964359432458878,0.05202312138728324,7611,0.07087735086679459,987.17,378,0.06923049688339233,0.06987147778272629,0.07071392983198166,0.07111554592847824,0.06924159079790115,0.0,0.06933514028787613,0.0692690834403038,0.07111554592847824,-1.0,0.06967397034168243,0.07017841935157776,0.06980270892381668,0.9479768786127167,0.069242924451828,0.07033620774745941,2883584,0.0,681.1300048828125,0.07013901323080063,0.06949876993894577,1.3916069364161858,0.06937488913536072,0.06976643949747086,0.06924913078546524,0.06928715109825134,22,0.06880508363246918,0.07063344120979309,173,164,0.030393218994140624,1740,0.8710935711860657,0.11042751199856866,0.39969033002853394,0.2,-0.0024833320298057516,0.0,0.0013597207,0.06971094012260437,31.116108112037182,1e-06,0.1
0.0693373903632164,0.06881500780582428,0.8958333333333334,0.06925616413354874,0.06894630193710327,0.06965825706720352,0.10416666666666667,7611,0.07088366895914078,952.36,396,0.06925453245639801,0.06988278776407242,0.07073745131492615,0.07113908231258392,0.06926130503416061,0.0,0.06936065107584,0.06928089261054993,0.07113908231258392,-1.0,0.06968116015195847,0.07019679248332977,0.06983131170272827,0.8958333333333334,0.06925538927316666,0.07035856693983078,3014656,0.0,649.8518676757812,0.07015250623226166,0.06950899213552475,1.378979166666668,0.06938888132572174,0.06979388743638992,0.06928645819425583,0.06931102275848389,23,0.06881500780582428,0.07064445316791534,96,86,0.03165740966796875,1750,0.8785551190376282,0.0968342628213577,0.3564920723438263,0.2,-0.0023897093333289376,0.0,0.0013714486,0.06972891837358475,31.109281983971595,1e-06,0.1
0.06935087591409683,0.06884034723043442,0.9534883720930233,0.06926896423101425,0.06896042823791504,0.0696648508310318,0.046511627906976744,7601,0.07089585810899734,980.66,413,0.0692664235830307,0.06989343464374542,0.07075414806604385,0.07115153223276138,0.06929255276918411,0.0,0.06937452405691147,0.06930162012577057,0.07115153223276138,-1.0,0.06969603151082993,0.0702165812253952,0.06984223425388336,0.9534883720930233,0.06927540898323059,0.07037965953350067,3145728,0.0,676.8046264648438,0.07017458975315094,0.06954607367515564,1.3961046511627917,0.06940106302499771,0.06980475783348083,0.06930621713399887,0.06933055818080902,24,0.06884034723043442,0.07066092640161514,172,164,0.02686920166015625,1760,0.9116129875183105,0.11333847265050281,0.40090614557266235,0.2,-0.0025003335576911923,0.0,0.0012850561,0.0697459876537323,31.102978390455245,1e-06,0.1
0.06937799602746964,0.06886894255876541,0.9381443298969072,0.06929238885641098,0.06898185610771179,0.06967760622501373,0.061855670103092786,7598,0.07090356945991516,978.4,431,0.06927277892827988,0.06990963965654373,0.07077294588088989,0.07118044793605804,0.0693131759762764,0.0,0.06939373165369034,0.0693240836262703,0.07118044793605804,-1.0,0.06971754133701324,0.07024358958005905,0.06986646354198456,0.9381443298969072,0.06928957998752594,0.07040397077798843,3276800,0.0,670.6604614257812,0.07019078731536865,0.06957054138183594,1.3878556701030937,0.06941790878772736,0.06983029097318649,0.06932874023914337,0.06934422999620438,25,0.06886894255876541,0.07066980749368668,97,91,0.03316421508789062,1770,0.8823020458221436,0.0804495685180882,0.36919698119163513,0.2,-0.0025459576074808865,0.0,0.0013762256,0.06976570188999176,31.096317841112615,1e-06,0.1
0.06940716505050659,0.06889189779758453,0.9470588235294117,0.06931012868881226,0.06900479644536972,0.06970010697841644,0.052941176470588235,7589,0.070926733314991,968.89,449,0.06929084658622742,0.06992190331220627,0.07078668475151062,0.07119764387607574,0.06932255625724792,0.0,0.06942102313041687,0.06933953613042831,0.07119764387607574,-1.0,0.06973870098590851,0.07026633620262146,0.06987782567739487,0.9470588235294117,0.06930124014616013,0.07042312622070312,3407872,0.0,664.9513549804688,0.07021495699882507,0.06958650052547455,1.380364705882354,0.06943227350711823,0.06983886659145355,0.0693480521440506,0.0693703219294548,26,0.06889189779758453,0.07067907601594925,170,161,0.028621673583984375,1780,0.890201210975647,0.11167793945642188,0.37260180711746216,0.2,-0.0025020769031016245,0.0,0.0013581507,0.06978392601013184,31.089525793492793,1e-06,0.1
0.06941994279623032,0.0689069926738739,0.95,0.06933057308197021,0.06902571022510529,0.06973334401845932,0.05,7588,0.07095375657081604,977.81,466,0.0693095400929451,0.06994473189115524,0.07080148160457611,0.07121317088603973,0.06933839619159698,0.0,0.06944473832845688,0.06937090307474136,0.07121317088603973,-1.0,0.06975466758012772,0.07028650492429733,0.0699111670255661,0.95,0.0693184956908226,0.07042843848466873,3538944,0.0,673.1090698242188,0.07022541761398315,0.0695967972278595,1.4091400000000014,0.06944473832845688,0.06985603272914886,0.06936571002006531,0.06938375532627106,27,0.0689069926738739,0.07069005817174911,100,95,0.035915374755859375,1790,0.8807961344718933,0.08811293934413697,0.43496355414390564,0.2,-0.0025850207950043115,0.0,0.0013976821,0.06980220228433609,31.083073742687702,1e-06,0.1
0.06942980736494064,0.06892385333776474,0.9627329192546584,0.0693587139248848,0.06904017925262451,0.06974881142377853,0.037267080745341616,7580,0.07096555083990097,985.02,484,0.0693255364894867,0.0699668601155281,0.07082236558198929,0.07123713195323944,0.06935914605855942,0.0,0.06945783644914627,0.06939121335744858,0.07123713195323944,-1.0,0.06977926939725876,0.07029087841510773,0.06993624567985535,0.9627329192546584,0.0693221464753151,0.07044697552919388,3670016,0.0,677.2256469726562,0.07023963332176208,0.06960558146238327,1.3919627329192557,0.06946578621864319,0.06987669318914413,0.06938595324754715,0.06939530372619629,28,0.06892385333776474,0.07070577144622803,161,155,0.03130340576171875,1800,0.8590232133865356,0.08085992761480157,0.4070281684398651,0.2,-0.0024802389176784346,0.0,0.0013606558,0.06981908529996872,31.076724664866923,1e-06,0.1
0.0694517120718956,0.06895577162504196,0.9363636363636364,0.06938056647777557,0.06907373666763306,0.06976592540740967,0.06363636363636363,7578,0.07098480314016342,972.1,501,0.06934799998998642,0.0699932724237442,0.07084126770496368,0.071253202855587,0.06938719749450684,0.0,0.06947140395641327,0.0694027841091156,0.071253202855587,-1.0,0.0697905644774437,0.07030455768108368,0.06996459513902664,0.9363636363636364,0.06933975219726562,0.07047195732593536,3801088,0.0,667.5925903320312,0.07024320214986801,0.06962625682353973,1.3916181818181825,0.06948120892047882,0.06989223510026932,0.06940106302499771,0.06940832734107971,29,0.06895577162504196,0.07072606682777405,110,103,0.03079833984375,1810,0.8710912466049194,0.06326582075998885,0.39566880464553833,0.2,-0.002536186642237226,0.0,0.001340887,0.06983837485313416,31.070237094163893,1e-06,0.1
0.069477878510952,0.06897395849227905,0.9612903225806452,0.06940304487943649,0.06909725815057755,0.06978525221347809,0.03870967741935484,7573,0.07100459188222885,980.59,519,0.06937174499034882,0.07002084702253342,0.07086890190839767,0.0712813213467598,0.06939184665679932,0.0,0.06947413831949234,0.06941243261098862,0.0712813213467598,-1.0,0.06980746984481812,0.07032235711812973,0.06998468190431595,0.9612903225806452,0.06936066597700119,0.07049954682588577,3932160,0.0,676.9813232421875,0.07027696818113327,0.06963822990655899,1.370567741935485,0.06950800120830536,0.06990943849086761,0.06942573934793472,0.0694272443652153,30,0.06897395849227905,0.0707358866930008,155,149,0.0254486083984375,1820,0.8863694667816162,0.09163103760802187,0.40417036414146423,0.2,-0.0024868029588105854,0.0,0.0012716269,0.0698583796620369,31.06321613639593,1e-06,0.1
0.06949542462825775,0.06899598240852356,0.896551724137931,0.06942140311002731,0.06911522895097733,0.06980068236589432,0.10344827586206896,7572,0.07101825624704361,950.37,536,0.06939057260751724,0.07003649324178696,0.07090674340724945,0.07131165266036987,0.0694151297211647,0.0,0.06948245316743851,0.06943300366401672,0.07131165266036987,-1.0,0.0698307603597641,0.07034514844417572,0.07000412046909332,0.896551724137931,0.06938774138689041,0.07051997631788254,4063232,0.0,649.95166015625,0.07028969377279282,0.06965690851211548,1.392000000000001,0.06952769309282303,0.06992983818054199,0.069457046687603,0.06944962590932846,31,0.06899598240852356,0.07075788080692291,116,104,0.027216339111328126,1830,0.8434605598449707,0.09291673163243104,0.4408338665962219,0.2,-0.002426383295460255,0.0,0.0012668662,0.06987918168306351,31.055914722383022,1e-06,0.1
0.06951973587274551,0.0690259262919426,0.9527027027027027,0.06945760548114777,0.06913208961486816,0.06981432437896729,0.0472972972972973,7569,0.07104238867759705,987.24,554,0.06941911578178406,0.07005434483289719,0.0709284171462059,0.07133520394563675,0.06943461298942566,0.0,0.06950215250253677,0.0694522112607956,0.07133520394563675,-1.0,0.06985160708427429,0.07036014646291733,0.07002809643745422,0.9527027027027027,0.06940408796072006,0.07052898406982422,4194304,0.0,682.3367309570312,0.07031208276748657,0.06967727094888687,1.3952837837837848,0.06954128295183182,0.06996432691812515,0.0694829672574997,0.06945700943470001,32,0.0690259262919426,0.07077743113040924,148,141,0.030724334716796874,1840,0.8812829256057739,0.12562956314941404,0.37216538190841675,0.2,-0.0027142608336362174,0.0,0.0013900572,0.06990013271570206,31.04851329475641,1e-06,0.1
