rollout/ep_len_mean,rollout/force_direction_mean,rollout/is_fall_mean,train/action_std_11,time/fps,train/action_std_09,train/action_std_18,rollout/recovery_noforce,train/action_std_12,train/action_std_01,train/action_std_04,train/action_std_19,train/action_std_17,train/action_std_08,train/action_std_13,train/action_std_23,train/action_std_20,time/time_elapsed,train/action_std_16,rollout/episodes_noforce,train/action_std_00,train/action_std_03,time/iterations,train/action_std_07,train/action_std_06,rollout/is_timeout_mean,rollout/force_onset_mean,train/std_max,train/action_std_24,train/std_min,train/action_std_22,time/total_timesteps,train/action_std_10,train/action_std_14,train/action_std_02,rollout/action_saturation_fraction,train/action_std_15,train/action_std_21,rollout/ep_rew_mean,train/action_std_05,rollout/force_requested_impulse_mean,train/policy_gradient_loss,train/std,train/explained_variance,train/learning_rate,train/clip_range,train/approx_kl,train/clip_fraction,train/clip_range_vf,train/n_updates,rollout/timeout_without_onset_fraction,train/loss,train/value_loss,train/entropy_loss,rollout/timeouts
969.58,-1.0,0.06666666666666667,0.06353213638067245,4346,0.06424441933631897,0.06337786465883255,0.9333333333333333,0.06297773122787476,0.06391303241252899,0.06455063074827194,0.06338009238243103,0.06321018189191818,0.0635225772857666,0.06304535269737244,0.06393182277679443,0.06330264359712601,3467,0.06290104985237122,135,0.062917560338974,0.06391791254281998,115,0.06331542879343033,0.06346230208873749,0.9333333333333333,1.3809925925925939,0.06455063074827194,0.06320091336965561,0.06246432289481163,0.06246432289481163,15073280,0.06316700577735901,0.06377819925546646,0.06313546746969223,0.0,0.06408946961164474,0.06355208903551102,659.795654296875,0.06338905543088913,0.0,-0.0034052864815748763,0.06345116347074509,0.8314056396484375,1e-05,0.1,0.0025210653,0.12589645385742188,0.2,1140,0.0,0.42899060249328613,0.10943707747501322,33.490969175100325,126
964.09,-1.0,0.05970149253731343,0.06366543471813202,4346,0.06442355364561081,0.06356066465377808,0.9402985074626866,0.0630381852388382,0.06401152908802032,0.06471681594848633,0.06355283409357071,0.06336189806461334,0.06371404230594635,0.06319136172533035,0.06407249718904495,0.06342250853776932,3498,0.06296464055776596,134,0.06306997686624527,0.06412211805582047,116,0.06350796669721603,0.06359304487705231,0.9402985074626866,1.3960298507462696,0.06471681594848633,0.06329532712697983,0.06260213255882263,0.06260213255882263,15204352,0.06331025063991547,0.06397996097803116,0.06326528638601303,0.0,0.06419282406568527,0.06371617317199707,654.2191772460938,0.06357133388519287,0.0,-0.003304738710357924,0.06359689682722092,0.8009187579154968,1e-05,0.1,0.0024428703,0.126702880859375,0.2,1150,0.0,0.40397125482559204,0.09735353904106887,33.43380205631256,126
972.95,-1.0,0.05755395683453238,0.06386607140302658,4345,0.06455831974744797,0.06376757472753525,0.9424460431654677,0.06318419426679611,0.0642332062125206,0.06485030055046082,0.06365785002708435,0.06348764896392822,0.06383270770311356,0.06338819116353989,0.06419786810874939,0.06354589760303497,3528,0.0630943551659584,139,0.06318721920251846,0.06422551721334457,117,0.06362009793519974,0.06376508623361588,0.9424460431654677,1.3896690647482026,0.06485030055046082,0.06345024704933167,0.0628412589430809,0.0628412589430809,15335424,0.06342756003141403,0.06411128491163254,0.06334654986858368,0.0,0.0644417256116867,0.06384620070457458,662.3300170898438,0.0637647733092308,0.0,-0.003383184294852981,0.06374767422676086,0.7701259255409241,1e-05,0.1,0.0025214744,0.1274566650390625,0.2,1160,0.0,0.4477536082267761,0.1139546094374964,33.374417713284494,131
936.37,-1.0,0.10606060606060606,0.0640076994895935,4345,0.06470756232738495,0.06384926289319992,0.8939393939393939,0.06327084451913834,0.06432826817035675,0.06498602777719498,0.06379476189613342,0.06370554119348526,0.06392431259155273,0.06348449736833572,0.06420841813087463,0.06369058042764664,3558,0.063258096575737,132,0.06330032646656036,0.06432613730430603,118,0.06373827904462814,0.06386914849281311,0.8939393939393939,1.4114242424242431,0.06498602777719498,0.06362000852823257,0.06294048577547073,0.06294048577547073,15466496,0.06351543217897415,0.06422027945518494,0.06342551112174988,0.0,0.06453453004360199,0.06396599113941193,638.802978515625,0.06392136961221695,0.0,-0.003022812872131908,0.06386373192071915,0.7837231755256653,1e-05,0.1,0.0024343757,0.12546844482421876,0.2,1170,0.0,0.42416030168533325,0.11678807175776455,33.323144155740735,118
965.57,-1.0,0.09523809523809523,0.06416793912649155,4345,0.06490598618984222,0.06403385102748871,0.9047619047619048,0.06342014670372009,0.06448591500520706,0.06520666927099228,0.06398485600948334,0.06384853273630142,0.0641169548034668,0.0636175349354744,0.06432601809501648,0.06392915546894073,3589,0.06332504749298096,147,0.06351789087057114,0.06459308415651321,119,0.06388051062822342,0.06402421742677689,0.9047619047619048,1.4074965986394568,0.06520666927099228,0.06372594088315964,0.06311317533254623,0.06311317533254623,15597568,0.06365444511175156,0.06431799381971359,0.0635719895362854,0.0,0.06472410261631012,0.06418053060770035,657.09765625,0.06407642364501953,0.0,-0.0036225487830961354,0.06402996182441711,0.8319695591926575,1e-05,0.1,0.0024876692,0.13218841552734376,0.2,1180,0.0,0.5199876427650452,0.1507505775662139,33.267453560233115,133
943.15,-1.0,0.12213740458015267,0.0642692819237709,4344,0.06509040296077728,0.06422962248325348,0.8778625954198473,0.063609279692173,0.06470761448144913,0.0653650313615799,0.06415499746799469,0.0640178918838501,0.06424278020858765,0.06384801864624023,0.06449010223150253,0.06412487477064133,3619,0.06340773403644562,131,0.06362044811248779,0.06473078578710556,120,0.06393498182296753,0.06419175863265991,0.8778625954198473,1.401496183206108,0.0653650313615799,0.06390081346035004,0.06323879212141037,0.06323879212141037,15728640,0.06385209411382675,0.06445015966892242,0.06370318681001663,0.0,0.06492812186479568,0.06435711681842804,639.4788208007812,0.06426136195659637,0.0,-0.003145644270352932,0.06418909132480621,0.7885481119155884,1e-05,0.1,0.0025052284,0.1249542236328125,0.2,1190,0.0,0.4926799535751343,0.13739503810356837,33.20416611731052,115
955.55,-1.0,0.08904109589041095,0.06440585106611252,4344,0.06527061015367508,0.0643586590886116,0.910958904109589,0.06367970257997513,0.06483527272939682,0.06555302441120148,0.06430631130933762,0.0641896203160286,0.06440789252519608,0.06409189105033875,0.06462355703115463,0.06431910395622253,3650,0.06352182477712631,146,0.06378794461488724,0.06492770463228226,121,0.06403980404138565,0.06429996341466904,0.910958904109589,1.3992054794520559,0.06555302441120148,0.06406324356794357,0.0633152648806572,0.0633152648806572,15859712,0.06409663707017899,0.06460341066122055,0.06382844597101212,0.0,0.06511735916137695,0.06448550522327423,650.4343872070312,0.06445210427045822,0.0,-0.0035650260570037062,0.06434322893619537,0.8441367745399475,1e-05,0.1,0.0024815416,0.1271087646484375,0.2,1200,0.0,0.3957701623439789,0.14271328843024095,33.14345073401928,133
961.23,-1.0,0.07142857142857142,0.0646267756819725,4343,0.0654032975435257,0.06455165892839432,0.9285714285714286,0.06389725208282471,0.06500022113323212,0.0657474547624588,0.06436280161142349,0.06434344500303268,0.06446230411529541,0.06428325921297073,0.06475386023521423,0.06443239003419876,3681,0.06371936202049255,126,0.06395701318979263,0.06509997695684433,122,0.06419326364994049,0.06442618370056152,0.9285714285714286,1.381698412698414,0.0657474547624588,0.06420240551233292,0.06349150836467743,0.06349150836467743,15990784,0.06425595283508301,0.06478437781333923,0.06399845331907272,0.0,0.06519970297813416,0.06460346281528473,655.498779296875,0.06458105891942978,0.0,-0.0034300088898817195,0.06449509412050247,0.8116248846054077,1e-05,0.1,0.0025900523,0.13164215087890624,0.2,1210,0.0,0.44923609495162964,0.13727852163428905,33.08375332057476,117
969.1,-1.0,0.05673758865248227,0.06476187705993652,4343,0.06549100577831268,0.0646946132183075,0.9432624113475178,0.06401251256465912,0.06507645547389984,0.06571418792009354,0.06449732929468155,0.06448432058095932,0.06458361446857452,0.06449946016073227,0.0649484321475029,0.06455119699239731,3712,0.06385596096515656,141,0.06411214917898178,0.06531304121017456,123,0.06432068347930908,0.06453331559896469,0.9432624113475178,1.3849645390070933,0.06571418792009354,0.06432152539491653,0.06366443634033203,0.06366443634033203,16121856,0.06432659924030304,0.0649259090423584,0.06406550109386444,0.0,0.06535405665636063,0.06475228816270828,658.63623046875,0.06472410261631012,0.0,-0.003209616833828477,0.0646233856678009,0.7703089714050293,1e-05,0.1,0.0025561324,0.13282089233398436,0.2,1220,0.0,0.4281246066093445,0.12259558928781189,33.029662895202634,133
966.01,-1.0,0.06870229007633588,0.06495438516139984,4342,0.06569481641054153,0.06479852646589279,0.9312977099236641,0.06414655596017838,0.06520475447177887,0.06590664386749268,0.06462880969047546,0.06459364295005798,0.0647478774189949,0.06455626338720322,0.06504392623901367,0.06468948721885681,3742,0.06405502557754517,131,0.06417535990476608,0.06540287286043167,124,0.06453794986009598,0.06467346847057343,0.9312977099236641,1.3927786259541994,0.06590664386749268,0.06440272927284241,0.06382547318935394,0.06382547318935394,16252928,0.06446198374032974,0.0650220662355423,0.0642223060131073,0.0,0.06552011519670486,0.06494705379009247,657.1109619140625,0.06482354551553726,0.0,-0.0031482559320465953,0.06476143002510071,0.7915605306625366,1e-05,0.1,0.002387486,0.12197952270507813,0.2,1230,0.0,0.4046376645565033,0.0941288577450905,32.978045320510866,122
